date,equity,cash,positions
2024-10-11,91766.19,56030.58,2
2024-10-14,92175.73,73374.79,1
2024-10-15,90883.04,54939.65,2
2024-10-16,90045.07,36240.73,3
2024-10-17,89407.14,222.71,5
2024-10-18,90128.6,35048.59,3
2024-10-21,91821.5,36112.32,3
2024-10-22,91315.44,0.0,5
2024-10-23,90930.53,1487.0,5
2024-10-24,89424.39,0.0,5
2024-10-25,89950.94,424.47,5
2024-10-28,85410.97,16168.29,4
2024-10-29,85448.05,0.0,5
2024-10-30,84464.28,0.0,5
2024-10-31,85438.76,35458.59,3
2024-11-01,84850.46,35458.59,3
2024-11-04,85921.24,51043.86,2
2024-11-05,87154.08,51673.97,2
2024-11-06,88601.43,35204.77,3
2024-11-07,92855.5,0.0,5
2024-11-08,93172.28,37845.12,3
2024-11-11,94395.65,37941.25,3
2024-11-12,93044.13,182.99,5
2024-11-13,93060.33,0.0,5
2024-11-14,88218.77,16754.86,4
2024-11-15,85118.01,52353.14,2
2024-11-18,84455.4,84455.4,0
2024-11-19,84455.4,84455.4,0
2024-11-20,84455.4,84455.4,0
2024-11-21,84455.4,84455.4,0
2024-11-22,84455.4,84455.4,0
2024-11-25,84455.4,84455.4,0
2024-11-26,84455.4,84455.4,0
2024-11-27,84455.4,84455.4,0
2024-11-28,84455.4,84455.4,0
2024-11-29,84455.4,84455.4,0
2024-12-02,84455.4,84455.4,0
2024-12-03,84455.4,84455.4,0
2024-12-04,84455.4,84455.4,0
2024-12-05,84455.4,84455.4,0
2024-12-06,84455.4,84455.4,0
2024-12-09,83866.44,50673.24,2
2024-12-10,83702.65,50673.24,2
2024-12-11,84997.62,33287.12,3
2024-12-12,85406.88,51977.03,2
2024-12-13,85105.75,51977.03,2
2024-12-16,83801.43,83801.43,0
2024-12-17,83801.43,83801.43,0
2024-12-18,83801.43,83801.43,0
2024-12-19,83801.43,83801.43,0
2024-12-20,83801.43,83801.43,0
2024-12-23,83801.43,83801.43,0
2024-12-24,83801.43,83801.43,0
2024-12-25,83801.43,83801.43,0
2024-12-26,83801.43,83801.43,0
2024-12-27,83801.43,83801.43,0
2024-12-30,83801.43,83801.43,0
2024-12-31,83801.43,83801.43,0
2025-01-02,83801.43,83801.43,0
2025-01-03,83801.43,83801.43,0
2025-01-06,83801.43,83801.43,0
2025-01-07,83801.43,83801.43,0
2025-01-08,83801.43,83801.43,0
2025-01-09,83801.43,83801.43,0
2025-01-10,83801.43,83801.43,0
2025-01-13,83801.43,83801.43,0
2025-01-14,83801.43,83801.43,0
2025-01-15,83801.43,83801.43,0
2025-01-16,83801.43,83801.43,0
2025-01-17,83801.43,83801.43,0
2025-01-20,83801.43,83801.43,0
2025-01-21,83801.43,83801.43,0
2025-01-22,83801.43,83801.43,0
2025-01-23,83801.43,83801.43,0
2025-01-24,83801.43,83801.43,0
2025-01-27,83801.43,83801.43,0
2025-02-05,83801.43,83801.43,0
2025-02-06,83801.43,83801.43,0
2025-02-07,83801.43,83801.43,0
2025-02-10,83801.43,83801.43,0
2025-02-11,83801.43,83801.43,0
2025-02-12,83801.43,83801.43,0
2025-02-13,83801.43,83801.43,0
2025-02-14,83801.43,83801.43,0
2025-02-17,83801.43,83801.43,0
2025-02-18,83801.43,83801.43,0
2025-02-19,83801.43,83801.43,0
2025-02-20,83801.43,83801.43,0
2025-02-21,83801.43,83801.43,0
2025-02-24,83801.43,83801.43,0
2025-02-25,83801.43,83801.43,0
2025-02-26,84151.43,50280.86,2
2025-02-27,82117.4,16620.28,4
2025-02-28,79021.6,48220.82,2
2025-03-03,78540.55,78540.55,0
2025-03-04,78540.55,78540.55,0
2025-03-05,78540.55,78540.55,0
2025-03-06,78540.55,78540.55,0
2025-03-07,78463.35,47124.33,2
2025-03-10,77689.4,15738.99,4
2025-03-11,76740.97,-0.0,5
2025-03-12,76667.9,-0.0,5
2025-03-13,74594.67,58356.5,1
2025-03-14,75773.32,75773.32,0
2025-03-17,75151.37,45463.99,2
2025-03-18,75841.27,15403.45,4
2025-03-19,75593.78,0.0,5
2025-03-20,75029.84,0.0,5
2025-03-21,74203.26,13350.56,4
2025-03-24,73314.17,58882.72,1
2025-03-25,73349.63,58882.72,1
2025-03-26,73192.6,58882.72,1
2025-03-27,73785.26,73785.26,0
2025-03-28,73785.26,73785.26,0
2025-03-31,73785.26,73785.26,0
2025-04-01,73785.26,73785.26,0
2025-04-02,73785.26,73785.26,0
2025-04-03,73785.26,73785.26,0
2025-04-07,73785.26,73785.26,0
2025-04-08,73785.26,73785.26,0
2025-04-09,73785.26,73785.26,0
2025-04-10,73785.26,73785.26,0
2025-04-11,73785.26,73785.26,0
2025-04-14,73785.26,73785.26,0
2025-04-15,73785.26,73785.26,0
2025-04-16,73785.26,73785.26,0
2025-04-17,73785.26,73785.26,0
2025-04-18,73785.26,73785.26,0
2025-04-21,73785.26,73785.26,0
2025-04-22,73785.26,73785.26,0
2025-04-23,73785.26,73785.26,0
2025-04-24,73785.26,73785.26,0
2025-04-25,73785.26,73785.26,0
2025-04-28,73785.26,73785.26,0
2025-04-29,73785.26,73785.26,0
2025-04-30,73785.26,73785.26,0
2025-05-06,73785.26,73785.26,0
2025-05-07,73785.26,73785.26,0
2025-05-08,73785.26,73785.26,0
2025-05-09,73785.26,73785.26,0
2025-05-12,73785.26,73785.26,0
2025-05-13,73785.26,73785.26,0
2025-05-14,73785.26,73785.26,0
2025-05-15,73785.26,73785.26,0
2025-05-16,73785.26,73785.26,0
2025-05-19,73785.26,73785.26,0
2025-05-20,73785.26,73785.26,0
2025-05-21,73785.26,73785.26,0
2025-05-22,73785.26,73785.26,0
2025-05-23,73785.26,73785.26,0
2025-05-26,73785.26,73785.26,0
2025-05-27,73587.64,44271.15,2
2025-05-28,73470.12,44271.15,2
2025-05-29,73693.59,44271.15,2
2025-05-30,73922.17,44271.15,2
2025-06-03,74860.46,74860.46,0
2025-06-04,74860.46,74860.46,0
2025-06-05,74860.46,74860.46,0
2025-06-06,74408.39,44916.28,2
2025-06-09,76444.93,60814.36,1
2025-06-10,76128.03,30236.39,3
2025-06-11,77116.0,30236.39,3
2025-06-12,77696.78,31215.15,3
2025-06-13,76402.77,14935.73,4
2025-06-16,75695.86,44749.58,2
2025-06-17,73960.87,14471.24,4
2025-06-18,73319.06,58303.72,1
2025-06-19,73400.69,28976.1,3
2025-06-20,73255.99,28976.1,3
2025-06-23,72683.57,43743.76,2
2025-06-24,72864.29,43743.76,2
2025-06-25,72319.97,43513.97,2
2025-06-26,72829.77,14585.99,4
2025-06-27,72458.3,0.0,5
2025-06-30,76896.71,15706.74,4
2025-07-01,77512.9,16103.38,4
2025-07-02,77353.89,600.8,5
2025-07-03,81231.21,669.01,5
2025-07-04,83818.47,18895.84,4
2025-07-07,82847.79,18355.26,4
2025-07-08,85914.88,457.27,5
2025-07-09,85211.83,0.0,5
2025-07-10,84174.57,0.0,5
2025-07-11,83659.21,675.84,5
2025-07-14,83410.97,17399.88,4
2025-07-15,85529.64,31734.84,3
2025-07-16,86372.31,34262.09,3
2025-07-17,87162.48,18234.56,4
2025-07-18,85123.19,17366.61,4
2025-07-21,86132.83,0.0,5
2025-07-22,86998.81,0.0,5
2025-07-23,86425.89,34567.83,3
2025-07-24,88575.13,16877.86,4
2025-07-25,88940.44,0.0,5
2025-07-28,91631.15,19365.81,4
2025-07-29,92310.0,36708.7,3
2025-07-30,92575.72,19107.81,4
2025-07-31,90987.11,18464.88,4
2025-08-01,89587.16,17446.55,4
2025-08-04,89658.34,51962.2,2
2025-08-05,88784.23,33698.81,3
2025-08-06,88961.28,17488.31,4
2025-08-07,89574.49,35680.91,3
2025-08-08,89801.41,36051.87,3
2025-08-11,90528.9,18174.7,4
2025-08-12,92319.45,18796.19,4
2025-08-13,93134.68,332.3,5
2025-08-14,91338.42,0.0,5
2025-08-15,93127.47,0.0,5
2025-08-18,96492.36,1272.99,5
2025-08-19,96860.05,20720.87,4
2025-08-20,99813.44,18414.04,4
2025-08-21,100700.35,41494.11,3
2025-08-22,101498.39,20618.91,4
2025-08-25,102358.65,100.91,5
2025-08-26,101172.36,100.91,5
2025-08-27,99286.37,40382.17,3
2025-08-28,101679.97,40682.15,3
2025-08-29,103021.81,10.16,5
2025-09-01,102483.35,863.12,5
2025-09-02,98666.79,19032.67,4
2025-09-03,97974.2,18732.83,4
2025-09-04,93117.04,56903.29,2
2025-09-05,93199.74,55668.35,2
2025-09-08,96794.62,18388.45,4
2025-09-09,94224.2,0.0,5
2025-09-10,93615.67,0.0,5
2025-09-11,96834.65,505.39,5
2025-09-12,96710.8,19408.24,4
2025-09-15,96476.7,66.08,5
2025-09-16,99339.56,419.15,5
2025-09-17,98240.93,0.0,5
2025-09-18,100543.35,19507.49,4
2025-09-19,101072.9,20093.77,4
2025-09-22,103105.29,20078.22,4
2025-09-23,102874.05,21216.79,4
2025-09-24,104109.71,641.97,5
2025-09-25,105546.5,0.0,5
2025-09-26,103956.98,0.0,5
2025-09-29,104825.26,41067.79,3
2025-09-30,105050.22,20742.38,4
2025-10-09,104603.87,41851.67,3
2025-10-10,102700.82,20360.1,4
2025-10-13,103832.75,37767.54,3
2025-10-14,104747.1,41502.29,3
2025-10-15,103845.37,103845.37,0
2025-10-16,103235.35,62307.22,2
2025-10-17,100932.37,41113.16,3
2025-10-20,102490.08,60424.28,2
2025-10-21,102681.42,60424.28,2
2025-10-22,100037.73,39659.92,3
2025-10-23,99737.03,59678.81,2
2025-10-24,99684.41,59038.26,2
2025-10-27,99940.2,39101.38,3
2025-10-28,103878.58,41875.93,3
2025-10-29,104539.31,40998.73,3
2025-10-30,105929.85,21218.39,4
2025-10-31,102004.48,19400.7,4
2025-11-03,103742.05,18997.45,4
2025-11-04,104107.09,0.0,5
2025-11-05,104943.43,42423.73,3
2025-11-06,106473.16,65247.02,2
2025-11-07,108776.48,43288.47,3
2025-11-10,109997.5,65373.6,2
2025-11-11,111923.88,89180.17,1
2025-11-12,113692.65,44410.62,3
2025-11-13,116525.13,22887.43,4
2025-11-14,112508.66,0.0,5
2025-11-17,110387.89,42127.83,3
2025-11-18,112382.69,63318.53,2
2025-11-19,111019.15,87214.04,1
2025-11-20,109347.11,109347.11,0
2025-11-21,109347.11,109347.11,0
2025-11-24,109347.11,109347.11,0
2025-11-25,109347.11,109347.11,0
2025-11-26,109347.11,109347.11,0
2025-11-27,109347.11,109347.11,0
2025-11-28,109347.11,109347.11,0
2025-12-01,109347.11,109347.11,0
2025-12-02,109347.11,109347.11,0
2025-12-03,109347.11,109347.11,0
2025-12-04,109347.11,109347.11,0
2025-12-05,109347.11,109347.11,0
2025-12-08,109347.11,109347.11,0
2025-12-09,109347.11,109347.11,0
2025-12-10,109347.11,109347.11,0
2025-12-11,109347.11,109347.11,0
2025-12-12,109347.11,109347.11,0
2025-12-15,109347.11,109347.11,0
2025-12-16,109347.11,109347.11,0
2025-12-17,109347.11,109347.11,0
2025-12-18,109347.11,109347.11,0
2025-12-19,109347.11,109347.11,0
2025-12-22,109347.11,109347.11,0
2025-12-23,109347.11,109347.11,0
2025-12-24,109347.11,109347.11,0
2025-12-25,109347.11,109347.11,0
2025-12-26,109347.11,109347.11,0
2025-12-29,109347.11,109347.11,0
2025-12-30,109347.11,109347.11,0
2025-12-31,109347.11,109347.11,0
2026-01-05,109347.11,109347.11,0
2026-01-06,109347.11,109347.11,0
2026-01-07,109319.02,65608.27,2
2026-01-08,109329.76,21880.66,4
2026-01-09,109530.97,14.71,5
2026-01-12,109515.94,0.0,5
2026-01-13,109037.11,0.0,5
2026-01-14,113723.82,3404.88,5
2026-01-15,117664.84,4029.07,5
2026-01-16,117405.93,48293.7,3
2026-01-19,123663.24,1331.33,5
2026-01-20,127093.3,26684.76,4
2026-01-21,130336.06,1401.85,5
2026-01-22,130823.64,1401.85,5
2026-01-23,133252.37,665.69,5
2026-01-26,132126.28,53791.96,3
2026-01-27,136577.29,81129.54,2
2026-01-28,136820.81,111220.61,1
2026-01-29,136078.98,136078.98,0
2026-01-30,136892.18,81647.39,2
2026-02-02,134770.1,107231.27,1
2026-02-03,135739.21,107231.27,1
2026-02-04,136869.83,107231.27,1
2026-02-05,134931.62,134931.62,0
2026-02-06,134931.62,134931.62,0
2026-02-09,134931.62,134931.62,0
2026-02-10,133873.36,80958.97,2
2026-02-11,135494.12,27409.63,4
2026-02-12,140540.01,310.8,5
2026-02-13,137333.55,1933.31,5
2026-02-24,139324.11,56743.41,3
2026-02-25,138084.43,83598.83,2
2026-02-26,138770.33,109531.52,1
2026-02-27,140759.53,83766.75,2
2026-03-02,146390.66,57752.22,3
2026-03-03,139502.68,27993.77,4
2026-03-04,136795.4,80729.31,2
2026-03-05,137209.74,80729.31,2
2026-03-06,137734.06,137734.06,0
2026-03-09,137734.06,137734.06,0
2026-03-10,137734.06,137734.06,0
2026-03-11,137734.06,137734.06,0
2026-03-12,137734.06,137734.06,0
2026-03-13,137734.06,137734.06,0
2026-03-16,137734.06,137734.06,0
2026-03-17,137734.06,137734.06,0
2026-03-18,137734.06,137734.06,0
2026-03-19,137734.06,137734.06,0
2026-03-20,137734.06,137734.06,0
2026-03-23,137734.06,137734.06,0
2026-03-24,137734.06,137734.06,0
2026-03-25,137734.06,137734.06,0
2026-03-26,137734.06,137734.06,0
2026-03-27,137734.06,137734.06,0
2026-03-30,137734.06,137734.06,0
2026-03-31,137734.06,137734.06,0
2026-04-01,137734.06,137734.06,0
2026-04-02,137734.06,137734.06,0
2026-04-03,137734.06,137734.06,0
2026-04-07,137734.06,137734.06,0
2026-04-08,137734.06,137734.06,0
2026-04-09,137734.06,137734.06,0
2026-04-10,137734.06,137734.06,0
2026-04-13,137734.06,137734.06,0
2026-04-14,137734.06,137734.06,0
2026-04-15,137734.06,137734.06,0
2026-04-16,137734.06,137734.06,0
2026-04-17,137734.06,137734.06,0
2026-04-20,137734.06,137734.06,0
2026-04-21,137734.06,137734.06,0
2026-04-22,137734.06,137734.06,0
2026-04-23,137734.06,137734.06,0
2026-04-24,137734.06,137734.06,0
2026-04-27,137734.06,137734.06,0
2026-04-28,137734.06,137734.06,0
2026-04-29,145758.13,82640.43,2
2026-04-30,144990.93,87737.64,2
2026-05-06,147451.38,57453.71,3
2026-05-07,149718.21,29961.44,4
2026-05-08,154151.39,33307.5,4
2026-05-11,162213.32,36022.3,4
2026-05-12,161157.48,3579.63,5
2026-05-13,170277.14,3006.03,5
2026-05-14,166415.47,38697.5,4
2026-05-15,163192.5,65868.09,3
2026-05-18,168753.19,66222.74,3
2026-05-19,170491.19,-0.0,5
2026-05-20,172762.9,2469.62,5
2026-05-21,167290.15,2469.62,5
2026-05-22,165760.91,99296.37,2
2026-05-25,167238.71,132385.1,1
2026-05-26,165471.14,100016.48,2
2026-05-27,168849.61,66922.25,3
2026-05-28,173708.6,0.0,5
2026-05-29,165755.24,2427.66,5
2026-06-01,161807.25,98230.13,2
2026-06-02,164175.27,129722.35,1
2026-06-03,165413.74,99774.06,2
2026-06-04,174327.83,33608.57,4
2026-06-05,169911.85,69382.01,3
2026-06-08,165108.07,132366.1,1
2026-06-09,167129.51,132366.1,1
2026-06-10,168310.62,168310.62,0
2026-06-11,168310.62,168310.62,0
2026-06-12,168310.62,168310.62,0
2026-06-15,168310.62,168310.62,0
2026-06-16,167508.57,100986.37,2
2026-06-17,171299.25,33982.95,4
2026-06-18,173050.74,68433.05,3
2026-06-22,178587.61,35759.24,4
2026-06-23,178515.08,35476.83,4
2026-06-24,186597.29,4331.51,5
2026-06-25,188657.01,2987.81,5
2026-06-26,177588.63,34186.75,4
2026-06-29,172566.82,172566.82,0
2026-06-30,172566.82,103540.09,2
2026-07-01,171712.38,102512.67,2
2026-07-02,170235.97,64173.32,3
2026-07-03,167572.68,96381.54,2
2026-07-06,161405.68,126045.57,1
2026-07-07,161600.98,126045.57,1
2026-07-08,160440.69,160440.69,0
