ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000905.SH,2014-04-30,3766.17,3734.799,3770.727,3728.411,3738.926,27.244,0.7287,26592828.0,23450154.334
000905.SH,2014-05-05,3798.288,3761.23,3798.359,3746.193,3766.17,32.118,0.8528,28615421.0,24739037.389
000905.SH,2014-05-06,3817.98,3795.36,3831.413,3790.505,3798.288,19.692,0.5184,30600384.0,28050980.592
000905.SH,2014-05-07,3749.965,3806.838,3806.838,3747.785,3817.98,-68.015,-1.7814,29363631.0,26315376.425
000905.SH,2014-05-08,3754.011,3740.254,3798.215,3733.75,3749.965,4.046,0.1079,30515953.0,26226566.995
000905.SH,2014-05-09,3716.022,3748.486,3752.455,3688.045,3754.011,-37.989,-1.012,29488834.0,25743202.457
000905.SH,2014-05-12,3812.758,3738.667,3812.827,3730.954,3716.022,96.736,2.6032,42454809.0,36840651.775
000905.SH,2014-05-13,3806.89,3810.491,3819.753,3788.456,3812.758,-5.868,-0.1539,35814980.0,31736405.914
000905.SH,2014-05-14,3803.803,3805.147,3816.405,3796.107,3806.89,-3.087,-0.0811,28307555.0,24921685.301
000905.SH,2014-05-15,3732.337,3797.12,3799.079,3728.318,3803.803,-71.466,-1.8788,30771182.0,27786830.239
000905.SH,2014-05-16,3726.656,3722.556,3733.28,3685.074,3732.337,-5.681,-0.1522,26713346.0,23727980.955
000905.SH,2014-05-19,3705.364,3722.391,3722.391,3679.637,3726.656,-21.292,-0.5713,24203591.0,21748598.388
000905.SH,2014-05-20,3715.71,3720.226,3748.753,3708.141,3705.364,10.346,0.2792,24846022.0,23170288.22
000905.SH,2014-05-21,3747.334,3708.121,3747.551,3680.886,3715.71,31.624,0.8511,24046891.0,21705642.894
000905.SH,2014-05-22,3746.14,3748.93,3788.056,3744.604,3747.334,-1.194,-0.0319,30960985.0,28187212.018
000905.SH,2014-05-23,3786.563,3742.991,3786.563,3742.98,3746.14,40.423,1.0791,28877233.0,26927286.96
000905.SH,2014-05-26,3827.487,3798.73,3827.59,3798.73,3786.563,40.924,1.0808,33396372.0,33591791.346
000905.SH,2014-05-27,3818.322,3825.373,3834.421,3812.886,3827.487,-9.165,-0.2395,32742760.0,31962326.173
000905.SH,2014-05-28,3861.588,3818.354,3862.104,3812.997,3818.322,43.266,1.1331,36774765.0,35782559.652
000905.SH,2014-05-29,3821.867,3862.298,3874.102,3821.424,3861.588,-39.721,-1.0286,37364674.0,37967022.147
000905.SH,2014-05-30,3829.238,3818.47,3840.864,3798.805,3821.867,7.371,0.1929,34479814.0,33847052.964
000905.SH,2014-06-03,3822.716,3833.12,3845.481,3821.428,3829.238,-6.522,-0.1703,30154991.0,29295593.636
000905.SH,2014-06-04,3789.294,3820.5,3820.762,3760.291,3822.716,-33.422,-0.8743,30240407.0,28984446.831
000905.SH,2014-06-05,3832.055,3783.883,3832.384,3779.992,3789.294,42.761,1.1285,29580727.0,28079556.69
000905.SH,2014-06-06,3818.333,3833.378,3837.401,3800.086,3832.055,-13.722,-0.3581,29926322.0,28796450.162
000905.SH,2014-06-09,3797.429,3809.585,3830.604,3795.173,3818.333,-20.904,-0.5475,26819523.0,26434007.582
000905.SH,2014-06-10,3840.019,3801.509,3840.243,3784.053,3797.429,42.59,1.1215,30297387.0,30344459.226
000905.SH,2014-06-11,3858.051,3838.668,3859.034,3832.534,3840.019,18.032,0.4696,31915295.0,32291652.022
000905.SH,2014-06-12,3850.113,3851.233,3857.908,3832.944,3858.051,-7.938,-0.2058,35134918.0,34175926.746
000905.SH,2014-06-13,3891.557,3846.622,3894.543,3843.623,3850.113,41.444,1.0764,39840797.0,40322196.684
000905.SH,2014-06-16,3914.981,3893.918,3915.215,3893.166,3891.557,23.424,0.6019,39294758.0,41025140.79
000905.SH,2014-06-17,3879.344,3909.618,3909.618,3876.23,3914.981,-35.637,-0.9103,39860754.0,39004922.894
000905.SH,2014-06-18,3858.099,3878.694,3881.392,3855.231,3879.344,-21.245,-0.5476,40688671.0,39421196.527
000905.SH,2014-06-19,3755.694,3853.59,3860.303,3739.412,3858.099,-102.405,-2.6543,43351490.0,40226893.351
000905.SH,2014-06-20,3789.342,3751.179,3789.41,3751.081,3755.694,33.648,0.8959,29331630.0,27250323.579
000905.SH,2014-06-23,3815.879,3790.844,3827.828,3790.839,3789.342,26.537,0.7003,32200351.0,30811520.126
000905.SH,2014-06-24,3839.203,3814.527,3839.594,3812.753,3815.879,23.324,0.6112,34149694.0,33396771.453
000905.SH,2014-06-25,3814.03,3835.59,3835.59,3803.292,3839.203,-25.173,-0.6557,30419894.0,29769187.329
000905.SH,2014-06-26,3861.95,3812.907,3863.095,3812.907,3814.03,47.92,1.2564,40550701.0,38363054.368
000905.SH,2014-06-27,3889.323,3861.097,3905.543,3853.75,3861.95,27.373,0.7088,48476120.0,44256525.709
000905.SH,2014-06-30,3924.903,3895.149,3925.442,3889.645,3889.323,35.58,0.9148,49209663.0,45852764.409
000905.SH,2014-07-01,3951.726,3927.483,3951.919,3917.53,3924.903,26.823,0.6834,48813985.0,46780257.365
000905.SH,2014-07-02,3979.31,3950.473,3979.371,3937.239,3951.726,27.584,0.698,52966357.0,49258527.917
000905.SH,2014-07-03,4019.647,3978.816,4026.065,3972.117,3979.31,40.337,1.0137,61184094.0,55067891.148
000905.SH,2014-07-04,4004.561,4018.39,4022.217,3997.76,4019.647,-15.086,-0.3753,55166389.0,49997473.982
000905.SH,2014-07-07,4014.488,4004.097,4024.368,3992.281,4004.561,9.927,0.2479,51197153.0,48129086.313
000905.SH,2014-07-08,4039.707,4012.551,4039.922,3982.332,4014.488,25.219,0.6282,50180744.0,50114329.367
000905.SH,2014-07-09,3982.404,4033.819,4047.382,3981.252,4039.707,-57.303,-1.4185,56944645.0,56785289.59
000905.SH,2014-07-10,3982.198,3980.501,4008.126,3975.704,3982.404,-0.206,-0.0052,48708484.0,49693965.459
000905.SH,2014-07-11,4029.751,3979.73,4033.885,3978.1,3982.198,47.553,1.1941,53074687.0,52241335.022
000905.SH,2014-07-14,4090.802,4033.708,4090.802,4033.695,4029.751,61.051,1.515,60592480.0,58095423.357
000905.SH,2014-07-15,4093.113,4089.346,4098.28,4063.602,4090.802,2.311,0.0565,66833998.0,60773689.964
000905.SH,2014-07-16,4062.119,4089.649,4105.015,4046.549,4093.113,-30.994,-0.7572,59414417.0,54188896.321
000905.SH,2014-07-17,4031.44,4055.906,4055.906,4006.283,4062.119,-30.679,-0.7552,49988358.0,44531890.407
000905.SH,2014-07-18,4042.521,4018.358,4066.176,4012.508,4031.44,11.081,0.2749,49582586.0,44684250.153
000905.SH,2014-07-21,4030.242,4038.741,4048.938,4017.453,4042.521,-12.279,-0.3037,44186094.0,40783090.203
000905.SH,2014-07-22,4083.288,4024.421,4086.111,4023.016,4030.242,53.046,1.3162,54673016.0,50308587.198
000905.SH,2014-07-23,4057.113,4083.08,4094.649,4042.041,4083.288,-26.175,-0.641,58518276.0,52667947.011
000905.SH,2014-07-24,4054.223,4055.145,4073.863,4013.555,4057.113,-2.89,-0.0712,62738287.0,54485179.264
000905.SH,2014-07-25,4089.801,4052.032,4089.801,4047.873,4054.223,35.578,0.8776,55043408.0,49022362.222
000905.SH,2014-07-28,4168.373,4106.992,4168.393,4106.992,4089.801,78.572,1.9212,79528351.0,70428854.394
000905.SH,2014-07-29,4207.862,4173.17,4221.575,4167.273,4168.373,39.489,0.9473,80760831.0,75538996.027
000905.SH,2014-07-30,4214.836,4198.41,4220.214,4184.354,4207.862,6.974,0.1657,69146676.0,68380608.506
000905.SH,2014-07-31,4257.045,4211.067,4257.414,4208.57,4214.836,42.209,1.0014,65711040.0,65347460.96
000905.SH,2014-08-01,4210.219,4242.299,4268.434,4201.924,4257.045,-46.826,-1.1,78171893.0,74451501.289
000905.SH,2014-08-04,4278.847,4213.114,4278.847,4213.114,4210.219,68.628,1.63,66083148.0,61712975.929
000905.SH,2014-08-05,4300.12,4284.145,4300.505,4262.764,4278.847,21.273,0.4972,74379616.0,68408087.519
000905.SH,2014-08-06,4328.601,4291.63,4336.757,4276.676,4300.12,28.481,0.6623,74507248.0,70105526.86
000905.SH,2014-08-07,4286.09,4329.301,4348.194,4284.221,4328.601,-42.511,-0.9821,71135738.0,67096777.592
000905.SH,2014-08-08,4311.697,4287.941,4317.931,4283.606,4286.09,25.607,0.5974,57397716.0,56641088.555
000905.SH,2014-08-11,4377.018,4317.347,4377.244,4317.347,4311.697,65.321,1.515,64798592.0,63782885.172
000905.SH,2014-08-12,4399.806,4378.247,4400.002,4370.226,4377.018,22.788,0.5206,67262929.0,66976600.235
000905.SH,2014-08-13,4401.809,4399.403,4410.462,4347.368,4399.806,2.003,0.0455,73110600.0,72425032.488
000905.SH,2014-08-14,4373.504,4397.207,4426.47,4368.707,4401.809,-28.305,-0.643,74617880.0,71659794.24
000905.SH,2014-08-15,4423.636,4372.771,4428.973,4368.337,4373.504,50.132,1.1463,64972287.0,64887976.007
000905.SH,2014-08-18,4483.544,4434.175,4483.568,4434.175,4423.636,59.908,1.3543,71526261.0,72487150.029
000905.SH,2014-08-19,4496.938,4491.169,4500.802,4461.981,4483.544,13.394,0.2987,77521491.0,80824709.275
000905.SH,2014-08-20,4497.399,4495.823,4521.25,4481.92,4496.938,0.461,0.0103,76368692.0,74592337.197
000905.SH,2014-08-21,4495.44,4498.493,4501.661,4442.644,4497.399,-1.959,-0.0436,72257054.0,72267555.378
000905.SH,2014-08-22,4521.752,4491.628,4526.239,4478.794,4495.44,26.312,0.5853,72034759.0,71989848.481
000905.SH,2014-08-25,4487.142,4521.809,4522.704,4476.198,4521.752,-34.61,-0.7654,67975469.0,69175500.425
000905.SH,2014-08-26,4407.588,4474.454,4490.902,4390.111,4487.142,-79.554,-1.7729,69606911.0,68801722.151
000905.SH,2014-08-27,4421.212,4401.876,4432.151,4401.668,4407.588,13.624,0.3091,54359738.0,57056865.409
000905.SH,2014-08-28,4381.494,4423.764,4431.577,4368.669,4421.212,-39.718,-0.8984,54355982.0,55709092.923
000905.SH,2014-08-29,4427.879,4378.624,4427.879,4370.853,4381.494,46.385,1.0587,43722812.0,45962091.441
000905.SH,2014-09-01,4507.442,4436.546,4507.486,4436.108,4427.879,79.563,1.7969,57685418.0,62594382.274
000905.SH,2014-09-02,4576.12,4519.242,4576.12,4514.733,4507.442,68.678,1.5237,84153838.0,87290950.658
000905.SH,2014-09-03,4608.557,4582.479,4612.334,4571.946,4576.12,32.437,0.7088,87927134.0,91114137.216
000905.SH,2014-09-04,4647.886,4611.562,4648.222,4598.864,4608.557,39.329,0.8534,94318100.0,95294218.772
000905.SH,2014-09-05,4666.474,4654.515,4666.918,4629.176,4647.886,18.588,0.3999,90826617.0,91527801.339
000905.SH,2014-09-09,4701.699,4672.109,4701.944,4643.381,4666.474,35.225,0.7549,89284306.0,90541430.064
000905.SH,2014-09-10,4709.909,4686.117,4713.959,4662.181,4701.699,8.21,0.1746,86187344.0,86626217.303
000905.SH,2014-09-11,4704.942,4707.045,4762.132,4670.643,4709.909,-4.967,-0.1055,97669705.0,99548941.521
000905.SH,2014-09-12,4756.949,4698.109,4757.04,4689.627,4704.942,52.007,1.1054,78550025.0,78101715.993
000905.SH,2014-09-15,4807.555,4759.773,4810.07,4752.853,4756.949,50.606,1.0638,92873064.0,93727091.981
000905.SH,2014-09-16,4645.546,4809.437,4816.324,4643.862,4807.555,-162.009,-3.3699,117310229.0,115746940.718
000905.SH,2014-09-17,4686.047,4649.609,4686.392,4604.671,4645.546,40.501,0.8718,86276129.0,80739930.253
000905.SH,2014-09-18,4719.009,4679.111,4719.584,4663.147,4686.047,32.962,0.7034,77913057.0,70041531.635
000905.SH,2014-09-19,4758.727,4718.78,4762.171,4705.088,4719.009,39.718,0.8417,73891425.0,71508698.238
000905.SH,2014-09-22,4694.229,4753.795,4753.795,4682.616,4758.727,-64.498,-1.3554,77667073.0,75028837.431
000905.SH,2014-09-23,4754.472,4693.367,4754.472,4692.899,4694.229,60.243,1.2833,71679128.0,72122820.292
000905.SH,2014-09-24,4815.71,4746.621,4816.184,4733.556,4754.472,61.238,1.288,84890143.0,85795434.685
000905.SH,2014-09-25,4814.735,4826.985,4861.797,4797.271,4815.71,-0.975,-0.0202,92339396.0,92849405.302
000905.SH,2014-09-26,4829.935,4803.443,4833.802,4787.309,4814.735,15.2,0.3157,72968523.0,75214793.503
000905.SH,2014-09-29,4877.435,4847.816,4880.155,4847.816,4829.935,47.5,0.9835,80918091.0,82373936.871
000905.SH,2014-09-30,4916.119,4886.556,4921.076,4877.883,4877.435,38.684,0.7931,81755047.0,84266876.755
000905.SH,2014-10-08,4993.531,4935.048,4993.614,4913.679,4916.119,77.412,1.5747,90358512.0,92697659.105
000905.SH,2014-10-09,5004.001,4996.662,5010.825,4936.729,4993.531,10.47,0.2097,104303284.0,106970816.332
000905.SH,2014-10-10,4981.853,4987.042,5007.125,4952.191,5004.001,-22.148,-0.4426,96123927.0,98663729.327
000905.SH,2014-10-13,4982.681,4964.233,4982.681,4906.158,4981.853,0.828,0.0166,83134546.0,86362918.234
000905.SH,2014-10-14,4966.083,4978.896,5013.95,4933.595,4982.681,-16.598,-0.3331,82292188.0,85600756.875
000905.SH,2014-10-15,4987.707,4967.229,4988.178,4922.482,4966.083,21.624,0.4354,81985748.0,84289749.588
000905.SH,2014-10-16,4906.244,4962.581,5007.275,4906.244,4987.707,-81.463,-1.6333,95753175.0,97600209.795
000905.SH,2014-10-17,4860.732,4894.593,4914.66,4771.767,4906.244,-45.512,-0.9276,85229817.0,84583435.055
000905.SH,2014-10-20,4929.16,4873.455,4929.473,4869.877,4860.732,68.428,1.4078,64596603.0,67365828.243
000905.SH,2014-10-21,4884.024,4929.23,4942.459,4878.18,4929.16,-45.136,-0.9157,67813183.0,69276410.674
000905.SH,2014-10-22,4825.609,4881.512,4902.777,4821.194,4884.024,-58.415,-1.196,61360808.0,64013598.945
000905.SH,2014-10-23,4755.231,4815.123,4832.427,4732.762,4825.609,-70.378,-1.4584,65012401.0,65545609.739
000905.SH,2014-10-24,4774.666,4757.088,4800.361,4754.886,4755.231,19.435,0.4087,56333896.0,55331137.358
000905.SH,2014-10-27,4809.518,4762.517,4809.942,4739.33,4774.666,34.852,0.7299,56003586.0,55268773.413
000905.SH,2014-10-28,4924.955,4819.55,4925.085,4819.55,4809.518,115.437,2.4002,75113014.0,76495547.386
000905.SH,2014-10-29,4991.755,4938.715,4999.958,4923.515,4924.955,66.8,1.3564,105608671.0,106415988.228
000905.SH,2014-10-30,4992.63,4988.972,5021.19,4975.786,4991.755,0.875,0.0175,99168604.0,98486130.913
000905.SH,2014-10-31,4986.416,4999.003,5012.26,4945.289,4992.63,-6.214,-0.1245,91669059.0,92182213.087
000905.SH,2014-11-03,5028.698,4993.171,5028.757,4992.529,4986.416,42.282,0.8479,92197435.0,91560095.721
000905.SH,2014-11-04,5003.47,5028.54,5036.096,4983.052,5028.698,-25.228,-0.5017,93807651.0,91176863.84
000905.SH,2014-11-05,4995.443,5004.891,5013.614,4976.131,5003.47,-8.027,-0.1604,84678572.0,81152275.617
000905.SH,2014-11-06,5024.848,4992.723,5025.226,4959.732,4995.443,29.405,0.5886,79650741.0,80227181.703
000905.SH,2014-11-07,4977.255,5029.797,5049.284,4956.868,5024.848,-47.593,-0.9472,96201285.0,97187742.398
000905.SH,2014-11-10,5031.001,4989.439,5031.197,4973.317,4977.255,53.746,1.0798,85242918.0,85303607.05
000905.SH,2014-11-11,4881.48,5038.684,5041.332,4842.497,5031.001,-149.521,-2.972,106506602.0,104908838.887
000905.SH,2014-11-12,4965.384,4866.425,4965.384,4855.634,4881.48,83.904,1.7188,72860729.0,72056522.141
000905.SH,2014-11-13,4921.671,4963.732,4967.211,4889.373,4965.384,-43.713,-0.8804,87063498.0,88982956.345
000905.SH,2014-11-14,4909.609,4901.139,4920.094,4862.392,4921.671,-12.062,-0.2451,65753809.0,65868662.494
000905.SH,2014-11-17,4958.466,4925.472,4982.52,4894.649,4909.609,48.857,0.9951,68439222.0,70056723.948
000905.SH,2014-11-18,4967.651,4951.585,4973.855,4947.022,4958.466,9.185,0.1852,63490500.0,62652364.495
000905.SH,2014-11-19,4985.101,4967.636,5002.437,4959.495,4967.651,17.45,0.3513,68164715.0,68842441.796
000905.SH,2014-11-20,4974.626,4972.741,4990.935,4961.604,4985.101,-10.475,-0.2101,59676755.0,60572567.731
000905.SH,2014-11-21,5029.773,4975.535,5029.777,4975.444,4974.626,55.147,1.1086,72866762.0,74666845.524
000905.SH,2014-11-24,5112.119,5088.226,5130.028,5065.192,5029.773,82.346,1.6372,118515606.0,118607305.575
000905.SH,2014-11-25,5189.001,5118.689,5189.429,5106.516,5112.119,76.882,1.5039,107770016.0,113198463.272
000905.SH,2014-11-26,5214.21,5198.127,5215.643,5168.175,5189.001,25.209,0.4858,109880097.0,117427497.336
000905.SH,2014-11-27,5251.389,5229.4,5251.699,5202.764,5214.21,37.179,0.713,120587367.0,125432953.805
000905.SH,2014-11-28,5245.267,5249.665,5261.164,5193.353,5251.389,-6.122,-0.1166,125361752.0,130492839.959
000905.SH,2014-12-01,5208.139,5246.428,5247.007,5181.1,5245.267,-37.128,-0.7078,115923389.0,120869295.163
000905.SH,2014-12-02,5277.657,5201.37,5278.648,5196.093,5208.139,69.518,1.3348,109407004.0,117627765.454
000905.SH,2014-12-03,5339.005,5284.573,5339.248,5245.358,5277.657,61.348,1.1624,152946990.0,164129646.519
000905.SH,2014-12-04,5451.962,5345.007,5452.335,5343.125,5339.005,112.957,2.1157,152121975.0,168985379.514
000905.SH,2014-12-05,5333.892,5462.757,5464.226,5185.355,5451.962,-118.07,-2.1656,172436982.0,192822397.127
000905.SH,2014-12-08,5412.674,5310.567,5435.789,5266.021,5333.892,78.782,1.477,152402002.0,173052970.205
000905.SH,2014-12-09,5195.406,5392.947,5465.086,5181.517,5412.674,-217.268,-4.0141,197608666.0,218570643.403
000905.SH,2014-12-10,5374.097,5184.017,5374.227,5150.995,5195.406,178.691,3.4394,131311673.0,143553422.183
000905.SH,2014-12-11,5454.443,5366.208,5454.918,5341.863,5374.097,80.346,1.4951,139869628.0,152239236.372
000905.SH,2014-12-12,5493.2,5457.228,5498.95,5437.655,5454.443,38.757,0.7106,116562829.0,128461475.257
000905.SH,2014-12-15,5583.597,5485.13,5588.853,5466.79,5493.2,90.397,1.6456,129681032.0,148824933.346
