trade_date,open,close
20140106,1350.312,1323.328
20140107,1315.436,1352.276
20140108,1363.306,1405.023
20140109,1401.797,1380.244
20140110,1373.517,1353.302
20140113,1352.007,1362.788
20140114,1364.801,1400.916
20140115,1399.666,1415.323
20140116,1415.568,1395.163
20140117,1395.029,1395.509
20140120,1393.876,1372.736
20140121,1370.686,1407.152
20140122,1407.464,1431.741
20140123,1433.701,1461.525
20140124,1458.206,1484.432
20140127,1477.46,1477.669
20140128,1476.589,1471.34
20140129,1472.542,1496.527
20140130,1494.117,1495.978
20140207,1489.054,1532.687
20140210,1536.991,1553.415
20140211,1550.618,1527.151
20140212,1527.1,1539.966
20140213,1537.26,1485.131
20140214,1484.563,1515.784
20140217,1521.166,1558.616
20140218,1558.742,1545.341
20140219,1544.642,1544.402
20140220,1545.255,1515.164
20140221,1512.168,1519.665
20140224,1517.966,1540.026
20140225,1543.966,1472.691
20140226,1452.056,1465.985
20140227,1467.272,1414.657
20140228,1410.399,1434.894
20140303,1433.901,1465.139
20140304,1462.261,1460.452
20140305,1467.062,1464.578
20140306,1461.115,1462.528
20140307,1463.933,1460.611
20140310,1446.063,1407.073
20140311,1399.9,1395.813
20140312,1390.86,1399.266
20140313,1401.549,1436.856
20140314,1433.463,1434.021
20140317,1436.105,1477.415
20140318,1479.38,1485.64
20140319,1481.493,1466.217
20140320,1463.072,1417.658
20140321,1405.9,1419.84
20140324,1411.776,1397.294
20140325,1392.143,1394.824
20140326,1396.907,1417.614
20140327,1415.551,1367.964
20140328,1363.873,1330.5
20140331,1327.234,1327.8
20140401,1327.175,1355.051
20140402,1356.679,1327.983
20140403,1326.8091,1326.1764
20140404,1323.413,1346.738
20140408,1335.392,1351.183
20140409,1355.366,1370.462
20140410,1374.612,1381.142
20140411,1370.398,1363.899
20140414,1367.746,1372.728
20140415,1375.693,1369.889
20140416,1365.831,1359.304
20140417,1360.749,1367.591
20140418,1365.357,1377.419
20140421,1367.927,1363.851
20140422,1361.578,1336.187
20140423,1332.93,1326.438
20140424,1325.856,1319.505
20140425,1316.374,1291.903
20140428,1283.639,1257.263
20140429,1253.237,1266.543
20140430,1266.344,1283.209
20140505,1281.163,1302.146
20140506,1301.594,1316.858
20140507,1313.377,1290.025
20140508,1284.438,1279.837
20140509,1279.678,1258.584
20140512,1263.915,1278.282
20140513,1274.57,1276.244
20140514,1273.207,1278.661
20140515,1276.642,1253.879
20140516,1250.375,1226.473
20140519,1224.649,1228.371
20140520,1239.65,1244.647
20140521,1241.017,1257.796
20140522,1259.874,1269.513
20140523,1269.176,1295.998
20140526,1301.865,1320.759
20140527,1319.664,1306.284
20140528,1306.285,1338.971
20140529,1338.299,1314.212
20140530,1312.303,1318.127
20140603,1317.99,1319.625
20140604,1318.327,1321.718
20140605,1320.143,1355.482
20140606,1354.905,1350.447
20140609,1348.765,1326.675
20140610,1327.105,1353.871
20140611,1350.375,1367.388
20140612,1364.414,1363.739
20140613,1361.087,1382.733
20140616,1384.157,1395.611
20140617,1396.38,1377.431
20140618,1377.577,1363.991
20140619,1363.453,1320.655
20140620,1319.108,1333.982
20140623,1335.18,1361.283
20140624,1360.078,1369.439
20140625,1368.664,1358.708
20140626,1360.199,1386.273
20140627,1388.38,1388.815
20140630,1388.474,1404.71
20140701,1405.439,1411.736
20140702,1413.173,1419.937
20140703,1419.814,1422.603
20140704,1421.677,1411.638
20140707,1411.989,1393.889
20140708,1392.347,1410.725
20140709,1410.393,1384.579
20140710,1384.454,1363.882
20140711,1361.569,1359.342
20140714,1358.173,1367.07
