ts_code,circ_mv,list_date,delist_date
600519.SH,232019733.6600,2001-08-27,
601857.SH,125489610.3090,2007-11-05,
601398.SH,124560842.1930,2006-10-27,
601288.SH,110458496.9288,2010-07-15,
300750.SZ,91851055.3173,2018-06-11,
601988.SH,79037068.0673,2006-07-05,
601628.SH,74194237.3900,2007-01-09,
600036.SH,65084319.6735,2002-04-09,
000858.SZ,60516870.4160,1998-04-27,
600028.SH,57735090.9249,2001-08-08,
601318.SH,52511006.8939,2007-03-01,
600900.SH,50168541.4614,2003-11-18,
601088.SH,46455253.9192,2007-10-09,
601138.SH,43447732.2819,2018-06-08,
000333.SZ,38890419.3816,2013-09-18,
000568.SZ,34020780.5514,1994-05-09,
601166.SH,32844137.6381,2007-02-05,
300760.SZ,32735891.3130,2018-10-16,
601658.SH,32621484.0672,2019-12-10,
002415.SZ,32134552.5342,2010-05-28,
600809.SH,29529233.9935,1994-01-06,
600309.SH,29435124.6188,2001-01-05,
002594.SZ,29049229.2238,2011-06-30,
600276.SH,26631440.9655,2000-10-18,
601899.SH,25369269.8582,2008-04-25,
600030.SH,25234037.0259,2003-01-06,
601816.SH,25044307.1516,2020-01-16,
002475.SZ,23496548.2818,2010-09-15,
601668.SH,23263379.8200,2009-07-29,
601328.SH,21784229.5283,2007-05-15,
603288.SH,21741948.1270,2014-02-11,
000001.SZ,21598373.7554,1991-04-03,
300059.SZ,21314570.5096,2010-03-19,
601888.SH,21266363.6252,2009-10-15,
002352.SZ,21138332.6212,2010-02-05,
603259.SH,20910807.6587,2018-05-08,
601319.SH,20730689.8445,2018-11-16,
600000.SH,20487818.5981,1999-11-10,
002304.SZ,20166368.3879,2009-11-06,
601012.SH,20119681.9506,2012-04-11,
000651.SZ,20014264.7724,1996-11-18,
600406.SH,18981996.2431,2003-10-16,
601601.SH,18960764.8304,2007-12-25,
601998.SH,18610247.7364,2007-04-27,
688111.SH,18219491.7981,2019-11-18,
002142.SZ,17072686.4887,2007-07-19,
600104.SH,16777450.5201,1997-11-25,
600048.SH,16734679.8984,2006-07-31,
600436.SH,16672067.7811,2003-06-16,
600887.SH,16316353.4534,1996-03-12,
600050.SH,16133104.8546,2002-10-09,
601225.SH,16132480.0000,2014-01-28,
601633.SH,16097664.6142,2011-09-28,
300124.SZ,15820187.3873,2010-09-28,
000725.SZ,14941493.3058,2001-01-12,
600690.SH,14831407.2896,1993-11-19,
002714.SZ,14755259.5911,2014-01-28,
601766.SH,14450712.0405,2008-08-18,
600438.SH,14442312.7377,2004-03-02,
002371.SZ,14330862.1922,2010-03-16,
000063.SZ,14275566.9821,1997-11-18,
300015.SZ,14197159.7500,2009-10-30,
601818.SH,13968451.4839,2010-08-18,
601390.SH,13643571.3196,2007-12-03,
601985.SH,13595965.1042,2015-06-10,
600016.SH,13404682.5745,2000-12-19,
000002.SZ,13253534.0813,1991-01-29,
600019.SH,13245898.9043,2000-12-12,
600031.SH,13111070.3315,2003-07-03,
600025.SH,13050000.0000,2017-12-15,
600150.SH,12697225.2440,1998-05-20,
601919.SH,12559164.4592,2007-06-26,
003816.SZ,12351185.6354,2019-08-26,
600760.SH,12227802.5019,1996-10-11,
688036.SH,11841990.2664,2019-09-30,
600018.SH,11818574.0715,2006-10-26,
000596.SZ,11769723.0000,1996-09-27,
002230.SZ,11666880.9514,2008-05-12,
601688.SH,11634226.7496,2010-02-26,
002493.SZ,11445428.9063,2010-11-02,
600919.SH,11304816.8047,2016-08-02,
601728.SH,11284085.0200,2021-08-20,
300274.SZ,11234532.7463,2011-11-02,
002027.SZ,11120493.7890,2004-08-04,
601800.SH,11089390.2412,2012-03-09,
002050.SZ,10959577.2317,2005-06-07,
603501.SH,10870322.0939,2017-05-04,
601211.SH,10851012.6467,2015-06-26,
601006.SH,10814090.0378,2006-08-01,
688981.SH,10616952.3533,2020-07-16,
001979.SZ,10570079.5271,2015-12-30,
600999.SH,10546669.4915,2009-11-17,
002129.SZ,10361115.6550,2007-04-20,
600585.SH,10271236.2229,2002-02-07,
601186.SH,10122856.0400,2008-03-10,
603993.SH,10122487.6901,2012-10-09,
600346.SH,10108147.2927,2001-08-20,
600989.SH,10054036.5600,2019-05-16,
601066.SH,9825691.2824,2018-06-20,
000166.SZ,9825481.1898,2015-01-26,
000538.SZ,9754572.4488,1993-12-15,
000792.SZ,9724717.1051,1997-09-04,
600893.SH,9692200.8725,1996-04-08,
000625.SZ,9590758.6679,1997-06-10,
601111.SH,9535400.4403,2006-08-18,
600547.SH,9480684.8992,2003-08-28,
601169.SH,9450913.9696,2007-09-19,
688012.SH,9417636.2994,2019-07-22,
603195.SH,9412605.5854,2020-02-06,
000895.SZ,9304557.2092,1998-12-10,
601989.SH,9275197.3784,2009-12-16,2025-09-05
300014.SZ,9196137.3837,2009-10-30,
002459.SZ,9194989.2893,2010-08-10,
002179.SZ,9141142.1052,2007-11-01,
300498.SZ,9065190.0030,2015-11-02,
600011.SH,8963133.5840,2001-12-06,
000776.SZ,8914452.9448,1997-06-11,
600886.SH,8853625.0240,1996-01-18,
600837.SH,8722533.6999,1994-02-24,2025-03-04
300308.SZ,8598853.8363,2012-04-10,
601689.SH,8586058.4767,2015-03-19,
000617.SZ,8508119.2202,1996-10-22,
002466.SZ,8490302.6339,2010-08-31,
002736.SZ,8480845.1969,2014-12-29,
601336.SH,8446029.3270,2011-12-16,
601100.SH,8333202.4653,2011-10-28,
600845.SH,8316370.6405,1994-03-11,
601229.SH,8239331.4415,2016-11-16,
002311.SZ,8020191.8424,2009-11-27,
600029.SH,8009549.1483,2003-07-25,
002920.SZ,8000867.3500,2017-12-26,
601360.SH,7988516.0542,2012-01-16,
600111.SH,7982065.3791,1997-09-24,
601881.SH,7910790.6327,2017-01-23,
002049.SZ,7877106.9717,2005-06-06,
600703.SH,7837748.4201,1996-05-28,
600188.SH,7752519.1306,1998-07-01,
601600.SH,7742594.5339,2007-04-30,
688396.SH,7726497.6624,2020-02-27,
600085.SH,7710405.8130,1997-06-25,
000938.SZ,7702195.1007,1999-11-04,
600941.SH,7622642.5676,2022-01-05,
600660.SH,7611348.0616,1993-06-10,
600009.SH,7559457.9915,1998-02-18,
603369.SH,7514455.0000,2014-07-03,
600958.SH,7439604.9325,2015-03-23,
600089.SH,7424151.5040,1997-06-18,
000100.SZ,7420402.0371,2004-01-30,
601238.SH,7388720.7811,2012-03-29,
688599.SH,7385757.4305,2020-06-10,
601898.SH,7376512.3224,2008-02-01,
601009.SH,7296398.7355,2007-07-19,
601698.SH,7202577.1275,2019-06-28,
000708.SZ,7161890.1246,1997-03-26,
600015.SH,7103768.4058,2003-09-12,
600426.SH,6990322.7967,2002-06-20,
300316.SZ,6932745.6725,2012-05-11,
600570.SH,6840023.1912,2003-12-16,
600372.SH,6736529.4642,2001-07-06,
601669.SH,6731835.8128,2011-10-18,
603799.SH,6728468.4585,2015-01-29,
601788.SH,6703895.2077,2009-08-18,
600905.SH,6677916.0000,2021-06-10,
600674.SH,6673388.0140,1993-09-24,
000963.SZ,6647213.0554,2000-01-27,
603260.SH,6634046.6036,2017-10-30,
603659.SH,6585939.5864,2017-11-03,
601618.SH,6498353.3779,2009-09-21,
688271.SH,6498199.8084,2022-08-22,
000768.SZ,6473076.6867,1997-06-26,
600600.SH,6419802.5515,1993-08-27,
000301.SZ,6327050.6015,2000-05-29,
603392.SH,6309020.6566,2020-04-29,
300122.SZ,6278691.3855,2010-09-28,
600795.SH,6260302.2978,1997-03-18,
603986.SH,6241367.2335,2016-08-18,
600588.SH,6201850.2973,2001-05-18,
603198.SH,6130400.0000,2015-05-28,
300433.SZ,6101590.7670,2015-03-18,
600926.SH,6006273.1176,2016-10-27,
001965.SZ,6005813.7698,2017-12-25,
603833.SH,5964211.3736,2017-03-28,
000338.SZ,5958554.2255,2007-04-30,
601901.SH,5943577.2072,2011-08-10,
600741.SH,5923968.3659,1996-08-26,
300408.SZ,5920747.8918,2014-12-03,
603019.SH,5918480.8773,2014-11-06,
600039.SH,5915614.9858,2003-03-25,
600196.SH,5914777.1878,1998-08-07,
600023.SH,5913251.1423,2013-12-19,
600115.SH,5850595.9168,1997-11-05,
688008.SH,5831154.2525,2019-07-22,
600584.SH,5825707.3908,2003-06-03,
603806.SH,5795687.6948,2014-09-05,
601939.SH,5756194.5636,2007-09-25,
000977.SZ,5751668.9501,2000-06-08,
600745.SH,5739290.2256,1996-08-28,
601021.SH,5733317.4485,2015-01-21,
002271.SZ,5731058.7565,2008-09-10,
002460.SZ,5722542.3910,2010-08-10,
601727.SH,5656931.2101,2008-12-05,
600010.SH,5637984.6925,2001-03-09,
600176.SH,5588378.8723,1999-04-22,
688126.SH,5538527.5404,2020-04-20,
601916.SH,5536920.0425,2019-11-26,
601377.SH,5535667.8555,2010-10-13,
000661.SZ,5527401.3713,1996-12-18,
300782.SZ,5520017.1188,2019-06-18,
601127.SH,5432563.5235,2016-06-15,
600938.SH,5399518.5207,2022-04-21,
600489.SH,5390211.5712,2003-08-14,
601018.SH,5342907.0711,2010-09-28,
601877.SH,5327634.4594,2010-01-21,
000876.SZ,5265766.2833,1998-03-11,
601865.SH,5230190.2556,2019-02-15,
688041.SH,5212017.9543,2022-08-12,
601838.SH,5210134.9841,2018-01-31,
600233.SH,5197760.4355,2000-06-08,
002648.SZ,5148770.0332,2011-12-28,
600221.SH,5128137.5583,1999-11-25,
000807.SZ,5007662.0414,1998-04-08,
002001.SZ,4972779.9747,2004-06-25,
600522.SH,4972667.6430,2002-10-24,
002812.SZ,4934993.2509,2016-09-14,
000425.SZ,4918040.2998,1996-08-28,
000786.SZ,4881027.3987,1997-06-06,
002938.SZ,4872845.2392,2018-09-18,
601699.SH,4870014.1776,2006-09-22,
688009.SH,4836391.0980,2019-07-22,
601872.SH,4796604.6862,2006-12-01,
002252.SZ,4790816.1230,2008-06-23,
000733.SZ,4768720.6962,1997-07-03,
600061.SH,4709749.9401,1997-05-19,
601117.SH,4706519.2375,2010-01-07,
