ts_code,circ_mv,list_date,delist_date
600519.SH,237044524.8600,2001-08-27,
601398.SH,125639291.0432,2006-10-27,
300750.SZ,120810784.7826,2018-06-11,
600036.SH,101515035.5351,2002-04-09,
601288.SH,88588223.3173,2010-07-15,
601857.SH,81284883.0646,2007-11-05,
000858.SZ,77001359.3939,1998-04-27,
601988.SH,65126544.0874,2006-07-05,
601628.SH,57389648.6800,2007-01-09,
601318.SH,54130824.4965,2007-03-01,
000333.SZ,49986228.1088,2013-09-18,
600900.SH,49850155.4322,2003-11-18,
601166.SH,40956643.1505,2007-02-05,
603288.SH,40634509.7358,2014-02-11,
601888.SH,40330334.8369,2009-10-15,
600028.SH,40038706.0683,2001-08-08,
300760.SZ,39300835.7274,2018-10-16,
002415.SZ,38646295.1070,2010-05-28,
601012.SH,37949371.1394,2012-04-11,
601088.SH,37170799.5506,2007-10-09,
600809.SH,33440398.5036,1994-01-06,
002475.SZ,32966083.7706,2010-09-15,
000568.SZ,31672987.4452,1994-05-09,
000001.SZ,30719309.3339,1991-04-03,
002352.SZ,28529783.1028,2010-02-05,
300059.SZ,26947053.2482,2010-03-19,
603259.SH,26691558.1644,2018-05-08,
002594.SZ,26196720.7698,2011-06-30,
600276.SH,26122014.3120,2000-10-18,
002142.SZ,25501659.0926,2007-07-19,
600000.SH,24685173.2930,1999-11-10,
601633.SH,24295082.3103,2011-09-28,
600030.SH,24144067.7820,2003-01-06,
600887.SH,22690809.8946,1996-03-12,
000651.SZ,22208301.4353,1996-11-18,
601138.SH,21937566.0540,2018-06-08,
600104.SH,21801338.9071,1997-11-25,
600436.SH,21552904.0100,2003-06-16,
601668.SH,21234390.7589,2009-07-29,
601919.SH,20406865.2845,2007-06-26,
603501.SH,20082444.9817,2017-05-04,
601899.SH,20002809.2806,2008-04-25,
000002.SZ,19755785.7877,1991-01-29,
002714.SZ,19687680.5071,2014-01-28,
002304.SZ,19527200.7121,2009-11-06,
600406.SH,19291395.6620,2003-10-16,
002812.SZ,18853979.6753,2016-09-14,
600048.SH,18793345.3964,2006-07-31,
601328.SH,18604909.5431,2007-05-15,
601601.SH,17975078.8608,2007-12-25,
600690.SH,17443148.0883,1993-11-19,
300014.SZ,17146342.0376,2009-10-30,
600031.SH,17104071.8957,2003-07-03,
002493.SZ,17087407.9688,2010-11-02,
600438.SH,16813282.4672,2004-03-02,
600346.SH,16619314.5947,2001-08-20,
000792.SZ,16292117.4572,1997-09-04,
000725.SZ,16265655.0360,2001-01-12,
601998.SH,15834495.9638,2007-04-27,
600585.SH,15682833.8123,2002-02-07,
600019.SH,15637496.8196,2000-12-12,
601319.SH,14791202.6203,2018-11-16,
300015.SZ,14388301.4961,2009-10-30,
601766.SH,14158778.4639,2008-08-18,
002241.SZ,14013808.2468,2008-05-22,
601818.SH,13811963.0201,2010-08-18,
601816.SH,13800991.0462,2020-01-16,
600016.SH,13759303.8066,2000-12-19,
300124.SZ,13667727.0818,2010-09-28,
600111.SH,13507739.3880,1997-09-24,
600018.SH,13139473.5266,2006-10-26,
601211.SH,13094898.3987,2015-06-26,
002371.SZ,13038871.3066,2010-03-16,
002466.SZ,13028058.1751,2010-08-31,
002049.SZ,13016657.4896,2005-06-06,
002129.SZ,13011254.8652,2007-04-20,
600309.SH,12863639.2547,2001-01-05,
601390.SH,12666121.4340,2007-12-03,
300274.SZ,12494927.2290,2011-11-02,
601688.SH,12489094.6746,2010-02-26,
600999.SH,12387326.7990,2009-11-17,
000776.SZ,12312126.2451,1997-06-11,
601225.SH,12157530.0000,2014-01-28,
601985.SH,12037839.5096,2015-06-10,
603799.SH,11910261.1313,2015-01-29,
002311.SZ,11910126.9751,2009-11-27,
000063.SZ,11722672.3182,1997-11-18,
002460.SZ,11512366.6527,2010-08-10,
600703.SH,11423668.2233,1996-05-28,
600050.SH,11410344.0027,2002-10-09,
600588.SH,11315744.4605,2001-05-18,
600893.SH,11221276.8987,1996-04-08,
002027.SZ,11004956.1912,2004-08-04,
603806.SH,10842582.7272,2014-09-05,
001979.SZ,10733930.7978,2015-12-30,
600025.SH,10692000.0000,2017-12-15,
601800.SH,10607753.5888,2012-03-09,
000166.SZ,10524081.9166,2015-01-26,
300450.SZ,10425470.0203,2015-05-18,
601877.SH,10212374.3673,2010-01-21,
600760.SH,10108761.1429,1996-10-11,
601066.SH,10073429.8136,2018-06-20,
600745.SH,10021702.7538,1996-08-28,
601100.SH,10009500.4800,2011-10-28,
601111.SH,9982056.0846,2006-08-18,
603659.SH,9863060.5024,2017-11-03,
603260.SH,9849000.0000,2017-10-30,
601006.SH,9827026.2045,2006-08-01,
002271.SZ,9774085.8418,2008-09-10,
600837.SH,9738114.4071,1994-02-24,2025-03-04
300122.SZ,9737203.1221,2010-09-28,
601229.SH,9709607.6178,2016-11-16,
002736.SZ,9674522.0338,2014-12-29,
600919.SH,9659352.4538,2016-08-02,
601669.SH,9651051.7336,2011-10-18,
002179.SZ,9551905.6205,2007-11-01,
600660.SH,9530208.9677,1993-06-10,
300498.SZ,9528746.3597,2015-11-02,
601238.SH,9507575.9528,2012-03-29,
601169.SH,9493199.9381,2007-09-19,
601186.SH,9271615.8730,2008-03-10,
688981.SH,9209250.0204,2020-07-16,
603993.SH,9108123.0560,2012-10-09,
002230.SZ,9028592.3371,2008-05-12,
601989.SH,8811437.5095,2009-12-16,2025-09-05
002709.SZ,8746195.6776,2014-01-23,
600741.SH,8666838.2320,1996-08-26,
603986.SH,8588876.5287,2016-08-18,
600570.SH,8560359.7314,2003-12-16,
000596.SZ,8560170.0000,1996-09-27,
600196.SH,8552604.5654,1998-08-07,
300433.SZ,8388010.0103,2015-03-18,
601009.SH,8329599.1544,2007-07-19,
603833.SH,8320406.4577,2017-03-28,
600011.SH,8138305.3401,2001-12-06,
688599.SH,8116848.7122,2020-06-10,
002938.SZ,7989589.1734,2018-09-18,
601336.SH,7818312.0857,2011-12-16,
000338.SZ,7808392.3518,2007-04-30,
300759.SZ,7777861.6315,2019-01-28,
002001.SZ,7646799.1117,2004-06-25,
002821.SZ,7600082.3334,2016-11-18,
603486.SH,7578841.6125,2018-05-28,
002920.SZ,7532945.0000,2017-12-26,
000100.SZ,7527796.4144,2004-01-30,
601155.SH,7516280.3347,2015-12-04,
600029.SH,7491156.4432,2003-07-25,
000625.SZ,7475729.9340,1997-06-10,
601360.SH,7459759.1777,2012-01-16,
300142.SZ,7422469.5215,2010-11-12,
600010.SH,7412467.5114,2001-03-09,
600958.SH,7320988.5103,2015-03-23,
000768.SZ,7311978.7576,1997-06-26,
600015.SH,7219172.5856,2003-09-12,
002648.SZ,7201700.0538,2011-12-28,
600926.SH,7135237.4032,2016-10-27,
600089.SH,7065646.2890,1997-06-18,
600886.SH,6965873.3470,1996-01-18,
000876.SZ,6959604.9457,1998-03-11,
300316.SZ,6923475.5892,2012-05-11,
601600.SH,6879399.8731,2007-04-30,
600188.SH,6873339.3627,1998-07-01,
600547.SH,6777081.2756,2003-08-28,
