ts_code,circ_mv,list_date,delist_date
600519.SH,235223038.0500,2001-08-27,
601398.SH,117281312.4545,2006-10-27,
601288.SH,85595377.9349,2010-07-15,
601857.SH,83066025.9206,2007-11-05,
300750.SZ,79402946.0134,2018-06-11,
600036.SH,69416398.0036,2002-04-09,
601628.SH,65864825.3900,2007-01-09,
000858.SZ,65685697.7965,1998-04-27,
601988.SH,65126544.0874,2006-07-05,
601088.SH,52177644.0896,2007-10-09,
600900.SH,51714987.8890,2003-11-18,
601318.SH,45042218.9827,2007-03-01,
600028.SH,40994283.7787,2001-08-08,
601888.SH,38707827.6598,2009-10-15,
603288.SH,38377411.4239,2014-02-11,
600809.SH,36883309.7234,1994-01-06,
601012.SH,36306035.0868,2012-04-11,
300760.SZ,36251968.5281,2018-10-16,
601166.SH,34589111.2034,2007-02-05,
000568.SZ,33780262.0656,1994-05-09,
000333.SZ,33774129.6822,2013-09-18,
002594.SZ,29353232.7854,2011-06-30,
600309.SH,28917066.4255,2001-01-05,
002415.SZ,27912394.5830,2010-05-28,
002304.SZ,23765358.8714,2009-11-06,
000001.SZ,22976167.5888,1991-04-03,
002352.SZ,22874735.1984,2010-02-05,
600276.SH,22390297.9817,2000-10-18,
601225.SH,22075515.0000,2014-01-28,
600048.SH,21546798.1524,2006-07-31,
600438.SH,21139270.2721,2004-03-02,
601668.SH,21030213.9247,2009-07-29,
002475.SZ,20799511.9042,2010-09-15,
600887.SH,20705634.1085,1996-03-12,
600000.SH,20663929.9955,1999-11-10,
002142.SZ,20579792.6099,2007-07-19,
600030.SH,19800762.3870,2003-01-06,
002714.SZ,19633268.2941,2014-01-28,
300059.SZ,19538238.4412,2010-03-19,
603259.SH,18342038.7122,2018-05-08,
601328.SH,18133899.1749,2007-05-15,
000651.SZ,18120228.6171,1996-11-18,
601319.SH,17784376.0481,2018-11-16,
000002.SZ,17326054.1994,1991-01-29,
601633.SH,17045408.8184,2011-09-28,
601138.SH,16865762.7743,2018-06-08,
600104.SH,16707349.7520,1997-11-25,
300015.SZ,16595100.7650,2009-10-30,
600406.SH,16482898.9282,2003-10-16,
600436.SH,16096503.1628,2003-06-16,
601899.SH,16067830.4058,2008-04-25,
600690.SH,15626284.9240,1993-11-19,
300014.SZ,15564215.1542,2009-10-30,
601998.SH,15528022.3901,2007-04-27,
600188.SH,14985596.5819,1998-07-01,
002466.SZ,14804835.4180,2010-08-31,
002129.SZ,14457837.8428,2007-04-20,
601919.SH,14036352.5174,2007-06-26,
601601.SH,13915969.2780,2007-12-25,
002371.SZ,13723836.9101,2010-03-16,
300124.SZ,13200574.7924,2010-09-28,
002493.SZ,13136122.9688,2010-11-02,
000792.SZ,12964180.0355,1997-09-04,
002812.SZ,12921576.1557,2016-09-14,
600018.SH,12884563.1054,2006-10-26,
001979.SZ,12643970.6510,2015-12-30,
300274.SZ,12487311.2441,2011-11-02,
600025.SH,12384000.0000,2017-12-15,
601816.SH,12352570.2037,2020-01-16,
002049.SZ,12234351.9744,2005-06-06,
600016.SH,12021659.7692,2000-12-19,
600760.SH,11940484.3345,1996-10-11,
000725.SZ,11925442.3315,2001-01-12,
600346.SH,11910156.8379,2001-08-20,
600031.SH,11757608.8821,2003-07-03,
601818.SH,11661600.6651,2010-08-18,
600585.SH,11523143.1301,2002-02-07,
600019.SH,11514619.0908,2000-12-12,
601766.SH,11409737.2845,2008-08-18,
000596.SZ,11111877.0000,1996-09-27,
601985.SH,11027485.0278,2015-06-10,
300498.SZ,10943641.0999,2015-11-02,
600919.SH,10927907.5178,2016-08-02,
601390.SH,10650131.0450,2007-12-03,
601111.SH,10430352.0166,2006-08-18,
003816.SZ,10384436.3304,2019-08-26,
600050.SH,10372407.9989,2002-10-09,
600893.SH,10361565.4078,1996-04-08,
603260.SH,10275790.0000,2017-10-30,
603799.SH,10161696.9678,2015-01-29,
601211.SH,10153560.5098,2015-06-26,
601006.SH,10064909.4531,2006-08-01,
002311.SZ,9996513.0878,2009-11-27,
601898.SH,9737728.4256,2008-02-01,
600111.SH,9649423.2960,1997-09-24,
000625.SZ,9551151.6720,1997-06-10,
603501.SH,9436023.8542,2017-05-04,
601009.SH,9237531.7271,2007-07-19,
600999.SH,9158754.5056,2009-11-17,
002460.SZ,9035961.3085,2010-08-10,
002179.SZ,9009780.2504,2007-11-01,
000708.SZ,8893066.7289,1997-03-26,
601688.SH,8862284.9798,2010-02-26,
601066.SH,8830925.7957,2018-06-20,
601238.SH,8810305.2947,2012-03-29,
000166.SZ,8698705.8240,2015-01-26,
