ts_code,circ_mv,list_date,delist_date
600519.SH,258362201.5260,2001-08-27,
601398.SH,139389513.8827,2006-10-27,
000858.SZ,115624012.9990,1998-04-27,
600036.SH,111788249.8608,2002-04-09,
300750.SZ,108550560.5526,2018-06-11,
601288.SH,89098754.0529,2010-07-15,
601857.SH,85656779.1657,2007-11-05,
601628.SH,70570943.1700,2007-01-09,
601318.SH,69632367.3931,2007-03-01,
601988.SH,64915778.5726,2006-07-05,
601888.SH,58593791.0754,2009-10-15,
603288.SH,54321169.7122,2014-02-11,
002415.SZ,53818355.4144,2010-05-28,
000333.SZ,49152825.3415,2013-09-18,
601012.SH,48087607.0749,2012-04-11,
600900.SH,46939197.4507,2003-11-18,
000001.SZ,43895816.6225,1991-04-03,
600276.SH,43280016.8145,2000-10-18,
600028.SH,41663188.1761,2001-08-08,
601166.SH,40309339.8823,2007-02-05,
603259.SH,39738257.9951,2018-05-08,
600809.SH,38891250.3168,1994-01-06,
000568.SZ,34548848.8587,1994-05-09,
002475.SZ,32319594.0292,2010-09-15,
601088.SH,32190506.0882,2007-10-09,
300015.SZ,31607751.3417,2009-10-30,
000651.SZ,31095541.6766,1996-11-18,
002352.SZ,30399419.5042,2010-02-05,
600000.SH,29352144.4120,1999-11-10,
002594.SZ,28764423.2458,2011-06-30,
300059.SZ,28063801.1652,2010-03-19,
600436.SH,27046710.5243,2003-06-16,
601633.SH,26478304.4520,2011-09-28,
601919.SH,26439399.6728,2007-06-26,
002304.SZ,25848578.6994,2009-11-06,
600104.SH,25668564.6189,1997-11-25,
603501.SH,25291488.5510,2017-05-04,
600031.SH,24666538.5836,2003-07-03,
600030.SH,24477766.2798,2003-01-06,
300760.SZ,23960940.3433,2018-10-16,
000002.SZ,23137494.3240,1991-01-29,
002142.SZ,23102419.2593,2007-07-19,
600887.SH,21841063.1914,1996-03-12,
002714.SZ,21591756.3694,2014-01-28,
000725.SZ,20927050.3503,2001-01-12,
601899.SH,19859346.5092,2008-04-25,
601601.SH,19830085.0951,2007-12-25,
600438.SH,19478198.9922,2004-03-02,
601328.SH,19232923.3674,2007-05-15,
300014.SZ,19009891.8506,2009-10-30,
601668.SH,18899731.0225,2009-07-29,
600346.SH,18470597.8385,2001-08-20,
601998.SH,17366865.4276,2007-04-27,
600019.SH,16970238.0259,2000-12-12,
300122.SZ,16812590.8038,2010-09-28,
600585.SH,16418779.0868,2002-02-07,
600690.SH,16345459.9265,1993-11-19,
002493.SZ,16256622.4570,2010-11-02,
600016.SH,15638796.3369,2000-12-19,
601818.SH,15631501.7830,2010-08-18,
600309.SH,15493317.3624,2001-01-05,
300124.SZ,15378063.4986,2010-09-28,
601766.SH,14791301.2132,2008-08-18,
000661.SZ,14703011.7408,1996-12-18,
600196.SH,14505040.3786,1998-08-07,
601816.SH,14456879.7296,2020-01-16,
600048.SH,14411269.9188,2006-07-31,
002812.SZ,14289760.5813,2016-09-14,
600999.SH,14116654.0273,2009-11-17,
002230.SZ,14025775.6531,2008-05-12,
002027.SZ,13811885.3435,2004-08-04,
002311.SZ,13526323.7462,2009-11-27,
600050.SH,13286438.2996,2002-10-09,
600763.SH,13178304.0000,1996-10-30,
600703.SH,13071351.8942,1996-05-28,
