ts_code,circ_mv,list_date,delist_date
600519.SH,191663123.1372,2001-08-27,
601398.SH,165811510.7115,2006-10-27,
601288.SH,153556465.3837,2010-07-15,
601857.SH,130185350.5657,2007-11-05,
601988.SH,105593522.9378,2006-07-05,
300750.SZ,101950381.6433,2018-06-11,
601628.SH,87667061.3000,2007-01-09,
600036.SH,74965584.0550,2002-04-09,
601088.SH,65898187.6682,2007-10-09,
600900.SH,65587824.7662,2003-11-18,
600028.SH,60319400.6052,2001-08-08,
601318.SH,57311152.2259,2007-03-01,
000858.SZ,56969155.7370,1998-04-27,
000333.SZ,48313781.9046,2013-09-18,
601138.SH,44078127.2245,2018-06-08,
601166.SH,37497614.6064,2007-02-05,
600030.SH,37442894.2451,2003-01-06,
300059.SZ,36417393.6899,2010-03-19,
601658.SH,35574869.4560,2019-12-10,
600276.SH,32335162.5269,2000-10-18,
601899.SH,32273380.0665,2008-04-25,
002594.SZ,31947819.9122,2011-06-30,
300760.SZ,31582860.4745,2018-10-16,
601328.SH,28770883.3230,2007-05-15,
601816.SH,28138015.6821,2020-01-16,
002475.SZ,27905285.5692,2010-09-15,
600000.SH,27767160.0162,1999-11-10,
002415.SZ,27390844.5077,2010-05-28,
601998.SH,26314162.0280,2007-04-27,
601319.SH,25700375.7661,2018-11-16,
603288.SH,25100550.8556,2014-02-11,
600809.SH,24849451.2379,1994-01-06,
601668.SH,24709593.4855,2009-07-29,
688256.SH,23419323.8433,2020-07-20,
600309.SH,23325177.6846,2001-01-05,
000651.SZ,23208997.8452,1996-11-18,
601601.SH,23204690.5325,2007-12-25,
601225.SH,22637825.0000,2014-01-28,
002371.SZ,22141622.8100,2010-03-16,
000001.SZ,22083592.7469,1991-04-03,
000568.SZ,20355714.7110,1994-05-09,
600104.SH,20349376.4243,1997-11-25,
002352.SZ,19739144.0213,2010-02-05,
600406.SH,19705708.2742,2003-10-16,
601766.SH,19291943.8521,2008-08-18,
601127.SH,18357441.6847,2016-06-15,
600887.SH,18103914.5712,1996-03-12,
688981.SH,17915115.7523,2020-07-16,
601985.SH,17806937.6296,2015-06-10,
600690.SH,17719001.6021,1993-11-19,
601919.SH,17342262.4449,2007-06-26,
600025.SH,16740000.0000,2017-12-15,
601818.SH,16706453.6020,2010-08-18,
600919.SH,16607948.6390,2016-08-02,
601633.SH,16184031.0185,2011-09-28,
