ts_code,circ_mv,list_date,delist_date
600519.SH,231863965.1328,2001-08-27,
601398.SH,116472475.8168,2006-10-27,
300750.SZ,97341531.3921,2018-06-11,
601288.SH,87091800.6261,2010-07-15,
600036.SH,85011879.9919,2002-04-09,
601857.SH,83713714.2319,2007-11-05,
000858.SZ,81122205.5160,1998-04-27,
601628.SH,70883296.1200,2007-01-09,
601988.SH,67866495.7804,2006-07-05,
601318.SH,55224923.6108,2007-03-01,
600900.SH,47280325.3392,2003-11-18,
601088.SH,46818056.7542,2007-10-09,
600028.SH,42992192.9128,2001-08-08,
601888.SH,41451055.7991,2009-10-15,
300760.SZ,40330618.0976,2018-10-16,
000333.SZ,37829006.4576,2013-09-18,
603288.SH,36764837.2661,2014-02-11,
601166.SH,36604248.4547,2007-02-05,
601012.SH,36488191.4776,2012-04-11,
600809.SH,35502423.1564,1994-01-06,
000568.SZ,34708757.9535,1994-05-09,
002594.SZ,33288972.3823,2011-06-30,
002415.SZ,32654928.9171,2010-05-28,
600309.SH,30333092.1538,2001-01-05,
000001.SZ,29088914.8781,1991-04-03,
002352.SZ,28406913.8508,2010-02-05,
600276.SH,26925768.5986,2000-10-18,
002304.SZ,26387587.8458,2009-11-06,
300059.SZ,24938421.2567,2010-03-19,
600030.SH,24336069.0416,2003-01-06,
601899.SH,24199327.8016,2008-04-25,
601816.SH,24160390.4286,2020-01-16,
603259.SH,23861358.5525,2018-05-08,
002475.SZ,23074783.0395,2010-09-15,
601668.SH,22891496.3060,2009-07-29,
600000.SH,21632552.3633,1999-11-10,
002142.SZ,21395156.8179,2007-07-19,
600887.SH,20551428.0708,1996-03-12,
000651.SZ,19349476.3186,1996-11-18,
300015.SZ,19068709.5278,2009-10-30,
601328.SH,19036669.0473,2007-05-15,
600438.SH,19002714.4754,2004-03-02,
601633.SH,18973323.1186,2011-09-28,
601225.SH,18953725.0000,2014-01-28,
600048.SH,18829507.4965,2006-07-31,
601138.SH,18825516.9005,2018-06-08,
600436.SH,18751098.8868,2003-06-16,
601319.SH,18281344.6402,2018-11-16,
002714.SZ,18023575.6691,2014-01-28,
000002.SZ,17773052.7935,1991-01-29,
601601.SH,17660206.9539,2007-12-25,
