ts_code,circ_mv,list_date,delist_date
600519.SH,210914354.4222,2001-08-27,
601398.SH,123752005.5554,2006-10-27,
300750.SZ,111716956.8589,2018-06-11,
600036.SH,95924591.5949,2002-04-09,
601288.SH,86158201.1139,2010-07-15,
000858.SZ,85682637.4485,1998-04-27,
601857.SH,75779532.4188,2007-11-05,
601988.SH,63018888.9390,2006-07-05,
601628.SH,58305884.0000,2007-01-09,
601318.SH,58138910.3608,2007-03-01,
002415.SZ,49671807.8703,2010-05-28,
603288.SH,48292973.2129,2014-02-11,
601888.SH,47054660.6104,2009-10-15,
601012.SH,46507059.8816,2012-04-11,
000333.SZ,43766986.7136,2013-09-18,
600900.SH,43209532.5370,2003-11-18,
603259.SH,38193543.1350,2018-05-08,
600028.SH,38127550.6474,2001-08-08,
601633.SH,36900697.7371,2011-09-28,
600809.SH,34759054.9592,1994-01-06,
601166.SH,34660147.7236,2007-02-05,
600276.SH,34626560.4587,2000-10-18,
000001.SZ,34328779.6663,1991-04-03,
002594.SZ,30335579.5912,2011-06-30,
000651.SZ,28350061.9893,1996-11-18,
601088.SH,28034764.5235,2007-10-09,
002352.SZ,26542240.5745,2010-02-05,
600000.SH,26505001.0074,1999-11-10,
300059.SZ,26496708.1967,2010-03-19,
300015.SZ,26172714.4938,2009-10-30,
002475.SZ,25979038.9768,2010-09-15,
000568.SZ,25054285.1561,1994-05-09,
603501.SH,23727657.6906,2017-05-04,
600030.SH,22171320.7803,2003-01-06,
600436.SH,22081409.8860,2003-06-16,
600104.SH,21427468.1434,1997-11-25,
600031.SH,21074285.7859,2003-07-03,
601899.SH,21007048.6810,2008-04-25,
300014.SZ,20575606.0259,2009-10-30,
600346.SH,20547132.2753,2001-08-20,
002304.SZ,20333300.3968,2009-11-06,
000002.SZ,20076465.0455,1991-01-29,
601919.SH,20005076.5037,2007-06-26,
002371.SZ,19847594.1168,2010-03-16,
600887.SH,19801061.6335,1996-03-12,
300760.SZ,19483705.9952,2018-10-16,
600438.SH,19455691.2512,2004-03-02,
000725.SZ,19250203.3671,2001-01-12,
002142.SZ,19207554.1186,2007-07-19,
300274.SZ,18381880.4833,2011-11-02,
601668.SH,18127483.9484,2009-07-29,
601601.SH,17810797.8659,2007-12-25,
002493.SZ,17666803.1250,2010-11-02,
600019.SH,17592183.9221,2000-12-12,
600703.SH,17365933.3434,1996-05-28,
600111.SH,17329724.8200,1997-09-24,
600406.SH,17285090.5132,2003-10-16,
601328.SH,16799369.7984,2007-05-15,
002460.SZ,16730102.9684,2010-08-10,
600196.SH,16465724.4725,1998-08-07,
600309.SH,16190958.0082,2001-01-05,
300124.SZ,16160130.0932,2010-09-28,
600690.SH,15758764.5297,1993-11-19,
601998.SH,15459916.0181,2007-04-27,
002466.SZ,15352246.8589,2010-08-31,
002812.SZ,15229305.0359,2016-09-14,
000063.SZ,15037177.5026,1997-11-18,
002714.SZ,15006306.1778,2014-01-28,
603799.SH,14950525.9906,2015-01-29,
002129.SZ,14664462.1180,2007-04-20,
601766.SH,14256089.6561,2008-08-18,
300122.SZ,14215926.5357,2010-09-28,
600585.SH,14158947.1297,2002-02-07,
603986.SH,14153512.7839,2016-08-18,
600016.SH,14113925.0388,2000-12-19,
601818.SH,13646549.1756,2010-08-18,
600760.SH,13278291.7226,1996-10-11,
601816.SH,13145102.3628,2020-01-16,
300142.SZ,12923378.6182,2010-11-12,
601100.SH,12761199.3600,2011-10-28,
603806.SH,12749545.7419,2014-09-05,
600050.SH,12671325.4153,2002-10-09,
300433.SZ,12594415.9764,2015-03-18,
600999.SH,12298262.7357,2009-11-17,
603993.SH,12173526.1735,2012-10-09,
002230.SZ,12162036.8936,2008-05-12,
688981.SH,12103746.1158,2020-07-16,
601211.SH,12071259.6977,2015-06-26,
600048.SH,11982077.6906,2006-07-31,
600588.SH,11638873.6173,2001-05-18,
000661.SZ,11616519.0436,1996-12-18,
002049.SZ,11594470.9146,2005-06-06,
600893.SH,11563144.0879,1996-04-08,
600018.SH,11424621.6025,2006-10-26,
002241.SZ,11346212.7106,2008-05-22,
300450.SZ,11014287.8704,2015-05-18,
002027.SZ,11008410.2100,2004-08-04,
601225.SH,10829315.0000,2014-01-28,
000625.SZ,10763179.2478,1997-06-10,
601390.SH,10731585.2021,2007-12-03,
601688.SH,10558695.9661,2010-02-26,
002311.SZ,10409964.8439,2009-11-27,
600745.SH,10226090.5986,1996-08-28,
600763.SH,10114909.4400,1996-10-30,
601066.SH,10058184.3655,2018-06-20,
601238.SH,9999203.2146,2012-03-29,
603260.SH,9817108.0000,2017-10-30,
601229.SH,9798256.3479,2016-11-16,
600660.SH,9674423.9836,1993-06-10,
000166.SZ,9667732.6386,2015-01-26,
603486.SH,9578394.0000,2018-05-28,
000100.SZ,9538431.5229,2004-01-30,
600025.SH,9396000.0000,2017-12-15,
