ts_code,circ_mv,list_date,delist_date
601288.SH,212935888.5883,2010-07-15,
601398.SH,196816915.1535,2006-10-27,
600519.SH,180826566.7758,2001-08-27,
300750.SZ,171027926.1246,2018-06-11,
601138.SH,131083859.7847,2018-06-08,
601857.SH,130509194.7213,2007-11-05,
601988.SH,109176536.6902,2006-07-05,
600036.SH,83361564.4376,2002-04-09,
601628.SH,82544472.9200,2007-01-09,
600900.SH,65419773.9707,2003-11-18,
601088.SH,63490496.1268,2007-10-09,
601899.SH,60610890.4730,2008-04-25,
601318.SH,58747618.6724,2007-03-01,
688041.SH,58712780.1787,2022-08-12,
688256.SH,55431404.6800,2020-07-20,
601728.SH,51701399.3135,2021-08-20,
000333.SZ,50355006.6394,2013-09-18,
600028.SH,50171325.3462,2001-08-08,
000858.SZ,47151787.9318,1998-04-27,
002475.SZ,46828261.0079,2010-09-15,
600276.SH,45641761.2705,2000-10-18,
300308.SZ,44626843.4574,2012-04-10,
601166.SH,42008229.6922,2007-02-05,
601658.SH,38595377.2400,2019-12-10,
002594.SZ,38084167.9490,2011-06-30,
600030.SH,36407887.4123,2003-01-06,
600000.SH,36291461.6968,1999-11-10,
300059.SZ,36276758.8537,2010-03-19,
002371.SZ,32728667.5090,2010-03-16,
300502.SZ,32384982.8182,2016-03-03,
300760.SZ,29787593.6532,2018-10-16,
601998.SH,29349359.4866,2007-04-27,
002415.SZ,28514358.7135,2010-05-28,
688981.SH,28019869.9991,2020-07-16,
603259.SH,27708158.5959,2018-05-08,
601319.SH,27652752.3782,2018-11-16,
603993.SH,27413522.2163,2012-10-09,
600150.SH,26038649.6565,1998-05-20,
601127.SH,25903333.0853,2016-06-15,
300274.SZ,25750113.6549,2011-11-02,
601211.SH,25463165.3477,2015-06-26,
601816.SH,25098873.5168,2020-01-16,
300476.SZ,24416026.7499,2015-06-11,
601601.SH,24039785.5900,2007-12-25,
600809.SH,23668525.8710,1994-01-06,
601668.SH,22519612.7920,2009-07-29,
000001.SZ,22005951.1405,1991-04-03,
000651.SZ,21906197.8724,1996-11-18,
603288.SH,21664099.7194,2014-02-11,
600309.SH,20842680.0859,2001-01-05,
002714.SZ,20196148.9685,2014-01-28,
300124.SZ,19823800.2665,2010-09-28,
600760.SH,19740219.9734,1996-10-11,
600031.SH,19694482.4460,2003-07-03,
600104.SH,19679915.0868,1997-11-25,
601225.SH,19390000.0000,2014-01-28,
000568.SZ,19384935.1015,1994-05-09,
002352.SZ,19245551.3122,2010-02-05,
688012.SH,18721118.5340,2019-07-22,
600919.SH,18406378.4364,2016-08-02,
000063.SZ,18380871.3914,1997-11-18,
600406.SH,18359561.6444,2003-10-16,
603501.SH,18231262.0134,2017-05-04,
601766.SH,18172865.1419,2008-08-18,
601919.SH,18082647.1327,2007-06-26,
002050.SZ,17843178.8703,2005-06-07,
688008.SH,17726942.5884,2019-07-22,
601328.SH,17520679.3904,2007-05-15,
600111.SH,17460768.0169,1997-09-24,
002142.SZ,17443502.3083,2007-07-19,
603019.SH,17442779.3532,2014-11-06,
601066.SH,17421389.7159,2018-06-20,
600887.SH,17169840.2789,1996-03-12,
600025.SH,17010000.0000,2017-12-15,
300014.SZ,16939055.2786,2009-10-30,
600050.SH,16921754.3699,2002-10-09,
300433.SZ,16630565.3737,2015-03-18,
601985.SH,16447341.1192,2015-06-10,
601688.SH,15906812.3968,2010-02-26,
600690.SH,15842651.2736,1993-11-19,
605499.SH,15797994.9400,2021-05-27,
601818.SH,15592690.0285,2010-08-18,
600019.SH,15399933.9175,2000-12-12,
601633.SH,15274736.0457,2011-09-28,
000725.SZ,15269716.8836,2001-01-12,
600660.SH,14703922.6632,1993-06-10,
688111.SH,14659624.6235,2019-11-18,
002916.SZ,14407006.9716,2017-12-13,
003816.SZ,14239264.9682,2019-08-26,
600547.SH,14215605.6838,2003-08-28,
603986.SH,14211690.4364,2016-08-18,
002602.SZ,14195119.4900,2011-07-28,
002463.SZ,14124095.5904,2010-08-18,
600016.SH,14113925.0388,2000-12-19,
601689.SH,14074730.3624,2015-03-19,
601888.SH,13973867.4684,2009-10-15,
601012.SH,13640493.9330,2012-04-11,
601009.SH,13513378.9988,2007-07-19,
000617.SZ,13274183.0330,1996-10-22,
000776.SZ,13154221.8649,1997-06-11,
600989.SH,13053380.8000,2019-05-16,
300394.SZ,13018803.0371,2015-02-17,
002736.SZ,13005616.9471,2014-12-29,
600183.SH,12935097.3407,1998-10-28,
002938.SZ,12934125.2891,2018-09-18,
601881.SH,12871553.1161,2017-01-23,
601100.SH,12841042.6404,2011-10-28,
601336.SH,12754547.0034,2011-12-16,
601229.SH,12731239.1288,2016-11-16,
600999.SH,12699051.0204,2009-11-17,
600018.SH,12651944.8759,2006-10-26,
688271.SH,12502476.6780,2022-08-22,
603799.SH,12416080.0630,2015-01-29,
002230.SZ,12269880.2831,2008-05-12,
600905.SH,12149751.3104,2021-06-10,
600346.SH,12065017.0332,2001-08-20,
000166.SZ,12011425.3994,2015-01-26,
601727.SH,11909163.8164,2008-12-05,
600436.SH,11872679.3756,2003-06-16,
601006.SH,11866687.6747,2006-08-01,
600418.SH,11771812.7735,2001-08-24,
601169.SH,11649784.3339,2007-09-19,
002027.SZ,11640412.9792,2004-08-04,
002241.SZ,11600162.4113,2008-05-22,
601390.SH,11281646.7255,2007-12-03,
002600.SZ,11253391.2976,2011-07-15,
600893.SH,11241496.2292,1996-04-08,
300498.SZ,11096597.4869,2015-11-02,
600926.SH,11069226.8908,2016-10-27,
000792.SZ,11032864.5404,1997-09-04,
000977.SZ,10943388.5968,2000-06-08,
601600.SH,10848472.8733,2007-04-30,
002625.SZ,10815995.2997,2011-11-03,
600160.SH,10801684.0701,1998-06-26,
601995.SH,10784948.0612,2020-11-02,
688036.SH,10742102.4165,2019-09-30,
000425.SZ,10682521.3546,1996-08-28,
600489.SH,10630156.4529,2003-08-14,
002311.SZ,10601898.3492,2009-11-27,
601898.SH,10396672.4544,2008-02-01,
601800.SH,10294354.1347,2012-03-09,
300033.SZ,10242470.9848,2009-12-25,
002304.SZ,10234546.3061,2009-11-06,
600415.SH,10170706.2757,2002-05-09,
600015.SH,10124793.3808,2003-09-12,
