ts_code,circ_mv,list_date,delist_date
601288.SH,213893621.2206,2010-07-15,
601398.SH,205983730.3798,2006-10-27,
601857.SH,197383012.8601,2007-11-05,
600519.SH,181579181.1750,2001-08-27,
300750.SZ,170989181.6404,2018-06-11,
601988.SH,123719357.2146,2006-07-05,
601138.SH,102117698.8935,2018-06-08,
600036.SH,81113009.4948,2002-04-09,
601088.SH,77095602.4396,2007-10-09,
601628.SH,75672708.0200,2007-01-09,
601899.SH,67409067.1541,2008-04-25,
600900.SH,66162060.7041,2003-11-18,
300308.SZ,62948223.2282,2012-04-10,
601318.SH,60527849.5413,2007-03-01,
600028.SH,55714455.5205,2001-08-08,
000333.SZ,52315636.4270,2013-09-18,
688041.SH,48871532.7014,2022-08-12,
601728.SH,44016056.1723,2021-08-20,
688256.SH,41123827.0192,2020-07-20,
000858.SZ,40083677.4754,1998-04-27,
601166.SH,39828494.9826,2007-02-05,
300502.SZ,39209900.8415,2016-03-03,
601658.SH,37206761.7104,2019-12-10,
002594.SZ,36696607.0875,2011-06-30,
002475.SZ,35808437.5911,2010-09-15,
600276.SH,35224850.5570,2000-10-18,
600000.SH,33905343.3894,1999-11-10,
601998.SH,33833289.4082,2007-04-27,
002371.SZ,32374120.9008,2010-03-16,
603993.SH,29945344.3318,2012-10-09,
600030.SH,29272428.5415,2003-01-06,
002415.SZ,27519251.0173,2010-05-28,
601319.SH,25806869.0358,2018-11-16,
601601.SH,25388258.7566,2007-12-25,
300059.SZ,25195016.5051,2010-03-19,
600309.SH,24871597.0686,2001-01-05,
601225.SH,24809505.0000,2014-01-28,
601816.SH,24756393.7612,2020-01-16,
603259.SH,24262879.2133,2018-05-08,
300274.SZ,23966459.6531,2011-11-02,
300394.SZ,23399707.9618,2015-02-17,
600150.SH,23209016.0522,1998-05-20,
603288.SH,22798462.2304,2014-02-11,
601211.SH,22391374.0102,2015-06-26,
300476.SZ,21510187.2823,2015-06-11,
000001.SZ,21501405.5235,1991-04-03,
600989.SH,21310744.1600,2019-05-16,
000651.SZ,20858318.3166,1996-11-18,
600406.SH,20813249.8450,2003-10-16,
601668.SH,20701515.6124,2009-07-29,
002142.SZ,20096657.0295,2007-07-19,
600919.SH,20039646.3136,2016-08-02,
300760.SZ,19946900.5939,2018-10-16,
000792.SZ,19578643.8727,1997-09-04,
688012.SH,19183839.9159,2019-07-22,
601919.SH,18846868.3371,2007-06-26,
688981.SH,18805885.7733,2020-07-16,
601328.SH,18250707.6983,2007-05-15,
002352.SZ,18145125.5681,2010-02-05,
003816.SZ,18133488.5498,2019-08-26,
600025.SH,17838000.0000,2017-12-15,
600809.SH,17452808.1599,1994-01-06,
600111.SH,17236633.9347,1997-09-24,
601985.SH,17089372.8046,2015-06-10,
600104.SH,16771609.8783,1997-11-25,
600887.SH,16584504.8148,1996-03-12,
600031.SH,16287777.6511,2003-07-03,
300124.SZ,16070397.3456,2010-09-28,
603986.SH,15901384.3547,2016-08-18,
002714.SZ,15886479.7573,2014-01-28,
601898.SH,15741440.6880,2008-02-01,
002050.SZ,15668892.1078,2005-06-07,
601766.SH,15423823.9624,2008-08-18,
000568.SZ,15401111.9638,1994-05-09,
600346.SH,15239651.0367,2001-08-20,
601600.SH,15017636.2949,2007-04-30,
601818.SH,14896587.7951,2010-08-18,
002463.SZ,14607591.2621,2010-08-18,
002916.SZ,14593232.2370,2017-12-13,
600547.SH,14548134.4717,2003-08-28,
688008.SH,14362431.4551,2019-07-22,
002384.SZ,14320703.3986,2010-04-09,
000725.SZ,14209590.5036,2001-01-12,
601127.SH,14144078.4095,2016-06-15,
601009.SH,14082103.0921,2007-07-19,
601229.SH,14081128.9794,2016-11-16,
600019.SH,13962316.3241,2000-12-12,
601698.SH,13940471.8596,2019-06-28,
601066.SH,13933214.3701,2018-06-20,
300433.SZ,13903779.1348,2015-03-18,
600760.SH,13876573.2158,1996-10-11,
601888.SH,13741522.8787,2009-10-15,
600050.SH,13691237.6265,2002-10-09,
600016.SH,13440144.6977,2000-12-19,
600089.SH,13389900.3132,1997-06-18,
600690.SH,13368974.7427,1993-11-19,
601012.SH,13291911.4395,2012-04-11,
601872.SH,13209944.9893,2006-12-01,
300442.SZ,13157262.0089,2015-04-24,
000063.SZ,13065603.2766,1997-11-18,
601688.SH,13006029.4287,2010-02-26,
600183.SH,12971014.8638,1998-10-28,
600489.SH,12947171.8584,2003-08-14,
000617.SZ,12894920.6606,1996-10-22,
600487.SH,12876323.8043,2003-08-22,
601100.SH,12871881.5232,2011-10-28,
601336.SH,12831708.2590,2011-12-16,
601633.SH,12809669.0104,2011-09-28,
600893.SH,12808589.5869,1996-04-08,
601869.SH,12575764.4800,2018-07-20,
000408.SZ,12447048.6851,1996-06-28,
300014.SZ,12444832.5776,2009-10-30,
002028.SZ,12311273.6182,2004-08-05,
600905.SH,12178338.9605,2021-06-10,
600926.SH,12142079.2679,2016-10-27,
000338.SZ,12128467.0853,2007-04-30,
002938.SZ,12048313.1348,2018-09-18,
600938.SH,11960000.0000,2022-04-21,
605117.SH,11948127.7905,2021-04-20,
600018.SH,11832579.6402,2006-10-26,
601169.SH,11649784.3339,2007-09-19,
600188.SH,11535216.1587,1998-07-01,
603019.SH,11496875.9510,2014-11-06,
603501.SH,11493321.9306,2017-05-04,
688506.SH,11477892.1126,2023-01-06,
600999.SH,11459576.1400,2009-11-17,
600660.SH,11417022.0924,1993-06-10,
600015.SH,11263447.9556,2003-09-12,
002493.SZ,11234638.2048,2010-11-02,
601390.SH,11120005.7374,2007-12-03,
603799.SH,11065195.4795,2015-01-29,
002602.SZ,10847746.4687,2011-07-28,
688111.SH,10822519.2581,2019-11-18,
601006.SH,10798887.2558,2006-08-01,
002736.SZ,10775533.3316,2014-12-29,
000807.SZ,10750555.4131,1998-04-08,
605499.SH,10674306.8510,2021-05-27,
688521.SH,10639265.9728,2020-08-18,
000776.SZ,10603672.5626,1997-06-11,
600886.SH,10555118.5926,1996-01-18,
000166.SZ,10546617.4239,2015-01-26,
002001.SZ,10492357.9612,2004-06-25,
688072.SH,10446761.3740,2022-04-20,
000988.SZ,10401601.5500,2000-06-08,
600522.SH,10269565.5029,2002-10-24,
002230.SZ,10116526.1585,2008-05-12,
600418.SH,10090125.2344,2001-08-24,
601727.SH,10042049.1503,2008-12-05,
688525.SH,9902725.1203,2022-12-30,
300498.SZ,9893123.6921,2015-11-02,
300408.SZ,9881913.8335,2014-12-03,
