ts_code,circ_mv,list_date,delist_date
600519.SH,238481615.1432,2001-08-27,
601398.SH,118090149.0921,2006-10-27,
300750.SZ,103686070.0986,2018-06-11,
601288.SH,85296093.3967,2010-07-15,
601857.SH,84199480.4654,2007-11-05,
600036.SH,72345708.1125,2002-04-09,
000858.SZ,69245920.0562,1998-04-27,
601988.SH,64494247.5429,2006-07-05,
601628.SH,58035178.1100,2007-01-09,
600900.SH,54307559.8412,2003-11-18,
601012.SH,46604490.8754,2012-04-11,
601088.SH,46339816.6536,2007-10-09,
601318.SH,45627182.8656,2007-03-01,
601888.SH,40982461.6686,2009-10-15,
600028.SH,39274243.8999,2001-08-08,
603288.SH,38307903.9171,2014-02-11,
000333.SZ,37657709.3882,2013-09-18,
002594.SZ,37314398.8537,2011-06-30,
601166.SH,36915821.1179,2007-02-05,
300760.SZ,35100150.1301,2018-10-16,
600809.SH,33386037.9242,1994-01-06,
000568.SZ,32541291.2121,1994-05-09,
002415.SZ,29307807.0298,2010-05-28,
600309.SH,26279679.2596,2001-01-05,
300059.SZ,24672293.1552,2010-03-19,
000001.SZ,24606201.8326,1991-04-03,
600438.SH,24222830.7781,2004-03-02,
002352.SZ,24186252.4150,2010-02-05,
002475.SZ,24018483.9846,2010-09-15,
603259.SH,23892418.5760,2018-05-08,
600276.SH,22511499.0249,2000-10-18,
600887.SH,22494932.3865,1996-03-12,
600030.SH,22278699.3562,2003-01-06,
002714.SZ,21462296.0010,2014-01-28,
600000.SH,21309677.8078,1999-11-10,
601633.SH,21133160.1090,2011-09-28,
002304.SZ,20703359.8313,2009-11-06,
601668.SH,20581024.8894,2009-07-29,
002142.SZ,20353137.7140,2007-07-19,
600048.SH,19954462.9146,2006-07-31,
601138.SH,19892860.5042,2018-06-08,
600406.SH,19339404.5326,2003-10-16,
600104.SH,18915523.9499,1997-11-25,
000651.SZ,18583990.2500,1996-11-18,
601225.SH,18527145.0000,2014-01-28,
601899.SH,18301750.7045,2008-04-25,
601328.SH,18133899.1749,2007-05-15,
600436.SH,17841296.5341,2003-06-16,
300015.SZ,17590691.0446,2009-10-30,
601919.SH,17444361.2376,2007-06-26,
300014.SZ,17357963.3546,2009-10-30,
002466.SZ,17022637.8399,2010-08-31,
000002.SZ,16723909.1691,1991-01-29,
002129.SZ,16431416.6904,2007-04-20,
002812.SZ,15879616.7344,2016-09-14,
000792.SZ,15765454.7772,1997-09-04,
600690.SH,15638902.0293,1993-11-19,
601319.SH,15148792.1342,2018-11-16,
300124.SZ,15134392.9675,2010-09-28,
601998.SH,14846968.7765,2007-04-27,
600031.SH,14472559.3798,2003-07-03,
600346.SH,14204903.3681,2001-08-20,
000725.SZ,14186704.4421,2001-01-12,
300274.SZ,13974287.9679,2011-11-02,
000625.SZ,13946506.5019,1997-06-10,
601601.SH,13820138.6976,2007-12-25,
002493.SZ,13573043.9063,2010-11-02,
603799.SH,13301590.1047,2015-01-29,
600585.SH,12999033.3818,2002-02-07,
600016.SH,12908212.8495,2000-12-19,
002049.SZ,12802979.7237,2005-06-06,
600025.SH,12726000.0000,2017-12-15,
601816.SH,12707843.2406,2020-01-16,
600018.SH,12699173.7082,2006-10-26,
300498.SZ,12615593.0097,2015-11-02,
601766.SH,12528815.9947,2008-08-18,
002371.SZ,12475013.8071,2010-03-16,
600019.SH,12382192.7418,2000-12-12,
601818.SH,11992423.9655,2010-08-18,
600760.SH,11981624.6415,1996-10-11,
601390.SH,11770125.7056,2007-12-03,
601985.SH,11630697.8841,2015-06-10,
600893.SH,11592761.3115,1996-04-08,
002050.SZ,11464599.0648,2005-06-07,
600111.SH,11400561.1080,1997-09-24,
603501.SH,11238745.9339,2017-05-04,
688599.SH,10975600.8910,2020-06-10,
600188.SH,10944234.7770,1998-07-01,
002311.SZ,10888916.8174,2009-11-27,
601238.SH,10814958.4368,2012-03-29,
002460.SZ,10751477.1469,2010-08-10,
601211.SH,10732914.6902,2015-06-26,
002920.SZ,10722075.0000,2017-12-26,
600050.SH,10651069.7063,2002-10-09,
001979.SZ,10601125.9436,2015-12-30,
600919.SH,10569519.2441,2016-08-02,
600999.SH,10316587.3281,2009-11-17,
601689.SH,10130012.0898,2015-03-19,
002709.SZ,10033905.3201,2014-01-23,
601066.SH,9909541.2468,2018-06-20,
603659.SH,9820087.2240,2017-11-03,
601688.SH,9695866.2403,2010-02-26,
601111.SH,9613457.2073,2006-08-18,
002241.SZ,9552960.2776,2008-05-22,
