ts_code,circ_mv,list_date,delist_date
600519.SH,265834066.0404,2001-08-27,
601398.SH,137232616.1824,2006-10-27,
000858.SZ,110511245.6173,1998-04-27,
600036.SH,105413906.0322,2002-04-09,
601288.SH,92627417.5798,2010-07-15,
601318.SH,85664710.8502,2007-03-01,
601628.SH,75277060.9500,2007-01-09,
601988.SH,66812668.2062,2006-07-05,
601857.SH,66226129.8276,2007-11-05,
000333.SZ,66170667.5817,2013-09-18,
603288.SH,63885337.8457,2014-02-11,
601888.SH,57402780.9936,2009-10-15,
600276.SH,55032521.0193,2000-10-18,
002415.SZ,52566765.7536,2010-05-28,
601166.SH,45311228.7728,2007-02-05,
000001.SZ,44807882.9381,1991-04-03,
600900.SH,44755978.9646,2003-11-18,
002352.SZ,44449609.1096,2010-02-05,
300750.SZ,43719761.9687,2018-06-11,
601012.SH,40564453.7947,2012-04-11,
600028.SH,37745319.5632,2001-08-08,
000568.SZ,37735179.9224,1994-05-09,
002475.SZ,37239846.3435,2010-09-15,
600031.SH,34304038.2377,2003-07-03,
000651.SZ,33610586.7354,1996-11-18,
600809.SH,32419090.7756,1994-01-06,
600000.SH,29234732.3294,1999-11-10,
601088.SH,28694406.0417,2007-10-09,
002594.SZ,28297988.3121,2011-06-30,
600030.SH,27824565.9195,2003-01-06,
300015.SZ,27039597.8277,2009-10-30,
000002.SZ,26996081.2044,1991-01-29,
600887.SH,26211647.9245,1996-03-12,
600104.SH,25633514.2348,1997-11-25,
002304.SZ,25450620.3691,2009-11-06,
601633.SH,25268239.9680,2011-09-28,
300059.SZ,25105362.4342,2010-03-19,
601601.SH,23745448.8074,2007-12-25,
603259.SH,23507207.9564,2018-05-08,
002142.SZ,22811934.6445,2007-07-19,
603501.SH,22715856.4973,2017-05-04,
300760.SZ,22380681.2635,2018-10-16,
002714.SZ,22180242.3882,2014-01-28,
000725.SZ,20725828.7124,2001-01-12,
600585.SH,20174499.8085,2002-02-07,
600690.SH,20092740.2030,1993-11-19,
002493.SZ,19891521.9045,2010-11-02,
600438.SH,19724136.1464,2004-03-02,
601668.SH,19498125.2080,2009-07-29,
600999.SH,19178461.6228,2009-11-17,
300014.SZ,18925232.9031,2009-10-30,
601899.SH,18854707.1482,2008-04-25,
600016.SH,18121144.9618,2000-12-19,
600436.SH,18012035.3046,2003-06-16,
600346.SH,17879271.4507,2001-08-20,
601998.SH,17809549.3346,2007-04-27,
601328.SH,17505885.3507,2007-05-15,
601818.SH,16748035.2590,2010-08-18,
600048.SH,16527277.2693,2006-07-31,
000661.SZ,16401012.1431,1996-12-18,
002027.SZ,15940177.9841,2004-08-04,
600309.SH,15917596.7756,2001-01-05,
601100.SH,15294903.1200,2011-10-28,
601766.SH,15204873.7800,2008-08-18,
601816.SH,14730166.6810,2020-01-16,
300433.SZ,14595085.1498,2015-03-18,
600019.SH,14571303.8547,2000-12-12,
300122.SZ,14224029.8570,2010-09-28,
600588.SH,14008912.4069,2001-05-18,
600406.SH,13485139.8558,2003-10-16,
300124.SZ,13387061.3510,2010-09-28,
600050.SH,12795114.0715,2002-10-09,
601688.SH,12794873.9125,2010-02-26,
600893.SH,12562402.1185,1996-04-08,
601211.SH,12182823.2488,2015-06-26,
600703.SH,12059902.5121,1996-05-28,
600660.SH,11817619.3588,1993-06-10,
300274.SZ,11384632.5625,2011-11-02,
000063.SZ,11190060.9822,1997-11-18,
601229.SH,11100122.5759,2016-11-16,
000100.SZ,11079082.2708,2004-01-30,
603799.SH,10963012.7370,2015-01-29,
002311.SZ,10835620.2775,2009-11-27,
601390.SH,10772312.2807,2007-12-03,
600760.SH,10747135.7164,1996-10-11,
601919.SH,10743711.5239,2007-06-26,
603993.SH,10705458.1853,2012-10-09,
000166.SZ,10546617.4239,2015-01-26,
002736.SZ,10463200.0000,2014-12-29,
600018.SH,10219590.5207,2006-10-26,
601225.SH,10150000.0000,2014-01-28,
600570.SH,10141253.4936,2003-12-16,
601336.SH,10078928.3302,2011-12-16,
601169.SH,10000631.5607,2007-09-19,
600837.SH,9920952.8267,1994-02-24,2025-03-04
600763.SH,9745852.8000,1996-10-30,
601155.SH,9504259.9659,2015-12-04,
300347.SZ,9495020.5509,2012-08-17,
002460.SZ,9487927.0369,2010-08-10,
002230.SZ,9473775.1224,2008-05-12,
601006.SH,9470146.1798,2006-08-01,
600741.SH,9423491.9882,1996-08-26,
000776.SZ,9393915.5534,1997-06-11,
001979.SZ,9362365.8972,2015-12-30,
000596.SZ,9359840.0000,1996-09-27,
002241.SZ,9259050.3986,2008-05-22,
002371.SZ,9205042.1977,2010-03-16,
000876.SZ,9146444.1970,1998-03-11,
600196.SH,9143826.2306,1998-08-07,
600745.SH,9107806.6772,1996-08-28,
603833.SH,8998917.2539,2017-03-28,
000338.SZ,8972483.6541,2007-04-30,
688111.SH,8956507.2165,2019-11-18,
601186.SH,8892008.7715,2008-03-10,
002466.SZ,8833289.9277,2010-08-31,
603899.SH,8656280.0000,2015-01-27,
000786.SZ,8641832.6118,1997-06-06,
600009.SH,8638463.5363,1998-02-18,
000768.SZ,8615963.6328,1997-06-26,
002410.SZ,8213913.4292,2010-05-25,
300498.SZ,8203516.3552,2015-11-02,
002271.SZ,8156286.0892,2008-09-10,
000157.SZ,8119026.3328,2000-10-12,
300450.SZ,8106790.3117,2015-05-18,
601800.SH,8093845.2078,2012-03-09,
600919.SH,8089761.1295,2016-08-02,
002050.SZ,8086082.2090,2005-06-07,
600025.SH,8028000.0000,2017-12-15,
688036.SH,8016999.3144,2019-09-30,
601985.SH,8016216.1879,2015-06-10,
000538.SZ,8007014.0272,1993-12-15,
601901.SH,7993370.4545,2011-08-10,
603986.SH,7992807.4226,2016-08-18,
601877.SH,7952752.1651,2010-01-21,
000617.SZ,7901299.4244,1996-10-22,
600176.SH,7890697.3308,1999-04-22,
002001.SZ,7881303.2635,2004-06-25,
600547.SH,7854554.3422,2003-08-28,
600015.SH,7821838.8583,2003-09-12,
603806.SH,7665511.1775,2014-09-05,
300413.SZ,7543998.0099,2015-01-21,
601238.SH,7506423.9411,2012-03-29,
601989.SH,7459834.1160,2009-12-16,2025-09-05
600926.SH,7410799.5925,2016-10-27,
002179.SZ,7401292.7734,2007-11-01,
002049.SZ,7324608.7100,2005-06-06,
002129.SZ,7314569.0880,2007-04-20,
300601.SZ,7253852.4337,2017-02-07,
600143.SH,7219010.6721,2004-06-23,
002007.SZ,7206487.6118,2004-06-25,
603882.SH,7189602.1173,2017-09-08,
601111.SH,7172734.9111,2006-08-18,
002812.SZ,7079708.9547,2016-09-14,
603369.SH,6996346.5000,2014-07-03,
601881.SH,6916852.1351,2017-01-23,
601009.SH,6785766.3392,2007-07-19,
000625.SZ,6724709.3406,1997-06-10,
300782.SZ,6685686.3232,2019-06-18,
600606.SH,6558635.2135,1992-03-27,
002821.SZ,6537194.1876,2016-11-18,
603233.SH,6504335.8811,2017-07-31,
600132.SH,6502637.0163,1997-10-30,
601939.SH,6485312.5417,2007-09-25,
300408.SZ,6469607.5981,2014-12-03,
600111.SH,6466857.4800,1997-09-24,
601933.SH,6457347.4603,2010-12-15,
601788.SH,6426519.5902,2009-08-18,
300454.SZ,6352729.5894,2018-05-16,
600426.SH,6330759.6704,2002-06-20,
603160.SH,6323620.0338,2016-10-17,
000895.SZ,6312848.9525,1998-12-10,
600600.SH,6179017.0053,1993-08-27,
601658.SH,6178404.8571,2019-12-10,
002920.SZ,6166567.7500,2017-12-26,
688981.SH,6155378.5540,2020-07-16,
600886.SH,6053343.9385,1996-01-18,
601727.SH,6042748.7106,2008-12-05,
601799.SH,5913864.2933,2011-02-01,
000938.SZ,5886044.3807,1999-11-04,
300142.SZ,5878058.4680,2010-11-12,
601966.SH,5862588.0036,2016-07-06,
600183.SH,5843882.0496,1998-10-28,
600958.SH,5828361.0158,2015-03-23,
000799.SZ,5757091.6676,1997-07-18,
603345.SH,5740337.2173,2017-02-22,
603658.SH,5696876.3538,2016-09-01,
603338.SH,5641342.3350,2015-03-25,
002601.SZ,5635039.1860,2011-07-15,
600845.SH,5590285.3225,1994-03-11,
600584.SH,5542724.1562,2003-06-03,
601377.SH,5524754.1311,2010-10-13,
603517.SH,5487414.3461,2017-03-17,
300677.SZ,5477460.4815,2017-07-21,
002841.SZ,5462943.0874,2017-01-19,
002044.SZ,5435285.7497,2005-05-18,
600061.SH,5423407.4397,1997-05-19,
601021.SH,5406213.5440,2015-01-21,
600872.SH,5354198.5809,1995-01-24,
002414.SZ,5318448.1834,2010-07-16,
601233.SH,5307072.0058,2011-05-18,
601066.SH,5267890.0000,2018-06-20,
603939.SH,5227931.9684,2015-02-17,
300558.SZ,5181814.0990,2016-11-07,
002709.SZ,5180035.7506,2014-01-23,
002916.SZ,5174462.3636,2017-12-13,
002024.SZ,5138503.1986,2004-07-21,
000066.SZ,5070969.5925,1997-06-26,
601618.SH,5034438.6059,2009-09-21,
601018.SH,5032027.8630,2010-09-28,
002624.SZ,4984655.0470,2011-10-28,
601216.SH,4953116.2079,2011-02-22,
002202.SZ,4917157.5987,2007-12-26,
000860.SZ,4903079.7973,1998-11-04,
600383.SH,4889294.0085,2001-04-12,
002032.SZ,4873750.6945,2004-08-17,
300316.SZ,4846042.1104,2012-05-11,
600161.SH,4829594.6468,1998-06-16,
600674.SH,4820350.6989,1993-09-24,
300595.SZ,4819934.8069,2017-01-17,
601878.SH,4784994.9365,2017-06-26,
002555.SZ,4782202.4818,2011-03-02,
600023.SH,4760241.4958,2013-12-19,
600089.SH,4735748.8060,1997-06-18,
002120.SZ,4734471.3933,2007-03-06,
600029.SH,4729016.4113,2003-07-25,
300661.SZ,4713986.5228,2017-06-06,
000069.SZ,4643340.2768,1997-09-10,
000963.SZ,4614181.2070,2000-01-27,
601689.SH,4599746.5856,2015-03-19,
600011.SH,4586045.0362,2001-12-06,
603816.SH,4583523.1621,2016-10-14,
300699.SZ,4582964.6800,2017-09-01,
002236.SZ,4530491.2088,2008-05-20,
600862.SH,4523230.4504,1994-05-20,
600115.SH,4502094.9280,1997-11-05,
600352.SH,4457064.6482,2003-08-01,
300012.SZ,4456119.6267,2009-10-30,
600486.SH,4453247.2936,2002-04-25,
002013.SZ,4424689.7016,2004-07-05,2023-03-17
603659.SH,4407312.8096,2017-11-03,
600779.SH,4389848.4470,1996-12-06,
000703.SZ,4388611.5849,1997-03-28,
300357.SZ,4363576.3215,2014-01-21,
300999.SZ,4349353.7681,2020-10-15,
600298.SH,4337138.0030,2000-08-18,
601808.SH,4322283.2800,2007-09-28,
002074.SZ,4312524.9559,2006-10-18,
600109.SH,4303663.2981,1997-08-07,
000783.SZ,4274398.8163,1997-07-31,
300496.SZ,4270950.3958,2015-12-10,
002008.SZ,4259972.2321,2004-06-25,
603638.SH,4250560.5683,2017-01-20,
002080.SZ,4238940.1732,2006-11-20,
601669.SH,4212583.7821,2011-10-18,
002739.SZ,4186263.8232,2015-01-22,
601600.SH,4185186.2346,2007-04-30,
600754.SH,4162852.0600,1996-10-11,
002568.SZ,4159994.9727,2011-03-25,
603260.SH,4154402.0000,2017-10-30,
601138.SH,4143793.3580,2018-06-08,
300003.SZ,4137350.2148,2009-10-30,
002078.SZ,4133159.5514,2006-11-16,
600795.SH,4126583.5475,1997-03-18,
600885.SH,4124489.4750,1996-02-05,
