ts_code,circ_mv,list_date,delist_date
601398.SH,204635669.3171,2006-10-27,
601288.SH,187715595.9369,2010-07-15,
600519.SH,177063592.3056,2001-08-27,
601857.SH,138443376.5344,2007-11-05,
601988.SH,118450219.3435,2006-07-05,
300750.SZ,98430278.3531,2018-06-11,
600036.SH,94789999.6513,2002-04-09,
601628.SH,85772120.0700,2007-01-09,
600900.SH,72357871.1000,2003-11-18,
601088.SH,66854667.8696,2007-10-09,
601728.SH,60163039.7417,2021-08-20,
601318.SH,59711224.8919,2007-03-01,
600028.SH,53490789.2160,2001-08-08,
000333.SZ,49848116.7066,2013-09-18,
601166.SH,49394050.2661,2007-02-05,
000858.SZ,46150552.9556,1998-04-27,
601138.SH,42455500.2717,2018-06-08,
600000.SH,40740824.4464,1999-11-10,
601899.SH,40146479.7630,2008-04-25,
002594.SZ,38581681.1157,2011-06-30,
601658.SH,36715950.1744,2019-12-10,
601998.SH,34648549.3940,2007-04-27,
600030.SH,33631633.7902,2003-01-06,
600276.SH,33107021.8021,2000-10-18,
601328.SH,31400691.2120,2007-05-15,
300059.SZ,30939581.7039,2010-03-19,
601319.SH,30918545.9838,2018-11-16,
601816.SH,28132265.6378,2020-01-16,
300760.SZ,27249121.3852,2018-10-16,
601211.SH,25854491.1532,2015-06-26,
601601.SH,25675750.4977,2007-12-25,
002415.SZ,25250022.3942,2010-05-28,
688256.SH,25110023.6930,2020-07-20,
002475.SZ,25100798.1770,2010-09-15,
000651.SZ,24773154.5645,1996-11-18,
601668.SH,23841865.2862,2009-07-29,
002371.SZ,23616659.9193,2010-03-16,
000001.SZ,23422525.2230,1991-04-03,
002352.SZ,23381786.6550,2010-02-05,
600919.SH,21911481.4088,2016-08-02,
603288.SH,21636296.7167,2014-02-11,
600809.SH,21518948.9119,1994-01-06,
601127.SH,20279394.4164,2016-06-15,
601818.SH,19258828.4578,2010-08-18,
601919.SH,18965342.5995,2007-06-26,
601225.SH,18653180.0000,2014-01-28,
600104.SH,18578355.6092,1997-11-25,
002142.SZ,18057312.3534,2007-07-19,
600406.SH,17919763.7827,2003-10-16,
601985.SH,17599221.4960,2015-06-10,
600887.SH,17547476.0621,1996-03-12,
688981.SH,17531362.4404,2020-07-16,
603259.SH,17284156.0375,2018-05-08,
600025.SH,17190000.0000,2017-12-15,
601766.SH,17126769.8258,2008-08-18,
600309.SH,17036265.1927,2001-01-05,
600016.SH,16844508.5262,2000-12-19,
000568.SZ,16662555.3616,1994-05-09,
600050.SH,16429485.1518,2002-10-09,
605499.SH,16331008.2650,2021-05-27,
300308.SZ,16127249.8479,2012-04-10,
600760.SH,16109866.2792,1996-10-11,
002714.SZ,16008847.8901,2014-01-28,
601066.SH,15622088.8392,2018-06-20,
603501.SH,15534344.8963,2017-05-04,
600690.SH,15498653.7134,1993-11-19,
300124.SZ,15415858.4573,2010-09-28,
600031.SH,15211530.1164,2003-07-03,
601229.SH,15073323.5211,2016-11-16,
603993.SH,14790380.5452,2012-10-09,
000725.SZ,14645714.0302,2001-01-12,
600150.SH,14553283.1785,1998-05-20,
601169.SH,14440658.2578,2007-09-19,
600019.SH,14354393.8496,2000-12-12,
003816.SZ,14317934.9404,2019-08-26,
601009.SH,13666405.4927,2007-07-19,
601633.SH,13337451.0277,2011-09-28,
601006.SH,13297137.2926,2006-08-01,
600018.SH,13255523.8975,2006-10-26,
000063.SZ,13084937.1838,1997-11-18,
600999.SH,13055307.2734,2009-11-17,
601688.SH,13013336.1868,2010-02-26,
688111.SH,12971336.1005,2019-11-18,
688041.SH,12526166.4103,2022-08-12,
601881.SH,12422461.2234,2017-01-23,
601336.SH,12199820.1390,2011-12-16,
600905.SH,12178338.9605,2021-06-10,
600015.SH,12171294.1706,2003-09-12,
600436.SH,12066947.5172,2003-06-16,
600926.SH,12053014.6644,2016-10-27,
601888.SH,11904243.3918,2009-10-15,
600989.SH,11836043.0400,2019-05-16,
600547.SH,11540917.6070,2003-08-28,
300476.SZ,11492294.6853,2015-06-11,
601390.SH,11486395.3049,2007-12-03,
600660.SH,11419025.0787,1993-06-10,
688012.SH,11414628.9466,2019-07-22,
601012.SH,11382219.3694,2012-04-11,
600415.SH,11338555.5678,2002-05-09,
000166.SZ,11312824.6726,2015-01-26,
300502.SZ,11226046.4625,2016-03-03,
300433.SZ,11073502.8382,2015-03-18,
600886.SH,10987461.0208,1996-01-18,
300274.SZ,10773460.9359,2011-11-02,
601989.SH,10580144.3903,2009-12-16,2025-09-05
002027.SZ,10542805.8000,2004-08-04,
000625.SZ,10540688.6473,1997-06-10,
002736.SZ,10527945.7617,2014-12-29,
002230.SZ,10481620.3420,2008-05-12,
601800.SH,10443292.2928,2012-03-09,
601995.SH,10337646.0678,2020-11-02,
603019.SH,10297456.3226,2014-11-06,
600893.SH,10271390.8173,1996-04-08,
600941.SH,10160652.3431,2022-01-05,
600346.SH,10037756.2948,2001-08-20,
601898.SH,10012288.4376,2008-02-01,
000776.SZ,9924706.8918,1997-06-11,
300015.SZ,9897837.0479,2009-10-30,
000538.SZ,9889866.7719,1993-12-15,
002311.SZ,9740712.3143,2009-11-27,
002304.SZ,9723869.6044,2009-11-06,
600048.SH,9696059.1686,2006-07-31,
002050.SZ,9682647.1871,2005-06-07,
601100.SH,9653911.1424,2011-10-28,
688008.SH,9387272.0386,2019-07-22,
601727.SH,9352286.7210,2008-12-05,
601600.SH,9268598.1830,2007-04-30,
000617.SZ,9228717.7277,1996-10-22,
601186.SH,9214099.6455,2008-03-10,
601111.SH,9182468.3750,2006-08-18,
688036.SH,9088594.0828,2019-09-30,
601939.SH,9056412.7801,2007-09-25,
000792.SZ,9037959.2802,1997-09-04,
601825.SH,9037086.1007,2021-08-19,
600111.SH,9001513.9466,1997-09-24,
300498.SZ,8942025.0860,2015-11-02,
600418.SH,8755695.2521,2001-08-24,
603195.SH,8700025.0597,2020-02-06,
601698.SH,8647316.9384,2019-06-28,
600795.SH,8632439.6357,1997-03-18,
002625.SZ,8614013.7865,2011-11-03,
600585.SH,8587361.4371,2002-02-07,
300014.SZ,8527232.1133,2009-10-30,
601838.SH,8504426.9780,2018-01-31,
000895.SZ,8455926.0591,1998-12-10,
603986.SH,8397998.7884,2016-08-18,
002179.SZ,8397740.9186,2007-11-01,
601689.SH,8211273.1155,2015-03-19,
002463.SZ,8184479.4054,2010-08-18,
001965.SZ,8184404.8728,2017-12-25,
001289.SZ,8157849.4774,2022-01-24,
002493.SZ,7864576.8750,2010-11-02,
600011.SH,7852364.8822,2001-12-06,
000100.SZ,7837136.1944,2004-01-30,
600674.SH,7818869.3521,1993-09-24,
600938.SH,7806890.0000,2022-04-21,
600160.SH,7742871.7603,1998-06-26,
603392.SH,7717248.9214,2020-04-29,
000338.SZ,7661923.3348,2007-04-30,
002602.SZ,7621608.7665,2011-07-28,
000768.SZ,7580632.4930,1997-06-26,
688271.SH,7578801.1194,2022-08-22,
600438.SH,7540826.2234,2004-03-02,
300033.SZ,7521577.8669,2009-12-25,
000977.SZ,7481501.4832,2000-06-08,
600029.SH,7477275.0055,2003-07-25,
001979.SZ,7417508.5294,2015-12-30,
002938.SZ,7384340.1845,2018-09-18,
601916.SH,7303563.7915,2019-11-26,
601868.SH,7231606.2628,2021-09-28,
600958.SH,7230459.4124,2015-03-23,
600188.SH,7209399.7892,1998-07-01,
002241.SZ,7192632.6239,2008-05-22,
002916.SZ,7169587.4228,2017-12-13,
600183.SH,7149586.7292,1998-10-28,
601360.SH,7139549.0366,2012-01-16,
600023.SH,7106628.3570,2013-12-19,
600489.SH,7091618.2811,2003-08-14,
000963.SZ,7070834.7962,2000-01-27,
601788.SH,7024244.5125,2009-08-18,
600115.SH,6897151.0736,1997-11-05,
000938.SZ,6861331.6177,1999-11-04,
000408.SZ,6700082.8484,1996-06-28,
600039.SH,6636603.0506,2003-03-25,
601901.SH,6511592.2034,2011-08-10,
002001.SZ,6459724.3709,2004-06-25,
300765.SZ,6446117.4113,2019-03-22,
603893.SH,6386038.7397,2020-02-07,
601669.SH,6365833.0890,2011-10-18,
600570.SH,6344988.1179,2003-12-16,
601077.SH,6310117.9814,2019-10-29,
000425.SZ,6291243.7313,1996-08-28,
688396.SH,6260628.6410,2020-02-27,
300408.SZ,6245158.7768,2014-12-03,
603799.SH,6242885.2586,2015-01-29,
000002.SZ,6238193.8112,1991-01-29,
600703.SH,6196361.2589,1996-05-28,
300394.SZ,6194405.4418,2015-02-17,
300979.SZ,6134878.7840,2021-04-26,
600009.SH,6095697.0268,1998-02-18,
600584.SH,6028537.6863,2003-06-03,
600089.SH,6027981.5372,1997-06-18,
000708.SZ,5935456.8801,1997-03-26,
002600.SZ,5926828.5019,2011-07-15,
