ts_code,circ_mv,list_date,delist_date
600519.SH,221156135.0856,2001-08-27,
601857.SH,127756519.3984,2007-11-05,
601398.SH,127256964.3184,2006-10-27,
601288.SH,102355312.0760,2010-07-15,
300750.SZ,89637776.8528,2018-06-11,
601628.SH,81211767.0000,2007-01-09,
601988.SH,77350943.9485,2006-07-05,
600036.SH,69313253.2814,2002-04-09,
000858.SZ,65596424.5560,1998-04-27,
600028.SH,63822481.0719,2001-08-08,
601318.SH,56113202.0996,2007-03-01,
600900.SH,49759187.9952,2003-11-18,
601088.SH,47955938.3731,2007-10-09,
000333.SZ,39065288.6718,2013-09-18,
300760.SZ,37816016.6686,2018-10-16,
601166.SH,35773282.0156,2007-02-05,
002415.SZ,34385594.6058,2010-05-28,
000568.SZ,33132951.0523,1994-05-09,
603288.SH,32714866.5362,2014-02-11,
601138.SH,31915661.0928,2018-06-08,
601888.SH,31430951.3073,2009-10-15,
600276.SH,31033846.0630,2000-10-18,
600809.SH,30255297.7446,1994-01-06,
002594.SZ,29801667.1579,2011-06-30,
600309.SH,28942184.3985,2001-01-05,
002352.SZ,27328867.7545,2010-02-05,
601668.SH,27147496.5217,2009-07-29,
601816.SH,26664821.1438,2020-01-16,
601012.SH,26424595.5790,2012-04-11,
601899.SH,26333958.9224,2008-04-25,
000001.SZ,24353961.4223,1991-04-03,
600030.SH,23892768.3912,2003-01-06,
002304.SZ,22474399.1440,2009-11-06,
600000.SH,22307652.8168,1999-11-10,
601998.SH,22134242.4420,2007-04-27,
601319.SH,22079604.5946,2018-11-16,
000651.SZ,21981183.8976,1996-11-18,
601328.SH,21862731.2564,2007-05-15,
300059.SZ,21410006.1180,2010-03-19,
601601.SH,21363374.3811,2007-12-25,
688111.SH,20304884.8598,2019-11-18,
601225.SH,18973115.0000,2014-01-28,
601390.SH,18917727.9939,2007-12-03,
600887.SH,18646415.4012,1996-03-12,
002475.SZ,18579295.7636,2010-09-15,
600438.SH,17931290.0629,2004-03-02,
002142.SZ,17861183.0351,2007-07-19,
002371.SZ,17634140.0433,2010-03-16,
300015.SZ,17489107.7544,2009-10-30,
002714.SZ,17405967.3489,2014-01-28,
600406.SH,17345708.8527,2003-10-16,
603259.SH,17281734.9965,2018-05-08,
601766.SH,17005130.8356,2008-08-18,
600050.SH,16845314.8577,2002-10-09,
600048.SH,16650886.7944,2006-07-31,
600104.SH,16497047.4474,1997-11-25,
601633.SH,16495899.4060,2011-09-28,
600436.SH,16406004.8915,2003-06-16,
000725.SZ,14990878.5405,2001-01-12,
600690.SH,14951269.7900,1993-11-19,
601818.SH,14850180.9795,2010-08-18,
000002.SZ,14711034.1635,1991-01-29,
601800.SH,14507835.7499,2012-03-09,
300124.SZ,14289318.0826,2010-09-28,
000063.SZ,14178031.7765,1997-11-18,
601919.SH,14155002.4549,2007-06-26,
600019.SH,14099683.8257,2000-12-12,
600031.SH,13957491.9152,2003-07-03,
601186.SH,13688862.1450,2008-03-10,
002129.SZ,13435869.5163,2007-04-20,
600018.SH,13278515.5745,2006-10-26,
002459.SZ,13255029.8719,2010-08-10,
601728.SH,13105994.5806,2021-08-20,
601985.SH,13020215.5371,2015-06-10,
002230.SZ,12894802.7786,2008-05-12,
600016.SH,12872750.7263,2000-12-19,
300274.SZ,12730856.3590,2011-11-02,
002493.SZ,12556727.8125,2010-11-02,
600025.SH,12510000.0000,2017-12-15,
003816.SZ,12193845.6910,2019-08-26,
300014.SZ,12117119.3678,2009-10-30,
688981.SH,12053685.9498,2020-07-16,
600150.SH,11588062.9120,1998-05-20,
601006.SH,11447561.0988,2006-08-01,
601360.SH,11411145.0256,2012-01-16,
600919.SH,11324508.0378,2016-08-02,
600760.SH,11274986.7225,1996-10-11,
601211.SH,11268218.6482,2015-06-26,
688012.SH,11196431.5297,2019-07-22,
000596.SZ,11185016.4000,1996-09-27,
600346.SH,11121777.6619,2001-08-20,
000792.SZ,11093802.7717,1997-09-04,
600893.SH,10808631.7580,1996-04-08,
603501.SH,10771570.4618,2017-05-04,
600585.SH,10751200.5324,2002-02-07,
600011.SH,10667778.6214,2001-12-06,
601111.SH,10609670.3894,2006-08-18,
300498.SZ,10581589.3461,2015-11-02,
001979.SZ,10570057.0714,2015-12-30,
603993.SH,10528800.4595,2012-10-09,
002466.SZ,10507894.1423,2010-08-31,
600999.SH,10368541.3650,2009-11-17,
600009.SH,10347766.8658,1998-02-18,
601688.SH,10293506.6645,2010-02-26,
600188.SH,10272167.9580,1998-07-01,
000166.SZ,10186049.3068,2015-01-26,
601989.SH,10158549.5097,2009-12-16,2025-09-05
601169.SH,10021774.5449,2007-09-19,
000538.SZ,9802656.4429,1993-12-15,
600989.SH,9665368.4800,2019-05-16,
601066.SH,9642745.9055,2018-06-20,
600570.SH,9386031.8235,2003-12-16,
002027.SZ,9300776.6235,2004-08-04,
600547.SH,9289119.4018,2003-08-28,
000617.SZ,9266643.9649,1996-10-22,
002311.SZ,9125786.9987,2009-11-27,
000625.SZ,9109582.9203,1997-06-10,
600111.SH,9095505.6585,1997-09-24,
000776.SZ,9080193.1058,1997-06-11,
002049.SZ,9005932.3242,2005-06-06,
603195.SH,8878922.6838,2020-02-06,
600089.SH,8784130.0594,1997-06-18,
688036.SH,8763058.8150,2019-09-30,
601229.SH,8696301.2981,2016-11-16,
601009.SH,8678291.4604,2007-07-19,
000895.SZ,8642988.7413,1998-12-10,
002179.SZ,8605698.8318,2007-11-01,
000938.SZ,8474416.6667,1999-11-04,
601669.SH,8452387.8604,2011-10-18,
300316.SZ,8420707.5966,2012-05-11,
601600.SH,8357293.7621,2007-04-30,
002736.SZ,8306318.6440,2014-12-29,
002050.SZ,8256422.9272,2005-06-07,
601898.SH,8245952.3604,2008-02-01,
600837.SH,8225624.3539,1994-02-24,2025-03-04
603799.SH,8215890.2592,2015-01-29,
600886.SH,8212764.6761,1996-01-18,
600600.SH,8179189.1656,1993-08-27,
000708.SZ,8151155.7546,1997-03-26,
601336.SH,8101931.8359,2011-12-16,
601100.SH,8034490.8000,2011-10-28,
600958.SH,7999816.1473,2015-03-23,
601618.SH,7997973.3882,2009-09-21,
600085.SH,7976471.0438,1997-06-25,
600029.SH,7920418.2677,2003-07-25,
603260.SH,7866114.5204,2017-10-30,
002460.SZ,7846785.5940,2010-08-10,
601238.SH,7796913.3544,2012-03-29,
600845.SH,7762905.3024,1994-03-11,
002812.SZ,7748858.9085,2016-09-14,
600941.SH,7671194.4311,2022-01-05,
688396.SH,7557525.9042,2020-02-27,
601698.SH,7548976.7312,2019-06-28,
300122.SZ,7529276.3094,2010-09-28,
600039.SH,7516634.4011,2003-03-25,
603369.SH,7501910.0000,2014-07-03,
600015.SH,7385867.5121,2003-09-12,
600588.SH,7384131.4008,2001-05-18,
600905.SH,7356566.0000,2021-06-10,
603019.SH,7355195.8982,2014-11-06,
000963.SZ,7252618.6140,2000-01-27,
600703.SH,7251439.5220,1996-05-28,
603659.SH,7245216.5521,2017-11-03,
603986.SH,7194596.7933,2016-08-18,
000768.SZ,7170778.1076,1997-06-26,
300418.SZ,7082813.5474,2015-01-21,
603833.SH,7014389.0454,2017-03-28,
000301.SZ,6968096.1133,2000-05-29,
601881.SH,6949112.7443,2017-01-23,
688008.SH,6918715.8787,2019-07-22,
600795.SH,6884548.9657,1997-03-18,
600372.SH,6857625.5331,2001-07-06,
600660.SH,6800138.5971,1993-06-10,
600926.SH,6735605.2896,2016-10-27,
300308.SZ,6732936.3600,2012-04-10,
600426.SH,6732673.4368,2002-06-20,
600196.SH,6713155.6339,1998-08-07,
000661.SZ,6549289.1179,1996-12-18,
603806.SH,6541881.7985,2014-09-05,
688599.SH,6534624.4686,2020-06-10,
600745.SH,6533440.0106,1996-08-28,
688126.SH,6479750.7864,2020-04-20,
600674.SH,6414354.6793,1993-09-24,
601117.SH,6406431.7127,2010-01-07,
601658.SH,6212228.2413,2019-12-10,
600256.SH,6099586.5241,2000-05-26,
601939.SH,6053597.9494,2007-09-25,
600702.SH,6047867.0039,1996-05-24,
688256.SH,6042531.8428,2020-07-20,
601699.SH,6027689.5380,2006-09-22,
600023.SH,6020521.0043,2013-12-19,
000977.SZ,6007101.8474,2000-06-08,
600233.SH,5954158.7100,2000-06-08,
002938.SZ,5943538.7298,2018-09-18,
601727.SH,5935348.4061,2008-12-05,
601788.SH,5922555.4399,2009-08-18,
002709.SZ,5907211.1356,2014-01-23,
002271.SZ,5893048.4899,2008-09-10,
000876.SZ,5857377.8862,1998-03-11,
600176.SH,5836573.3494,1999-04-22,
000338.SZ,5815676.3190,2007-04-30,
601377.SH,5803383.4616,2010-10-13,
600115.SH,5803014.8787,1997-11-05,
300433.SZ,5784030.2296,2015-03-18,
000999.SZ,5767640.3407,2000-03-09,
600010.SH,5765252.5088,2001-03-09,
601901.SH,5762470.9765,2011-08-10,
002410.SZ,5749472.7316,2010-05-25,
601021.SH,5717810.8664,2015-01-21,
002920.SZ,5684349.3000,2017-12-26,
001965.SZ,5677998.8138,2017-12-25,
600221.SH,5621227.7082,1999-11-25,
688009.SH,5620903.7360,2019-07-22,
601877.SH,5600681.1004,2010-01-21,
300408.SZ,5597487.7695,2014-12-03,
601689.SH,5576363.7301,2015-03-19,
300450.SZ,5562050.7881,2015-05-18,
600938.SH,5493299.6318,2022-04-21,
000100.SZ,5460668.2556,2004-01-30,
601872.SH,5387703.7613,2006-12-01,
600027.SH,5333304.2491,2005-02-03,
002241.SZ,5332915.1364,2008-05-22,
600415.SH,5281783.3672,2002-05-09,
002001.SZ,5214088.0939,2004-06-25,
600489.SH,5200292.1623,2003-08-14,
601865.SH,5187417.7409,2019-02-15,
300347.SZ,5183668.2841,2012-08-17,
600741.SH,5164161.8858,1996-08-26,
601916.SH,5148126.6076,2019-11-26,
601838.SH,5121751.7789,2018-01-31,
603198.SH,5120800.0000,2015-05-28,
002180.SZ,5054673.8018,2007-11-13,
600132.SH,5041043.9984,1997-10-30,
002555.SZ,5019427.3697,2011-03-02,
300142.SZ,5003538.1306,2010-11-12,
601018.SH,4992509.3196,2010-09-28,
603345.SH,4982482.4132,2017-02-22,
600522.SH,4979493.5423,2002-10-24,
600584.SH,4902668.5150,2003-06-03,
600754.SH,4889221.6930,1996-10-11,
000807.SZ,4879834.6134,1998-04-08,
300033.SZ,4833250.4756,2009-12-25,
300896.SZ,4778622.7241,2020-09-28,
601808.SH,4778195.3520,2007-09-28,
002648.SZ,4772411.9712,2011-12-28,
603605.SH,4725046.7866,2017-11-15,
002602.SZ,4711497.0108,2011-07-28,
600332.SH,4705517.0063,2001-02-06,
000733.SZ,4674149.1968,1997-07-03,
600061.SH,4671197.6517,1997-05-19,
600460.SH,4658876.3701,2003-03-11,
300759.SZ,4630100.9034,2019-01-28,
002236.SZ,4595498.6303,2008-05-20,
000157.SZ,4580535.0850,2000-10-12,
600026.SH,4558906.6302,2002-05-23,
002252.SZ,4426956.6706,2008-06-23,
601127.SH,4419979.9592,2016-06-15,
600161.SH,4416129.5618,1998-06-16,
601607.SH,4414111.0732,1994-03-24,
600236.SH,4366837.3023,2000-03-23,
601615.SH,4357187.6202,2019-01-23,
002603.SZ,4330976.9123,2011-07-28,
000786.SZ,4329258.3547,1997-06-06,
600515.SH,4321901.8913,2002-08-06,
603688.SH,4288359.4856,2014-10-31,
300782.SZ,4287371.5582,2019-06-18,
603899.SH,4281944.7267,2015-01-27,
600362.SH,4235579.9536,2002-01-11,
000983.SZ,4207167.1200,2000-07-26,
300661.SZ,4205323.7093,2017-06-06,
002916.SZ,4191891.3461,2017-12-13,
002463.SZ,4175620.1898,2010-08-18,
002821.SZ,4141954.9141,2016-11-18,
002032.SZ,4139296.1333,2004-08-17,
603290.SH,4133900.9595,2020-02-04,
600160.SH,4090115.3127,1998-06-26,
002600.SZ,4086661.6372,2011-07-15,
002624.SZ,4005575.0753,2011-10-28,
002294.SZ,4004406.1603,2009-09-10,
600606.SH,3977343.7829,1992-03-27,
603885.SH,3969711.4455,2015-05-27,
600219.SH,3969199.4155,1999-12-23,
601878.SH,3963505.9775,2017-06-26,
600079.SH,3932027.1960,1997-06-06,
603486.SH,3927065.3702,2018-05-28,
601995.SH,3911846.3504,2020-11-02,
601236.SH,3891349.8872,2019-07-05,
002430.SZ,3876021.1111,2010-06-10,
601298.SH,3866117.7750,2019-01-21,
300003.SZ,3863050.2052,2009-10-30,
603737.SH,3858484.2315,2016-06-03,
601991.SH,3855183.7120,2006-12-20,
601868.SH,3854297.7610,2021-09-28,
600763.SH,3822028.8000,1996-10-30,
603882.SH,3796993.0299,2017-09-08,
600765.SH,3791000.2208,1996-11-06,
603444.SH,3768276.9602,2017-01-04,
000800.SZ,3762644.9016,1997-06-18,
600183.SH,3752555.7360,1998-10-28,
600968.SH,3750923.4494,2019-06-26,
002422.SZ,3734148.9560,2010-06-03,
002202.SZ,3719196.0238,2007-12-26,
002945.SZ,3712500.0000,2019-01-17,
600004.SH,3711014.2677,2003-04-28,
600383.SH,3683900.1948,2001-04-12,
300413.SZ,3665859.4493,2015-01-21,
002007.SZ,3663310.2892,2004-06-25,
601216.SH,3662099.5473,2011-02-22,
600536.SH,3658923.8323,2002-05-17,
000066.SZ,3650280.2002,1997-06-26,
000933.SZ,3637280.3037,1999-08-31,
000799.SZ,3632381.0674,1997-07-18,
603185.SH,3631327.5507,2018-12-28,
300223.SZ,3626730.0456,2011-05-31,
601555.SH,3625431.9193,2011-12-12,
601958.SH,3617023.5324,2008-04-17,
688122.SH,3616311.0157,2019-07-22,
000408.SZ,3615975.0438,1996-06-28,
000629.SZ,3607630.5875,1996-11-15,
603589.SH,3606600.0000,2015-06-29,
601108.SH,3598892.2806,2017-10-24,
600487.SH,3591565.6606,2003-08-22,
603939.SH,3579395.0651,2015-02-17,
002340.SZ,3567575.7840,2010-01-22,
002064.SZ,3565433.2118,2006-08-23,
600732.SH,3553013.2903,1996-08-16,
688777.SH,3549890.8158,2020-11-24,
002080.SZ,3540840.7622,2006-11-20,
000069.SZ,3535250.6856,1997-09-10,
600378.SH,3517257.3140,2001-01-11,
600875.SH,3510363.7119,1995-10-10,
601928.SH,3494147.7000,2011-11-30,
600350.SH,3485247.3766,2002-03-18,
688099.SH,3474510.5663,2019-08-08,
001872.SZ,3467512.7488,1993-05-05,
000630.SZ,3463183.2888,1996-11-20,
000987.SZ,3455997.2944,2000-07-18,
600153.SH,3450216.0575,1998-06-16,
600482.SH,3448662.5056,2004-07-14,
600298.SH,3442931.5160,2000-08-18,
002384.SZ,3433980.0898,2010-04-09,
600546.SH,3429649.1222,2003-07-31,
002120.SZ,3417539.2485,2007-03-06,
300763.SZ,3414098.3460,2019-03-19,
002074.SZ,3405961.9688,2006-10-18,
300628.SZ,3398489.1476,2017-03-17,
600377.SH,3383942.8709,2001-01-16,
603868.SH,3379820.4000,2016-04-18,
600157.SH,3377100.1500,1998-05-13,
600985.SH,3371729.5929,2004-04-28,
600348.SH,3367000.0000,2003-08-21,
000423.SZ,3366248.8509,1996-07-29,
600705.SH,3363290.2862,1996-05-16,2025-05-27
603658.SH,3355236.1211,2016-09-01,
601155.SH,3354111.1869,2015-12-04,
000988.SZ,3348612.2091,2000-06-08,
300144.SZ,3337664.0112,2010-12-09,
600096.SH,3336900.8930,1997-07-09,
000425.SZ,3317975.3370,1996-08-28,
000831.SZ,3316385.6448,1998-09-11,
002738.SZ,3303076.6220,2014-12-30,
000729.SZ,3285014.1945,1997-07-16,
601858.SH,3282946.5000,2017-01-18,
603156.SH,3280159.4112,2018-02-12,
603233.SH,3262211.3912,2017-07-31,
600885.SH,3258358.0063,1996-02-05,
300454.SZ,3254399.9443,2018-05-16,
300751.SZ,3253360.2205,2018-11-09,
600642.SH,3244913.8368,1993-04-16,
601966.SH,3244697.0140,2016-07-06,
603606.SH,3221946.4991,2014-10-15,
002372.SZ,3216747.0905,2010-03-18,
600779.SH,3201208.9639,1996-12-06,
002517.SZ,3180494.6952,2010-12-07,
002558.SZ,3175820.2207,2011-03-02,
000975.SZ,3145805.8634,2000-06-08,
601058.SH,3145274.5608,2011-06-30,
000723.SZ,3141768.3802,1997-05-15,
002841.SZ,3139120.1015,2017-01-19,
000783.SZ,3135485.9649,1997-07-31,
000738.SZ,3135398.6584,1997-06-26,
600177.SH,3132136.0375,1998-11-19,
601168.SH,3131262.0000,2007-07-12,
601799.SH,3126761.2410,2011-02-01,
600118.SH,3126501.2729,1997-09-08,
002078.SZ,3125361.9977,2006-11-16,
002625.SZ,3122578.3688,2011-11-03,
600352.SH,3116691.9219,2003-08-01,
600655.SH,3110019.7720,1992-09-02,
601990.SH,3105900.4265,2018-06-13,
600862.SH,3105106.4595,1994-05-20,
600998.SH,3105001.6637,2010-11-02,
601933.SH,3103662.6516,2010-12-15,
603568.SH,3097022.3694,2015-05-28,
300496.SZ,3081471.7628,2015-12-10,
601231.SH,3068958.7907,2012-02-20,
000728.SZ,3054637.3312,1997-06-16,
000027.SZ,3054244.3261,1993-09-03,
600517.SH,3053644.6873,2003-10-10,
600871.SH,3053110.1740,1995-04-11,
601880.SH,3050192.6704,2010-12-06,
603893.SH,3048490.7836,2020-02-07,
002056.SZ,3047644.2890,2006-08-02,
603816.SH,3046751.8609,2016-10-14,
002939.SZ,3044694.8415,2018-10-26,
302132.SZ,3035327.4439,2010-08-27,
300058.SZ,3033318.8231,2010-02-26,
300502.SZ,3026630.0172,2016-03-03,
000932.SZ,3019123.6448,1999-08-03,
600109.SH,3015464.0089,1997-08-07,
600977.SH,3015205.0000,2016-08-09,
002739.SZ,3007827.9344,2015-01-22,
603613.SH,2998414.9743,2019-07-30,
920185.BJ,2997775.9130,2020-07-27,
600563.SH,2997225.0000,2002-12-10,
600066.SH,2991031.8903,1997-05-08,
601696.SH,2980794.0000,2020-02-26,
600583.SH,2975571.7804,2002-02-05,
002223.SZ,2970173.9815,2008-04-18,
600803.SH,2966402.2326,1994-01-03,
600663.SH,2959862.5930,1993-06-28,
601233.SH,2950915.0377,2011-05-18,
600848.SH,2942118.1835,1994-03-24,
002025.SZ,2942099.2430,2004-07-26,
300012.SZ,2940912.2811,2009-10-30,
002568.SZ,2939411.6574,2011-03-25,
002152.SZ,2936364.1825,2007-08-13,
300207.SZ,2906832.6203,2011-04-21,
600559.SH,2891957.4320,2002-10-29,
600566.SH,2889185.4448,2001-08-22,
600872.SH,2886256.6163,1995-01-24,
600518.SH,2885940.7583,2001-03-19,
002414.SZ,2885715.0832,2010-07-16,
600060.SH,2874651.1251,1997-04-22,
002185.SZ,2870559.3889,2007-11-20,
002601.SZ,2868212.9693,2011-07-15,
688188.SH,2855412.5738,2019-08-08,
600486.SH,2853859.0346,2002-04-25,
300251.SZ,2848542.2678,2011-08-03,
600521.SH,2848132.5418,2003-03-04,
300474.SZ,2841009.5303,2016-03-31,
688169.SH,2839418.1145,2020-02-21,
688072.SH,2833812.9411,2022-04-20,
300558.SZ,2833134.0985,2016-11-07,
300724.SZ,2810872.6538,2018-08-10,
600637.SH,2810133.6654,1993-03-16,
600873.SH,2808028.5013,1995-02-17,
601179.SH,2798731.7642,2010-01-28,
000703.SZ,2797344.9571,1997-03-28,
600398.SH,2786146.8923,2000-12-28,
000021.SZ,2778390.5477,1994-02-02,
000883.SZ,2777875.7896,1998-05-19,
600497.SH,2774753.9046,2004-04-20,
600704.SH,2758889.2118,1996-06-06,
600549.SH,2757116.2756,2002-11-07,
600988.SH,2757101.1533,2004-04-14,
601636.SH,2755955.0176,2011-08-12,
002673.SZ,2753160.3874,2012-05-03,
600129.SH,2750483.3846,1997-11-18,
002028.SZ,2747008.9133,2004-08-05,
688561.SH,2739470.3968,2020-07-22,
600021.SH,2737553.7501,2003-10-29,
002268.SZ,2733957.2748,2008-08-11,
600141.SH,2732619.1636,1999-06-16,
601825.SH,2731462.1960,2021-08-19,
000818.SZ,2730976.5702,1997-10-17,
600481.SH,2729294.7652,2003-04-22,
002405.SZ,2723074.3918,2010-05-18,
000009.SZ,2722376.1557,1991-06-25,
601162.SH,2721047.8437,2018-10-19,
002044.SZ,2714586.5527,2005-05-18,
002240.SZ,2699186.2371,2008-05-23,
300146.SZ,2697507.2257,2010-12-15,
600271.SH,2694094.2637,2003-07-11,
601198.SH,2692627.1182,2015-02-26,
300601.SZ,2671448.8495,2017-02-07,
603456.SH,2664952.9714,2014-10-10,
600884.SH,2663970.5219,1996-01-30,
002966.SZ,2663634.4502,2019-08-02,
300699.SZ,2657214.8582,2017-09-01,
688037.SH,2645644.5674,2019-12-16,
002518.SZ,2640216.3214,2010-12-07,
601158.SH,2640000.0000,2010-03-29,
002299.SZ,2634339.4286,2009-10-21,
600863.SH,2630335.7878,1994-05-20,
603596.SH,2626268.3080,2018-04-27,
600339.SH,2618496.1639,2000-12-25,
300037.SZ,2611106.1113,2010-01-08,
300459.SZ,2610681.3910,2015-05-15,
300073.SZ,2601595.3431,2010-04-27,
600516.SH,2596750.8874,2002-08-30,
002128.SZ,2588358.7381,2007-04-18,
603338.SH,2586931.3138,2015-03-25,
000860.SZ,2567255.5489,1998-11-04,
002008.SZ,2557823.1733,2004-06-25,
300676.SZ,2551014.7952,2017-07-14,
603392.SH,2538856.2071,2020-04-29,
000960.SZ,2537826.6100,2000-02-21,
