ts_code,circ_mv,list_date,delist_date
600519.SH,226621851.7134,2001-08-27,
601398.SH,125639291.0432,2006-10-27,
601857.SH,91647896.0450,2007-11-05,
601288.SH,90683215.0849,2010-07-15,
300750.SZ,83177185.6080,2018-06-11,
600036.SH,81876280.4387,2002-04-09,
601988.SH,67234199.2359,2006-07-05,
000858.SZ,66528871.6235,1998-04-27,
601088.SH,56003564.8952,2007-10-09,
600900.SH,54625945.8705,2003-11-18,
601628.SH,51746472.0500,2007-01-09,
601318.SH,47880377.0812,2007-03-01,
601012.SH,42869636.2037,2012-04-11,
600028.SH,42618765.8865,2001-08-08,
601166.SH,40821284.8257,2007-02-05,
000333.SZ,37288456.8355,2013-09-18,
300760.SZ,36676322.6748,2018-10-16,
603288.SH,35513702.1436,2014-02-11,
601888.SH,34500242.8625,2009-10-15,
002594.SZ,34466549.3970,2011-06-30,
600809.SH,33182679.8495,1994-01-06,
000568.SZ,31457557.8414,1994-05-09,
002415.SZ,30647487.6267,2010-05-28,
000001.SZ,27478219.0812,1991-04-03,
600309.SH,26411548.6179,2001-01-05,
002352.SZ,25185924.9666,2010-02-05,
300059.SZ,25104751.3274,2010-03-19,
603259.SH,24316228.8738,2018-05-08,
002475.SZ,23933368.6905,2010-09-15,
600000.SH,23305624.4576,1999-11-10,
600887.SH,22649087.8906,1996-03-12,
601668.SH,22500287.1310,2009-07-29,
600030.SH,22494666.3398,2003-01-06,
002142.SZ,21364271.1581,2007-07-19,
002304.SZ,20678295.2310,2009-11-06,
601899.SH,20617649.7298,2008-04-25,
600438.SH,20342496.2435,2004-03-02,
601633.SH,20284205.4376,2011-09-28,
600104.SH,20083870.0864,1997-11-25,
601919.SH,19432186.3373,2007-06-26,
600276.SH,19341134.8948,2000-10-18,
601328.SH,19272174.2314,2007-05-15,
600406.SH,18916341.2498,2003-10-16,
000651.SZ,18885568.5217,1996-11-18,
600436.SH,18684733.9937,2003-06-16,
601138.SH,18605550.8511,2018-06-08,
600048.SH,18565910.0063,2006-07-31,
002714.SZ,18430125.8932,2014-01-28,
601225.SH,18391415.0000,2014-01-28,
000002.SZ,17306962.3650,1991-01-29,
000792.SZ,17117244.8046,1997-09-04,
600346.SH,16598197.2954,2001-08-20,
300015.SZ,16562986.8603,2009-10-30,
002812.SZ,16160140.6723,2016-09-14,
600690.SH,16017415.1885,1993-11-19,
601998.SH,15834496.5162,2007-04-27,
601319.SH,15213808.4094,2018-11-16,
002493.SZ,15178253.4375,2010-11-02,
300014.SZ,14797042.8470,2009-10-30,
600585.SH,14730904.5985,2002-02-07,
601601.SH,14545713.0919,2007-12-25,
002466.SZ,14492086.3965,2010-08-31,
600018.SH,14483546.6563,2006-10-26,
600031.SH,14396119.8056,2003-07-03,
300124.SZ,14263986.9719,2010-09-28,
600019.SH,14215906.1997,2000-12-12,
002129.SZ,14083148.5689,2007-04-20,
000725.SZ,13822007.6698,2001-01-12,
600016.SH,13511068.9442,2000-12-19,
601390.SH,13378845.3089,2007-12-03,
601985.SH,13359248.7107,2015-06-10,
601816.SH,13309074.5337,2020-01-16,
002371.SZ,13278764.3760,2010-03-16,
603501.SH,12975844.3608,2017-05-04,
601818.SH,12902193.8788,2010-08-18,
