ts_code,circ_mv,list_date,delist_date
600519.SH,224909654.1120,2001-08-27,
601398.SH,125639291.0432,2006-10-27,
300750.SZ,108733783.6174,2018-06-11,
600036.SH,102732143.2564,2002-04-09,
601857.SH,93429038.9010,2007-11-05,
601288.SH,89186792.3937,2010-07-15,
000858.SZ,73748655.5340,1998-04-27,
601988.SH,65337309.6023,2006-07-05,
601628.SH,59930119.3400,2007-01-09,
601318.SH,54986604.9918,2007-03-01,
600900.SH,52715629.6951,2003-11-18,
000333.SZ,45561217.7517,2013-09-18,
002415.SZ,44068063.5266,2010-05-28,
601166.SH,43290857.9661,2007-02-05,
601012.SH,42041472.7770,2012-04-11,
603288.SH,41704504.0830,2014-02-11,
601088.SH,41623379.7984,2007-10-09,
600028.SH,41376514.8629,2001-08-08,
300760.SZ,39766445.1089,2018-10-16,
601888.SH,39537629.7660,2009-10-15,
600809.SH,35516218.9886,1994-01-06,
000568.SZ,31721168.6613,1994-05-09,
002475.SZ,30713251.2334,2010-09-15,
000001.SZ,30564063.2981,1991-04-03,
002594.SZ,28830253.5456,2011-06-30,
002352.SZ,27201245.4524,2010-02-05,
600030.SH,26518472.2439,2003-01-06,
603259.SH,26470405.2155,2018-05-08,
600276.SH,25567041.1142,2000-10-18,
002142.SZ,24855799.7295,2007-07-19,
600000.SH,24626468.9570,1999-11-10,
600887.SH,23555051.4062,1996-03-12,
601899.SH,22995032.8001,2008-04-25,
300059.SZ,22977174.8679,2010-03-19,
601633.SH,22198045.2863,2011-09-28,
601919.SH,22179173.6839,2007-06-26,
601138.SH,22056040.7582,2018-06-08,
600436.SH,21798454.1145,2003-06-16,
000651.SZ,21586022.8331,1996-11-18,
600104.SH,21158748.5320,1997-11-25,
601668.SH,20785201.7236,2009-07-29,
002714.SZ,20585689.7480,2014-01-28,
002304.SZ,20570066.8838,2009-11-06,
600406.SH,19484309.6186,2003-10-16,
603501.SH,19419613.6937,2017-05-04,
600438.SH,19311641.7094,2004-03-02,
002812.SZ,19292514.5920,2016-09-14,
600048.SH,18936988.8007,2006-07-31,
000792.SZ,18859985.3536,1997-09-04,
601328.SH,18761912.9992,2007-05-15,
000002.SZ,18657702.2688,1991-01-29,
601601.SH,18098289.6070,2007-12-25,
002493.SZ,17885263.5938,2010-11-02,
600111.SH,17878317.7860,1997-09-24,
600346.SH,17520319.3674,2001-08-20,
000725.SZ,17140748.2976,2001-01-12,
600031.SH,16653964.7405,2003-07-03,
300014.SZ,16465157.2473,2009-10-30,
300015.SZ,16167332.2667,2009-10-30,
600585.SH,16118801.3934,2002-02-07,
600690.SH,16080500.7150,1993-11-19,
600019.SH,16037319.1815,2000-12-12,
601998.SH,15664232.5663,2007-04-27,
601319.SH,15051267.7213,2018-11-16,
603799.SH,14908106.6696,2015-01-29,
002466.SZ,14793625.3350,2010-08-31,
002129.SZ,14551981.5485,2007-04-20,
300124.SZ,14503875.7464,2010-09-28,
601816.SH,14101606.6928,2020-01-16,
