ts_code,circ_mv,list_date,delist_date
600519.SH,214181724.9000,2001-08-27,
601857.SH,166293973.9191,2007-11-05,
601398.SH,146399431.4087,2006-10-27,
601288.SH,140467452.7419,2010-07-15,
601988.SH,96741371.3143,2006-07-05,
300750.SZ,78909715.7425,2018-06-11,
600036.SH,70777908.3359,2002-04-09,
601088.SH,65683804.1748,2007-10-09,
601628.SH,63844942.9800,2007-01-09,
600900.SH,61914714.5212,2003-11-18,
600028.SH,60307201.6142,2001-08-08,
000858.SZ,58389794.2190,1998-04-27,
601138.SH,48595716.9373,2018-06-08,
000333.SZ,47742154.4436,2013-09-18,
601318.SH,44514352.2265,2007-03-01,
300760.SZ,36929722.7223,2018-10-16,
601899.SH,36199632.0364,2008-04-25,
601166.SH,35004692.1199,2007-02-05,
601658.SH,32218749.6960,2019-12-10,
600809.SH,32000881.5073,1994-01-06,
002415.SZ,30157641.9509,2010-05-28,
600276.SH,29423344.0634,2000-10-18,
600309.SH,27975142.4377,2001-01-05,
000568.SZ,27305804.2554,1994-05-09,
601328.SH,27004594.4423,2007-05-15,
601998.SH,26426498.5648,2007-04-27,
002594.SZ,25440994.3171,2011-06-30,
601816.SH,24995200.6670,2020-01-16,
601225.SH,23781835.0000,2014-01-28,
000651.SZ,23516226.1994,1996-11-18,
600000.SH,22601176.4625,1999-11-10,
601668.SH,22147729.2780,2009-07-29,
603288.SH,21830917.7357,2014-02-11,
600030.SH,21608065.0388,2003-01-06,
000001.SZ,20938585.1591,1991-04-03,
002475.SZ,20914330.2984,2010-09-15,
600690.SH,19089680.3310,1993-11-19,
600406.SH,18795477.0168,2003-10-16,
601319.SH,18636322.2061,2018-11-16,
600887.SH,18038874.3889,1996-03-12,
601601.SH,17660206.9539,2007-12-25,
002352.SZ,17645834.0440,2010-02-05,
601985.SH,17448155.2171,2015-06-10,
300059.SZ,17433858.6813,2010-03-19,
600025.SH,17208000.0000,2017-12-15,
600104.SH,17200894.9753,1997-11-25,
601766.SH,17005130.8356,2008-08-18,
002371.SZ,16921144.1091,2010-03-16,
600150.SH,16324364.9667,1998-05-20,
003816.SZ,16166679.2871,2019-08-26,
601633.SH,16161358.3251,2011-09-28,
000725.SZ,16069453.7578,2001-01-12,
002714.SZ,15967555.1627,2014-01-28,
603993.SH,15863863.7795,2012-10-09,
600019.SH,15191253.6939,2000-12-12,
601919.SH,15015938.6236,2007-06-26,
002142.SZ,14961883.0358,2007-07-19,
600919.SH,14761935.8042,2016-08-02,
601888.SH,14624041.8246,2009-10-15,
601818.SH,14618146.9017,2010-08-18,
600050.SH,14522890.9343,2002-10-09,
688111.SH,14316334.5950,2019-11-18,
600436.SH,14313097.4900,2003-06-16,
002304.SZ,14280995.5519,2009-11-06,
600016.SH,14007538.6691,2000-12-19,
300308.SZ,13945607.3343,2012-04-10,
300124.SZ,13903886.4045,2010-09-28,
600031.SH,13805136.0301,2003-07-03,
601012.SH,13792027.4346,2012-04-11,
601127.SH,13761664.6892,2016-06-15,
601390.SH,13415578.7295,2007-12-03,
600018.SH,13000431.4787,2006-10-26,
603501.SH,12338578.1371,2017-05-04,
600989.SH,12166044.2400,2019-05-16,
601006.SH,12155821.3585,2006-08-01,
000625.SZ,12091014.8890,1997-06-10,
601169.SH,11797785.2238,2007-09-19,
300274.SZ,11781197.6127,2011-11-02,
601728.SH,11754255.2292,2021-08-20,
688036.SH,11614538.8800,2019-09-30,
000063.SZ,11545468.5619,1997-11-18,
600886.SH,11166294.9752,1996-01-18,
603259.SH,11119521.1188,2018-05-08,
000596.SZ,11082866.4000,1996-09-27,
600346.SH,10910604.6683,2001-08-20,
600999.SH,10865815.7182,2009-11-17,
601898.SH,10762752.4704,2008-02-01,
600048.SH,10665665.0854,2006-07-31,
002493.SZ,10647573.2813,2010-11-02,
600760.SH,10622131.4663,1996-10-11,
603195.SH,10612268.8067,2020-02-06,
000166.SZ,10591688.4385,2015-01-26,
601989.SH,10556057.9688,2009-12-16,2025-09-05
600188.SH,10461052.4634,1998-07-01,
300498.SZ,10444040.6991,2015-11-02,
601800.SH,10443292.2928,2012-03-09,
600547.SH,10434897.9428,2003-08-28,
600015.SH,10324827.2926,2003-09-12,
600011.SH,10293856.4842,2001-12-06,
601211.SH,10292924.2499,2015-06-26,
300015.SZ,10197455.3045,2009-10-30,
000538.SZ,10147999.0026,1993-12-15,
601229.SH,10108762.9088,2016-11-16,
601688.SH,10026020.6775,2010-02-26,
600660.SH,9980880.8924,1993-06-10,
002230.SZ,9854215.8317,2008-05-12,
600438.SH,9769283.6972,2004-03-02,
601186.SH,9754752.1840,2008-03-10,
601995.SH,9747090.4950,2020-11-02,
601600.SH,9704400.5814,2007-04-30,
600893.SH,9423881.1443,1996-04-08,
002027.SZ,9387429.8219,2004-08-04,
000895.SZ,9332349.3663,1998-12-10,
600585.SH,9191316.5265,2002-02-07,
600795.SH,9149672.5891,1997-03-18,
601881.SH,9018054.9406,2017-01-23,
000792.SZ,9012993.4704,1997-09-04,
688012.SH,8784577.7753,2019-07-22,
603392.SH,8659317.3892,2020-04-29,
000100.SZ,8651102.8628,2004-01-30,
000338.SZ,8645668.3715,2007-04-30,
601009.SH,8586167.2055,2007-07-19,
601066.SH,8510771.3862,2018-06-20,
600938.SH,8502820.7442,2022-04-21,
600023.SH,8353640.5026,2013-12-19,
002311.SZ,8291189.2035,2009-11-27,
688981.SH,8271396.0399,2020-07-16,
002736.SZ,8215818.7845,2014-12-29,
600674.SH,8164966.4369,1993-09-24,
601111.SH,8135405.2311,2006-08-18,
002050.SZ,8084994.5167,2005-06-07,
000708.SZ,7858422.5662,1997-03-26,
300979.SZ,7838687.6150,2021-04-26,
000776.SZ,7819384.0239,1997-06-11,
688271.SH,7811747.2259,2022-08-22,
600941.SH,7788780.9755,2022-01-05,
001965.SZ,7556933.8326,2017-12-25,
600837.SH,7444766.8100,1994-02-24,2025-03-04
000617.SZ,7420900.4194,1996-10-22,
601901.SH,7400659.1541,2011-08-10,
600009.SH,7253071.5983,1998-02-18,
603369.SH,7203339.0000,2014-07-03,
000002.SZ,7200249.4760,1991-01-29,
600029.SH,7185783.1450,2003-07-25,
600089.SH,7149701.4455,1997-06-18,
688256.SH,7140012.2957,2020-07-20,
600845.SH,7119701.0812,1994-03-11,
300433.SZ,7099033.5929,2015-03-18,
002179.SZ,7095490.0853,2007-11-01,
001979.SZ,7049208.0667,2015-12-30,
688041.SH,6978415.6594,2022-08-12,
600111.SH,6977077.0751,1997-09-24,
601872.SH,6946666.8191,2006-12-01,
002920.SZ,6941889.7885,2017-12-26,
603019.SH,6935197.0565,2014-11-06,
601689.SH,6932995.2100,2015-03-19,
600926.SH,6917941.7724,2016-10-27,
300014.SZ,6882210.5039,2009-10-30,
601100.SH,6838187.0592,2011-10-28,
601939.SH,6830684.2155,2007-09-25,
601669.SH,6640335.1318,2011-10-18,
601336.SH,6569133.9210,2011-12-16,
002648.SZ,6491344.2756,2011-12-28,
601788.SH,6469493.2774,2009-08-18,
601238.SH,6464042.8594,2012-03-29,
601916.SH,6463330.7889,2019-11-26,
601698.SH,6437963.3679,2019-06-28,
002463.SZ,6403448.9952,2010-08-18,
600160.SH,6384899.4816,1998-06-26,
600905.SH,6372704.7295,2021-06-10,
600489.SH,6359674.0840,2003-08-14,
601699.SH,6323839.0488,2006-09-22,
600426.SH,6301816.1492,2002-06-20,
600703.SH,6251240.4649,1996-05-28,
600958.SH,6237018.1914,2015-03-23,
000768.SZ,6179601.5695,1997-06-26,
601360.SH,6094994.8070,2012-01-16,
000157.SZ,6017004.0636,2000-10-12,
000977.SZ,6014767.1731,2000-06-08,
000938.SZ,5991867.3360,1999-11-04,
000999.SZ,5867436.6621,2000-03-09,
002001.SZ,5864635.3997,2004-06-25,
601618.SH,5837806.4686,2009-09-21,
002466.SZ,5832809.9370,2010-08-31,
688008.SH,5811178.5925,2019-07-22,
600085.SH,5805433.6190,1997-06-25,
300394.SZ,5784395.6122,2015-02-17,
600372.SH,5779514.1846,2001-07-06,
600600.SH,5775708.2011,1993-08-27,
000963.SZ,5767477.7365,2000-01-27,
600027.SH,5752981.4123,2005-02-03,
000425.SZ,5708422.9684,1996-08-28,
601018.SH,5706477.6706,2010-09-28,
600066.SH,5687609.8639,1997-05-08,
603198.SH,5680000.0000,2015-05-28,
601838.SH,5633704.4384,2018-01-31,
002938.SZ,5588678.1737,2018-09-18,
