ts_code,circ_mv,list_date,delist_date
601398.SH,203826832.6795,2006-10-27,
601288.SH,201123852.7895,2010-07-15,
600519.SH,178589872.6326,2001-08-27,
601857.SH,143624883.0246,2007-11-05,
601988.SH,116974860.7395,2006-07-05,
300750.SZ,112519776.5766,2018-06-11,
600036.SH,91757544.8202,2002-04-09,
601628.SH,85209884.7600,2007-01-09,
601138.SH,68729168.1131,2018-06-08,
600900.SH,66836202.1044,2003-11-18,
601318.SH,63166038.0120,2007-03-01,
601088.SH,62929800.8363,2007-10-09,
601728.SH,58144666.7956,2021-08-20,
600028.SH,56999936.7355,2001-08-08,
000333.SZ,48600202.6745,2013-09-18,
601166.SH,47912660.9689,2007-02-05,
000858.SZ,47023881.3337,1998-04-27,
600276.SH,40123924.3035,2000-10-18,
601899.SH,39425901.9211,2008-04-25,
600000.SH,38772897.5407,1999-11-10,
601658.SH,38528254.8448,2019-12-10,
002594.SZ,36699732.9453,2011-06-30,
600030.SH,35336350.9265,2003-01-06,
601998.SH,33384896.4161,2007-04-27,
300059.SZ,31073345.5677,2010-03-19,
601328.SH,30026910.9715,2007-05-15,
688256.SH,29681948.3928,2020-07-20,
601319.SH,29037164.8849,2018-11-16,
300760.SZ,28031131.7653,2018-10-16,
601211.SH,27392806.3889,2015-06-26,
002475.SZ,26515985.7074,2010-09-15,
601816.SH,26419866.8598,2020-01-16,
601601.SH,25641525.2904,2007-12-25,
002415.SZ,25586932.1773,2010-05-28,
000651.SZ,25159201.0515,1996-11-18,
002371.SZ,24167275.6115,2010-03-16,
300308.SZ,24060406.1387,2012-04-10,
603259.SH,23924452.9365,2018-05-08,
000001.SZ,23733014.3726,1991-04-03,
601668.SH,23387340.9913,2009-07-29,
002352.SZ,22058289.2972,2010-02-05,
600809.SH,21837359.5738,1994-01-06,
603288.SH,21324903.0862,2014-02-11,
600919.SH,20736996.6432,2016-08-02,
600104.SH,19886364.4465,1997-11-25,
601919.SH,19721938.7138,2007-06-26,
601225.SH,19535425.0000,2014-01-28,
600309.SH,19505968.7016,2001-01-05,
601127.SH,19160645.8114,2016-06-15,
601818.SH,18794760.3022,2010-08-18,
002142.SZ,18393906.9915,2007-07-19,
000568.SZ,18058448.4475,1994-05-09,
601766.SH,17978242.7575,2008-08-18,
688981.SH,17795814.2046,2020-07-16,
600760.SH,17786259.7338,1996-10-11,
002714.SZ,17665906.8671,2014-01-28,
600406.SH,17495958.5705,2003-10-16,
601985.SH,17353738.7928,2015-06-10,
600016.SH,17340978.2512,2000-12-19,
600887.SH,17251661.3653,1996-03-12,
600031.SH,16897933.7338,2003-07-03,
300502.SZ,16747952.2883,2016-03-03,
600025.SH,16722000.0000,2017-12-15,
601066.SH,16609430.8365,2018-06-20,
600050.SH,16491018.8041,2002-10-09,
300476.SZ,16426848.9593,2015-06-11,
600019.SH,15988050.2058,2000-12-12,
603993.SH,15609992.9053,2012-10-09,
600690.SH,15536180.7200,1993-11-19,
600150.SH,15353847.9262,1998-05-20,
300124.SZ,15134137.6430,2010-09-28,
000725.SZ,14829244.2812,2001-01-12,
603501.SH,14762490.0645,2017-05-04,
601688.SH,14650050.0025,2010-02-26,
605499.SH,14627965.6900,2021-05-27,
601229.SH,14535778.6036,2016-11-16,
688111.SH,14520670.8356,2019-11-18,
003816.SZ,14475274.8848,2019-08-26,
601009.SH,14193375.1973,2007-07-19,
601336.SH,13924478.4732,2011-12-16,
000063.SZ,13809864.4516,1997-11-18,
601169.SH,13637224.8554,2007-09-19,
600111.SH,13556496.9075,1997-09-24,
601633.SH,13430589.6522,2011-09-28,
600999.SH,13270545.4263,2009-11-17,
601006.SH,13176254.2263,2006-08-01,
600018.SH,13069807.2755,2006-10-26,
601888.SH,12683281.1338,2009-10-15,
601881.SH,12458678.3116,2017-01-23,
600905.SH,12378452.5115,2021-06-10,
688012.SH,12373883.5569,2019-07-22,
688041.SH,12340875.9595,2022-08-12,
600015.SH,12232843.0665,2003-09-12,
002938.SZ,12225943.2909,2018-09-18,
002736.SZ,12118104.2361,2014-12-29,
600436.SH,12005409.1618,2003-06-16,
000166.SZ,11943818.8775,2015-01-26,
601012.SH,11942995.2101,2012-04-11,
600886.SH,11740333.1803,1996-01-18,
600415.SH,11678492.9204,2002-05-09,
601390.SH,11650194.1684,2007-12-03,
600926.SH,11634649.0895,2016-10-27,
300274.SZ,11445908.0328,2011-11-02,
600989.SH,11396041.4400,2019-05-16,
000776.SZ,11329870.6278,1997-06-11,
300433.SZ,11326753.3515,2015-03-18,
600893.SH,11289468.4749,1996-04-08,
600660.SH,10948323.2907,1993-06-10,
000617.SZ,10948040.4824,1996-10-22,
600346.SH,10875409.1694,2001-08-20,
601800.SH,10836162.2470,2012-03-09,
002027.SZ,10831649.7945,2004-08-04,
002463.SZ,10817727.6836,2010-08-18,
