ts_code,circ_mv,list_date,delist_date
600519.SH,278624672.0400,2001-08-27,
601398.SH,140467962.7328,2006-10-27,
600036.SH,120039827.6324,2002-04-09,
000858.SZ,119612816.9402,1998-04-27,
601288.SH,95862025.8127,2010-07-15,
601318.SH,77778531.0956,2007-03-01,
601628.SH,75797649.2000,2007-01-09,
601857.SH,74807999.9519,2007-11-05,
601988.SH,70184916.4437,2006-07-05,
601888.SH,65310306.9468,2009-10-15,
300750.SZ,58907288.7365,2018-06-11,
603288.SH,57821820.5094,2014-02-11,
000333.SZ,55737177.4782,2013-09-18,
002415.SZ,53885106.8630,2010-05-28,
000001.SZ,46961925.8295,1991-04-03,
600276.SH,45793063.7396,2000-10-18,
601166.SH,45330844.0234,2007-02-05,
600900.SH,45165332.4308,2003-11-18,
600028.SH,42236534.8023,2001-08-08,
000568.SZ,40261108.7297,1994-05-09,
600809.SH,40182127.3083,1994-01-06,
601012.SH,39475016.7482,2012-04-11,
603259.SH,35335301.3517,2018-05-08,
000651.SZ,33602283.9999,1996-11-18,
601088.SH,32949093.8341,2007-10-09,
002352.SZ,31203185.5443,2010-02-05,
600000.SH,30144652.3111,1999-11-10,
300015.SZ,28801481.9488,2009-10-30,
002475.SZ,27401385.3399,2010-09-15,
300059.SZ,27216495.1831,2010-03-19,
002304.SZ,27170948.0731,2009-11-06,
000002.SZ,25945867.2176,1991-01-29,
600031.SH,25701735.5933,2003-07-03,
600030.SH,25626081.6987,2003-01-06,
002142.SZ,25076528.9881,2007-07-19,
300760.SZ,24108184.9512,2018-10-16,
600887.SH,24011529.9653,1996-03-12,
600104.SH,23694059.6482,1997-11-25,
603501.SH,23627760.1485,2017-05-04,
601601.SH,23546942.6052,2007-12-25,
600436.SH,23161347.6919,2003-06-16,
002714.SZ,22588829.5418,2014-01-28,
601633.SH,22433929.5021,2011-09-28,
601899.SH,22056079.2994,2008-04-25,
000725.SZ,21195345.8676,2001-01-12,
002594.SZ,20478894.1595,2011-06-30,
300014.SZ,20300556.4386,2009-10-30,
601668.SH,19875201.0107,2009-07-29,
