ts_code,circ_mv,list_date,delist_date
600519.SH,194333799.6600,2001-08-27,
601398.SH,188998160.9898,2006-10-27,
601288.SH,173030362.2411,2010-07-15,
601857.SH,129375740.1766,2007-11-05,
601988.SH,116553329.7098,2006-07-05,
300750.SZ,90344179.1090,2018-06-11,
600036.SH,84042319.6037,2002-04-09,
601628.SH,75610237.4300,2007-01-09,
600900.SH,70821406.6839,2003-11-18,
601088.SH,63160675.3677,2007-10-09,
601728.SH,59697261.3695,2021-08-20,
601318.SH,54577437.1713,2007-03-01,
600028.SH,53680472.8657,2001-08-08,
000333.SZ,50801013.4836,2013-09-18,
000858.SZ,49954383.2245,1998-04-27,
601166.SH,43355987.6142,2007-02-05,
002594.SZ,41043673.8428,2011-06-30,
601899.SH,35946540.3416,2008-04-25,
601138.SH,35862784.6074,2018-06-08,
601658.SH,34366666.3424,2019-12-10,
600276.SH,32596701.6201,2000-10-18,
600000.SH,32169988.1796,1999-11-10,
600030.SH,30538789.8428,2003-01-06,
601998.SH,29390122.4859,2007-04-27,
688256.SH,29372257.1411,2020-07-20,
601328.SH,29320395.4192,2007-05-15,
601816.SH,28530867.5590,2020-01-16,
300059.SZ,27480036.2509,2010-03-19,
300760.SZ,26632000.0154,2018-10-16,
002415.SZ,25687094.5453,2010-05-28,
000651.SZ,25126111.3526,1996-11-18,
601319.SH,25061416.1476,2018-11-16,
600809.SH,24899469.7710,1994-01-06,
002371.SZ,24068368.9792,2010-03-16,
603288.SH,23310037.4804,2014-02-11,
601211.SH,23202252.5859,2015-06-26,
601668.SH,22767535.1346,2009-07-29,
002475.SZ,22317665.4919,2010-09-15,
000001.SZ,21171478.8884,1991-04-03,
002352.SZ,20849040.3000,2010-02-05,
601601.SH,20432448.7432,2007-12-25,
601127.SH,19669442.4104,2016-06-15,
600887.SH,18851382.0028,1996-03-12,
600104.SH,18798286.2987,1997-11-25,
600919.SH,18644945.6544,2016-08-02,
601225.SH,18585315.0000,2014-01-28,
601919.SH,18182497.3362,2007-06-26,
000568.SZ,18181874.7835,1994-05-09,
600406.SH,17711859.3390,2003-10-16,
688981.SH,17706338.0437,2020-07-16,
601818.SH,17541776.2821,2010-08-18,
601985.SH,17429271.9322,2015-06-10,
600025.SH,17190000.0000,2017-12-15,
600309.SH,17092780.6319,2001-01-05,
300124.SZ,17091646.1985,2010-09-28,
601766.SH,17078114.2297,2008-08-18,
600050.SH,16367951.4996,2002-10-09,
603501.SH,16012605.5735,2017-05-04,
600031.SH,15988903.7161,2003-07-03,
002142.SZ,15592471.2784,2007-07-19,
600690.SH,15504908.2145,1993-11-19,
002714.SZ,15117138.6765,2014-01-28,
601066.SH,15108930.8274,2018-06-20,
600019.SH,14898945.9683,2000-12-12,
605499.SH,14872371.8000,2021-05-27,
603259.SH,14797922.5281,2018-05-08,
601229.SH,14746560.8789,2016-11-16,
000725.SZ,14184869.4282,2001-01-12,
600016.SH,14113925.0388,2000-12-19,
601633.SH,14020445.5783,2011-09-28,
003816.SZ,13845915.1072,2019-08-26,
688111.SH,13565139.1233,2019-11-18,
688041.SH,13174239.7097,2022-08-12,
600150.SH,13095271.4034,1998-05-20,
601006.SH,13075518.3377,2006-08-01,
000063.SZ,12863431.6297,1997-11-18,
601169.SH,12685790.5632,2007-09-19,
600018.SH,12628730.2982,2006-10-26,
603993.SH,12401435.4690,2012-10-09,
600436.SH,12387912.2729,2003-06-16,
601888.SH,12378694.9490,2009-10-15,
600999.SH,12209198.6724,2009-11-17,
600905.SH,12178338.9605,2021-06-10,
600989.SH,11755376.0800,2019-05-16,
688012.SH,11730833.8322,2019-07-22,
600760.SH,11723761.4376,1996-10-11,
601688.SH,11707400.8088,2010-02-26,
600660.SH,11641356.5616,1993-06-10,
601009.SH,11540193.7577,2007-07-19,
601881.SH,11328705.1624,2017-01-23,
601390.SH,11302121.5834,2007-12-03,
600886.SH,11225994.7743,1996-01-18,
600015.SH,11186511.8356,2003-09-12,
601012.SH,11139722.0193,2012-04-11,
600547.SH,10951763.3414,2003-08-28,
600346.SH,10762783.5728,2001-08-20,
000166.SZ,10636759.4532,2015-01-26,
002027.SZ,10398383.8027,2004-08-04,
601800.SH,10396303.3511,2012-03-09,
002304.SZ,10333965.2186,2009-11-06,
300433.SZ,10333614.0835,2015-03-18,
300015.SZ,10294385.0066,2009-10-30,
002230.SZ,10273651.6845,2008-05-12,
000538.SZ,10152225.6681,1993-12-15,
600941.SH,10133569.3071,2022-01-05,
000625.SZ,10119391.5305,1997-06-10,
601336.SH,10033048.6647,2011-12-16,
600048.SH,10019261.1409,2006-07-31,
601100.SH,9978389.8225,2011-10-28,
002736.SZ,9933921.0442,2014-12-29,
002050.SZ,9836806.0884,2005-06-07,
300274.SZ,9635150.4734,2011-11-02,
600585.SH,9631283.8102,2002-02-07,
601995.SH,9603836.9154,2020-11-02,
601989.SH,9485646.6948,2009-12-16,2025-09-05
600926.SH,9341062.1491,2016-10-27,
601898.SH,9280128.4056,2008-02-01,
603019.SH,9235929.1831,2014-11-06,
002311.SZ,9223668.1890,2009-11-27,
000776.SZ,9216220.9745,1997-06-11,
601727.SH,9213078.1230,2008-12-05,
300308.SZ,9177626.3276,2012-04-10,
603195.SH,9162179.7787,2020-02-06,
002625.SZ,9092330.7101,2011-11-03,
601689.SH,9080190.9055,2015-03-19,
601186.SH,8984034.7355,2008-03-10,
300498.SZ,8868727.3997,2015-11-02,
688008.SH,8794271.1952,2019-07-22,
001965.SZ,8750492.8765,2017-12-25,
600893.SH,8741609.2062,1996-04-08,
601939.SH,8691853.7910,2007-09-25,
000617.SZ,8685108.3273,1996-10-22,
000895.SZ,8653381.1125,1998-12-10,
688036.SH,8543506.5079,2019-09-30,
603986.SH,8531983.7181,2016-08-18,
001289.SZ,8470449.3955,2022-01-24,
000792.SZ,8466472.3936,1997-09-04,
002179.SZ,8453920.0576,2007-11-01,
600111.SH,8419488.3460,1997-09-24,
601600.SH,8405465.0758,2007-04-30,
600415.SH,8405225.1864,2002-05-09,
600674.SH,8281957.0008,1993-09-24,
603392.SH,8275168.0647,2020-04-29,
601111.SH,8228143.3981,2006-08-18,
601698.SH,7996761.5849,2019-06-28,
600795.SH,7972521.7297,1997-03-18,
600418.SH,7958531.6784,2001-08-24,
002493.SZ,7912068.2813,2010-11-02,
688271.SH,7884943.3910,2022-08-22,
600011.SH,7874360.3020,2001-12-06,
601825.SH,7825930.2316,2021-08-19,
001979.SZ,7738905.7063,2015-12-30,
300014.SZ,7646773.5258,2009-10-30,
000338.SZ,7572252.1583,2007-04-30,
000100.SZ,7511343.0038,2004-01-30,
600938.SH,7480980.0000,2022-04-21,
000977.SZ,7477090.2206,2000-06-08,
600438.SH,7342738.7077,2004-03-02,
600188.SH,7227171.5225,1998-07-01,
000938.SZ,7190240.8032,1999-11-04,
601838.SH,7184336.8202,2018-01-31,
601360.SH,7160547.7102,2012-01-16,
000425.SZ,7153801.2361,1996-08-28,
603893.SH,7137514.1214,2020-02-07,
601868.SH,7134320.0799,2021-09-28,
300033.SZ,7124574.3247,2009-12-25,
600029.SH,7122420.9123,2003-07-25,
600023.SH,7039584.6932,2013-12-19,
600160.SH,6860054.7918,1998-06-26,
600958.SH,6842046.3034,2015-03-23,
000963.SZ,6806291.6708,2000-01-27,
000596.SZ,6716975.4000,1996-09-27,
002001.SZ,6714833.3728,2004-06-25,
000002.SZ,6617233.3241,1991-01-29,
600489.SH,6606887.0247,2003-08-14,
002938.SZ,6586796.3951,2018-09-18,
002241.SZ,6531512.1873,2008-05-22,
601916.SH,6441786.3529,2019-11-26,
000768.SZ,6438269.4400,1997-06-26,
300408.SZ,6415311.3063,2014-12-03,
600115.SH,6315257.4346,1997-11-05,
601788.SH,6289785.1308,2009-08-18,
300476.SZ,6255851.7356,2015-06-11,
601669.SH,6169760.2012,2011-10-18,
600009.SH,6159013.9931,1998-02-18,
601901.SH,6132915.5393,2011-08-10,
600703.SH,6131504.0155,1996-05-28,
688396.SH,6115927.9366,2020-02-27,
002648.SZ,6096699.7803,2011-12-28,
601077.SH,6053824.6740,2019-10-29,
603260.SH,6035166.4338,2017-10-30,
600584.SH,5982012.9075,2003-06-03,
300979.SZ,5978501.8091,2021-04-26,
600066.SH,5933357.1176,1997-05-08,
601238.SH,5914341.7736,2012-03-29,
000708.SZ,5910221.0941,1997-03-26,
603369.SH,5909832.1754,2014-07-03,
600089.SH,5825869.8344,1997-06-18,
600039.SH,5825462.6777,2003-03-25,
000301.SZ,5815522.4037,2000-05-29,
600377.SH,5794526.8935,2001-01-16,
002920.SZ,5766993.9759,2017-12-26,
600183.SH,5759982.1444,1998-10-28,
600845.SH,5720201.1847,1994-03-11,
603799.SH,5713368.7038,2015-01-29,
000408.SZ,5674736.2114,1996-06-28,
300502.SZ,5658523.5538,2016-03-03,
601018.SH,5627440.5837,2010-09-28,
600741.SH,5611848.6915,1996-08-26,
002916.SZ,5576965.3275,2017-12-13,
600803.SH,5573423.7976,1994-01-03,
605117.SH,5568190.6815,2021-04-20,
002600.SZ,5505947.7817,2011-07-15,
688223.SH,5482850.7431,2022-01-26,
002049.SZ,5434612.5511,2005-06-06,
600010.SH,5428878.1037,2001-03-09,
300251.SZ,5362356.1981,2011-08-03,
002463.SZ,5360576.7923,2010-08-18,
688608.SH,5327982.0451,2020-12-16,
600600.SH,5275190.2159,1993-08-27,
000807.SZ,5271237.4895,1998-04-08,
600350.SH,5256253.9737,2002-03-18,
601021.SH,5251693.8147,2015-01-21,
000999.SZ,5245481.5462,2000-03-09,
600372.SH,5235686.1537,2001-07-06,
300765.SZ,5226480.5709,2019-03-22,
000157.SZ,5182615.9271,2000-10-12,
601618.SH,5159406.9401,2009-09-21,
000975.SZ,5118050.6930,2000-06-08,
002602.SZ,5110880.2468,2011-07-28,
601607.SH,5009416.6790,1994-03-24,
600085.SH,4999009.1050,1997-06-25,
601377.SH,4991600.6559,2010-10-13,
600588.SH,4985399.2197,2001-05-18,
600196.SH,4957263.8505,1998-08-07,
600236.SH,4910721.3706,2000-03-23,
600570.SH,4909136.6028,2003-12-16,
600027.SH,4859397.0213,2005-02-03,
600839.SH,4845706.5626,1994-03-11,
601878.SH,4797912.6743,2017-06-26,
688521.SH,4791794.2287,2020-08-18,
601877.SH,4785753.9096,2010-01-21,
601872.SH,4764126.7165,2006-12-01,
600482.SH,4757835.0674,2004-07-14,
600522.SH,4747412.9659,2002-10-24,
688126.SH,4741480.1095,2020-04-20,
002422.SZ,4728572.3973,2010-06-03,
600176.SH,4695679.3819,1999-04-22,
601933.SH,4682719.0884,2010-12-15,
601298.SH,4680321.1000,2019-01-21,
000066.SZ,4609010.8166,1997-06-26,
300661.SZ,4584659.3883,2017-06-06,
601117.SH,4582533.4753,2010-01-07,
688082.SH,4575204.1497,2021-11-18,
000786.SZ,4574119.1139,1997-06-06,
601216.SH,4573405.4254,2011-02-22,
002294.SZ,4558573.8602,2009-09-10,
002595.SZ,4508364.9691,2011-06-28,
600233.SH,4508353.4969,2000-06-08,
002032.SZ,4499032.9198,2004-08-17,
002252.SZ,4451742.5297,2008-06-23,
