ts_code,circ_mv,list_date,delist_date
601288.SH,201762341.2111,2010-07-15,
601398.SH,194660017.4532,2006-10-27,
300750.SZ,180491614.0984,2018-06-11,
601857.SH,176009298.5882,2007-11-05,
600519.SH,165760820.2926,2001-08-27,
601138.SH,145655637.3646,2018-06-08,
300308.SZ,128692021.2938,2012-04-10,
601988.SH,123508591.6998,2006-07-05,
688256.SH,82306378.9390,2020-07-20,
600036.SH,78410617.7746,2002-04-09,
601088.SH,77375950.0849,2007-10-09,
601628.SH,70446001.9900,2007-01-09,
688041.SH,68312296.4945,2022-08-12,
600900.SH,67899304.1619,2003-11-18,
601899.SH,62711858.3182,2008-04-25,
300502.SZ,62681876.6671,2016-03-03,
601318.SH,57031348.1941,2007-03-01,
000333.SZ,55470129.1313,2013-09-18,
002475.SZ,53276512.0996,2010-09-15,
601728.SH,46965985.8629,2021-08-20,
600028.SH,45954950.5569,2001-08-08,
002371.SZ,45618540.3396,2010-03-16,
601166.SH,39151285.9921,2007-02-05,
601658.SH,36118844.7013,2019-12-10,
300394.SZ,35396228.0035,2015-02-17,
600183.SH,33671480.7117,1998-10-28,
002594.SZ,33534248.6430,2011-06-30,
000858.SZ,32950167.1762,1998-04-27,
603993.SH,32320018.8678,2012-10-09,
600276.SH,32016212.4132,2000-10-18,
300476.SZ,31884164.1131,2015-06-11,
600030.SH,31719915.2873,2003-01-06,
600000.SH,31207570.4871,1999-11-10,
603986.SH,31189019.3510,2016-08-18,
601998.SH,30246145.4710,2007-04-27,
002384.SZ,29535584.3085,2010-04-09,
688008.SH,29004590.9813,2019-07-22,
300274.SZ,28300672.3039,2011-11-02,
688981.SH,27975879.6231,2020-07-16,
688012.SH,27891811.8770,2019-07-22,
002415.SZ,27645805.0590,2010-05-28,
002916.SZ,27350925.5825,2017-12-13,
300059.SZ,25555135.8516,2010-03-19,
002463.SZ,25388789.6571,2010-08-18,
603259.SH,25128527.2994,2018-05-08,
601225.SH,24954930.0000,2014-01-28,
601816.SH,24560691.0437,2020-01-16,
601319.SH,24280465.5028,2018-11-16,
002938.SZ,24251358.2957,2018-09-18,
300408.SZ,24079335.1651,2014-12-03,
600309.SH,22993314.0930,2001-01-05,
600150.SH,22695090.9028,1998-05-20,
601601.SH,22027343.4022,2007-12-25,
000651.SZ,21629711.1097,1996-11-18,
000001.SZ,21210321.5137,1991-04-03,
601211.SH,20758247.8768,2015-06-26,
600919.SH,20718645.3187,2016-08-02,
002142.SZ,20478068.9635,2007-07-19,
300433.SZ,20127285.0365,2015-03-18,
603288.SH,19973677.1540,2014-02-11,
601668.SH,19957748.5845,2009-07-29,
600406.SH,19940358.6434,2003-10-16,
600487.SH,18857236.8360,2003-08-22,
000725.SZ,18570590.1466,2001-01-12,
600025.SH,18444783.3144,2017-12-15,
300760.SZ,18392675.3138,2018-10-16,
003816.SZ,18015502.4790,2019-08-26,
300124.SZ,17826687.6691,2010-09-28,
603256.SH,17783691.4125,2019-07-19,
601919.SH,17754523.4816,2007-06-26,
688072.SH,17752838.4606,2022-04-20,
600989.SH,17600064.0000,2019-05-16,
600111.SH,17576450.1238,1997-09-24,
000338.SZ,17504726.9133,2007-04-30,
601328.SH,17364244.7530,2007-05-15,
002050.SZ,17072571.3679,2005-06-07,
601985.SH,17070489.5198,2015-06-10,
600887.SH,16943258.8089,1996-03-12,
600176.SH,16853205.6249,1999-04-22,
002352.SZ,16671191.8666,2010-02-05,
601869.SH,16367713.6262,2018-07-20,
000792.SZ,16282023.5666,1997-09-04,
002281.SZ,15897877.4549,2009-08-21,
601066.SH,15842941.6544,2018-06-20,
600809.SH,15652140.9683,1994-01-06,
301308.SZ,15538212.9541,2022-08-05,
688525.SH,15413781.3753,2022-12-30,
000988.SZ,15267742.1011,2000-06-08,
600031.SH,15203055.7264,2003-07-03,
601600.SH,15043983.0253,2007-04-30,
000063.SZ,14789425.1639,1997-11-18,
605117.SH,14722159.3453,2021-04-20,
600584.SH,14682146.5469,2003-06-03,
601100.SH,14629697.8437,2011-10-28,
002714.SZ,14467324.8718,2014-01-28,
600522.SH,14399234.5818,2002-10-24,
601818.SH,14386112.8239,2010-08-18,
601898.SH,14350336.6272,2008-02-01,
600104.SH,14162181.8849,1997-11-25,
601766.SH,14037139.4737,2008-08-18,
688498.SH,13921099.1802,2022-12-21,
300442.SZ,13683804.2559,2015-04-24,
600050.SH,13480827.9811,2002-10-09,
300014.SZ,13452307.0017,2009-10-30,
000568.SZ,13394318.2383,1994-05-09,
601009.SH,13327925.4901,2007-07-19,
601688.SH,13283686.2367,2010-02-26,
600019.SH,13134597.1036,2000-12-12,
600690.SH,13056323.3222,1993-11-19,
600188.SH,12995747.4036,1998-07-01,
688521.SH,12981692.5987,2020-08-18,
603019.SH,12903999.9542,2014-11-06,
601229.SH,12830743.1312,2016-11-16,
600089.SH,12808829.1675,1997-06-18,
601872.SH,12806218.0642,2006-12-01,
601698.SH,12715400.0901,2019-06-28,
601127.SH,12684978.8312,2016-06-15,
002008.SZ,12614450.5317,2004-06-25,
600999.SH,12609986.9571,2009-11-17,
600016.SH,12589053.7406,2000-12-19,
601336.SH,12450072.8598,2011-12-16,
002028.SZ,12344964.1426,2004-08-05,
600760.SH,12161417.2940,1996-10-11,
000408.SZ,12108756.7244,1996-06-28,
600346.SH,12100212.5321,2001-08-20,
002080.SZ,11939849.3002,2006-11-20,
600018.SH,11925566.5136,2006-10-26,
600905.SH,11921050.1092,2021-06-10,
301200.SZ,11864142.2367,2022-02-28,
300857.SZ,11667599.8521,2020-07-27,
601888.SH,11632849.2912,2009-10-15,
600926.SH,11605653.0793,2016-10-27,
