ts_code,circ_mv,list_date,delist_date
600519.SH,229680693.3564,2001-08-27,
601398.SH,128874637.5936,2006-10-27,
601288.SH,91581068.6996,2010-07-15,
601857.SH,87114077.8661,2007-11-05,
300750.SZ,83452404.2369,2018-06-11,
600036.SH,82371375.1050,2002-04-09,
601988.SH,68077261.2953,2006-07-05,
000858.SZ,62930723.1991,1998-04-27,
601628.SH,52995883.8500,2007-01-09,
600900.SH,51669504.1706,2003-11-18,
601088.SH,50759414.8255,2007-10-09,
601318.SH,48270353.0031,2007-03-01,
601166.SH,42545542.6580,2007-02-05,
600028.SH,41472072.6340,2001-08-08,
000333.SZ,39074853.1707,2013-09-18,
002415.SZ,38847552.2665,2010-05-28,
300760.SZ,37888763.0938,2018-10-16,
601012.SH,36785612.0758,2012-04-11,
601888.SH,35533102.4253,2009-10-15,
603288.SH,34340920.9378,2014-02-11,
600809.SH,33057562.7584,1994-01-06,
000568.SZ,30861504.4875,1994-05-09,
000001.SZ,29729259.6274,1991-04-03,
002594.SZ,28303779.8772,2011-06-30,
603259.SH,26295208.9169,2018-05-08,
601668.SH,25644610.3780,2009-07-29,
300059.SZ,25259992.7225,2010-03-19,
600309.SH,24442927.4834,2001-01-05,
002142.SZ,23686616.3588,2007-07-19,
600000.SH,23569794.0044,1999-11-10,
002352.SZ,23100424.5249,2010-02-05,
600887.SH,22929221.3461,1996-03-12,
601899.SH,22687612.5755,2008-04-25,
600030.SH,22380999.5063,2003-01-06,
002475.SZ,21859284.9796,2010-09-15,
600048.SH,21690154.0499,2006-07-31,
601328.SH,19939438.9196,2007-05-15,
002304.SZ,19933876.6027,2009-11-06,
000002.SZ,18832618.2276,1991-01-29,
002714.SZ,18808222.4559,2014-01-28,
600276.SH,18805298.7038,2000-10-18,
601138.SH,18798018.3523,2018-06-08,
600104.SH,18635120.8772,1997-11-25,
600438.SH,18501363.0362,2004-03-02,
600436.SH,18470556.3842,2003-06-16,
000651.SZ,18321995.4480,1996-11-18,
601919.SH,18267521.0975,2007-06-26,
600406.SH,17673661.8976,2003-10-16,
601998.SH,17128498.2326,2007-04-27,
601225.SH,16685095.0000,2014-01-28,
600690.SH,16345459.9265,1993-11-19,
300015.SZ,16010293.0038,2009-10-30,
600585.SH,15982811.5057,2002-02-07,
000792.SZ,15705737.1455,1997-09-04,
601633.SH,15124836.3530,2011-09-28,
002812.SZ,15083655.7450,2016-09-14,
600346.SH,14746914.0517,2001-08-20,
601390.SH,14417385.8124,2007-12-03,
600019.SH,14349180.3203,2000-12-12,
601319.SH,14238564.2806,2018-11-16,
601601.SH,14237686.2264,2007-12-25,
600031.SH,14013921.9347,2003-07-03,
000725.SZ,13858477.3470,2001-01-12,
600018.SH,13741989.0675,2006-10-26,
601818.SH,13191666.0877,2010-08-18,
300124.SZ,13140737.7725,2010-09-28,
600016.SH,13120985.5888,2000-12-19,
601985.SH,13120033.5134,2015-06-10,
002493.SZ,13031641.8750,2010-11-02,
601800.SH,12757497.6716,2012-03-09,
601816.SH,12543871.0697,2020-01-16,
001979.SZ,12413186.0162,2015-12-30,
601766.SH,12285538.0142,2008-08-18,
300014.SZ,12118378.8677,2009-10-30,
603501.SH,11907710.8311,2017-05-04,
002129.SZ,11828026.4266,2007-04-20,
600111.SH,11509553.0880,1997-09-24,
002466.SZ,11263964.7774,2010-08-31,
002049.SZ,11105539.5555,2005-06-06,
002371.SZ,11085908.9318,2010-03-16,
600025.SH,11052000.0000,2017-12-15,
600050.SH,10898769.0018,2002-10-09,
601211.SH,10844328.7931,2015-06-26,
600919.SH,10760346.0353,2016-08-02,
600188.SH,10373724.7217,1998-07-01,
002241.SZ,10295620.8618,2008-05-22,
002311.SZ,10227324.3384,2009-11-27,
603799.SH,9965778.1205,2015-01-29,
601006.SH,9901367.7883,2006-08-01,
601009.SH,9849113.9139,2007-07-19,
600760.SH,9775720.5626,1996-10-11,
601688.SH,9761675.2872,2010-02-26,
601186.SH,9685732.7110,2008-03-10,
601169.SH,9662343.8123,2007-09-19,
000776.SZ,9512301.3826,1997-06-11,
002460.SZ,9511561.1606,2010-08-10,
600999.SH,9477900.7323,2009-11-17,
601111.SH,9434138.8345,2006-08-18,
000063.SZ,9392923.8633,1997-11-18,
000166.SZ,9217022.4922,2015-01-26,
002271.SZ,8972769.0875,2008-09-10,
601229.SH,8963784.7864,2016-11-16,
601238.SH,8890200.8909,2012-03-29,
300498.SZ,8832096.1157,2015-11-02,
603806.SH,8820536.1590,2014-09-05,
600893.SH,8799970.3104,1996-04-08,
300122.SZ,8712040.2863,2010-09-28,
601669.SH,8648055.5950,2011-10-18,
600196.SH,8643097.6774,1998-08-07,
601898.SH,8602880.3760,2008-02-01,
002736.SZ,8562305.0847,2014-12-29,
002027.SZ,8419802.4403,2004-08-04,
300142.SZ,8307826.5351,2010-11-12,
603993.SH,8244877.3505,2012-10-09,
300759.SZ,8235692.4582,2019-01-28,
603659.SH,8230075.9245,2017-11-03,
601066.SH,8224919.2348,2018-06-20,
002179.SZ,8161169.1727,2007-11-01,
600837.SH,8030409.9679,1994-02-24,2025-03-04
600011.SH,8028328.2409,2001-12-06,
000596.SZ,7988538.6000,1996-09-27,
601989.SH,7883917.7717,2009-12-16,2025-09-05
002230.SZ,7762334.2438,2008-05-12,
600926.SH,7732386.0246,2016-10-27,
603986.SH,7706525.3742,2016-08-18,
600703.SH,7463517.6182,1996-05-28,
603260.SH,7451472.0000,2017-10-30,
688981.SH,7431763.7304,2020-07-16,
600089.SH,7345235.6781,1997-06-18,
002709.SZ,7175832.2507,2014-01-23,
600660.SH,7120616.4103,1993-06-10,
300274.SZ,7107225.7412,2011-11-02,
603833.SH,7095401.8903,2017-03-28,
601877.SH,7028263.5382,2010-01-21,
600015.SH,6988364.2259,2003-09-12,
600547.SH,6925273.4529,2003-08-28,
601865.SH,6871603.8112,2019-02-15,
002001.SZ,6821217.9929,2004-06-25,
600886.SH,6742965.3999,1996-01-18,
688599.SH,6671131.6564,2020-06-10,
600029.SH,6642914.2046,2003-07-25,
002938.SZ,6593613.8628,2018-09-18,
002920.SZ,6572357.0500,2017-12-26,
600383.SH,6446825.3408,2001-04-12,
300450.SZ,6422704.6729,2015-05-18,
600426.SH,6369698.2229,2002-06-20,
600176.SH,6296934.0731,1999-04-22,
601155.SH,6266204.2369,2015-12-04,
002821.SZ,6235719.5131,2016-11-18,
601618.SH,6230564.0903,2009-09-21,
601600.SH,6225464.5239,2007-04-30,
601336.SH,6220865.5512,2011-12-16,
600588.SH,6204048.9537,2001-05-18,
002459.SZ,6192057.6024,2010-08-10,
002648.SZ,6186959.7304,2011-12-28,
600741.SH,6179339.0086,1996-08-26,
300661.SZ,6172612.2640,2017-06-06,
600745.SH,6161853.1772,1996-08-28,
000625.SZ,6124482.9741,1997-06-10,
600606.SH,6119973.2478,1992-03-27,
300316.SZ,6108949.0493,2012-05-11,
601658.SH,6099483.6271,2019-12-10,
600132.SH,6071418.6789,1997-10-30,
603486.SH,6068687.2468,2018-05-28,
000876.SZ,6066117.2540,1998-03-11,
601838.SH,6047629.2375,2018-01-31,
000768.SZ,6027329.7067,1997-06-26,
600600.SH,6005734.5147,1993-08-27,
601100.SH,5995518.4800,2011-10-28,
601881.SH,5982142.3871,2017-01-23,
000661.SZ,5978331.6203,1996-12-18,
000963.SZ,5966687.7482,2000-01-27,
600010.SH,5955315.7784,2001-03-09,
002050.SZ,5934565.5237,2005-06-07,
600221.SH,5884209.1214,1999-11-25,
601360.SH,5852052.4583,2012-01-16,
000617.SZ,5840640.5345,1996-10-22,
601939.SH,5823350.1668,2007-09-25,
600256.SH,5817259.0532,2000-05-26,
601689.SH,5793458.8290,2015-03-19,
000983.SZ,5747473.6800,2000-07-26,
600233.SH,5660225.8898,2000-06-08,
000338.SZ,5651176.6154,2007-04-30,
603369.SH,5630196.0000,2014-07-03,
000100.SZ,5609109.9942,2004-01-30,
600460.SH,5601631.7490,2003-03-11,
600522.SH,5580172.6810,2002-10-24,
600570.SH,5565622.3078,2003-12-16,
000733.SZ,5472031.8279,1997-07-03,
600958.SH,5465383.4355,2015-03-23,
600009.SH,5401773.4012,1998-02-18,
