ts_code,circ_mv,list_date,delist_date
600519.SH,225933455.3190,2001-08-27,
601857.SH,129213818.0988,2007-11-05,
601398.SH,126178515.4683,2006-10-27,
601288.SH,114927915.8797,2010-07-15,
601988.SH,79458599.0969,2006-07-05,
300750.SZ,79040296.7720,2018-06-11,
601628.SH,75506119.7800,2007-01-09,
600036.SH,68013629.7824,2002-04-09,
000858.SZ,60590619.4083,1998-04-27,
600028.SH,57735090.9249,2001-08-08,
601318.SH,51983636.6669,2007-03-01,
601088.SH,51452038.4196,2007-10-09,
600900.SH,50577894.9275,2003-11-18,
601138.SH,39068392.6954,2018-06-08,
000333.SZ,38181569.0548,2013-09-18,
601166.SH,33841303.1072,2007-02-05,
601658.SH,33359830.4144,2019-12-10,
300760.SZ,32712854.9450,2018-10-16,
000568.SZ,31728808.0347,1994-05-09,
002415.SZ,30786504.4120,2010-05-28,
600809.SH,29218143.1169,1994-01-06,
600276.SH,28645690.6891,2000-10-18,
600309.SH,27730242.2008,2001-01-05,
002594.SZ,27569978.1767,2011-06-30,
601816.SH,25191626.6054,2020-01-16,
601899.SH,24897187.9757,2008-04-25,
600030.SH,24620236.1253,2003-01-06,
601668.SH,22850175.9155,2009-07-29,
601328.SH,22608497.6726,2007-05-15,
603259.SH,22112061.4096,2018-05-08,
000001.SZ,21734212.5840,1991-04-03,
002475.SZ,21232335.4474,2010-09-15,
603288.SH,21124721.4667,2014-02-11,
601319.SH,20943676.3840,2018-11-16,
600000.SH,20840044.7058,1999-11-10,
601888.SH,20690383.3398,2009-10-15,
601012.SH,20672878.4788,2012-04-11,
300059.SZ,20414711.5152,2010-03-19,
000651.SZ,20299463.8513,1996-11-18,
002352.SZ,19833364.6550,2010-02-05,
601601.SH,19569973.5198,2007-12-25,
601998.SH,19496450.0096,2007-04-27,
002304.SZ,19445067.5812,2009-11-06,
601225.SH,17896970.0000,2014-01-28,
600406.SH,17683060.3121,2003-10-16,
002142.SZ,17529349.8644,2007-07-19,
600104.SH,17291522.8202,1997-11-25,
688111.SH,17120596.9558,2019-11-18,
600887.SH,16648956.0430,1996-03-12,
600436.SH,16603892.9364,2003-06-16,
601633.SH,15827651.9720,2011-09-28,
300124.SZ,15416417.6837,2010-09-28,
600048.SH,15250344.9145,2006-07-31,
600050.SH,15204135.2852,2002-10-09,
600690.SH,14888184.2634,1993-11-19,
600438.SH,14523348.1583,2004-03-02,
000725.SZ,14382584.5787,2001-01-12,
601818.SH,14246892.3772,2010-08-18,
601766.SH,14207434.0600,2008-08-18,
300015.SZ,14157766.9649,2009-10-30,
601390.SH,13887933.7910,2007-12-03,
601985.SH,13784797.9529,2015-06-10,
002714.SZ,13777150.9587,2014-01-28,
600016.SH,13617455.3138,2000-12-19,
600031.SH,13449638.9650,2003-07-03,
600025.SH,13356000.0000,2017-12-15,
600019.SH,13311472.6613,2000-12-12,
000063.SZ,13160279.0559,1997-11-18,
002371.SZ,12748053.7012,2010-03-16,
000002.SZ,12709400.7172,1991-01-29,
601919.SH,12574148.5897,2007-06-26,
600150.SH,12478076.2348,1998-05-20,
003816.SZ,12351185.6354,2019-08-26,
600018.SH,11934442.4448,2006-10-26,
600760.SH,11761197.2437,1996-10-11,
688036.SH,11754881.2248,2019-09-30,
601688.SH,11582942.3748,2010-02-26,
600919.SH,11384093.2198,2016-08-02,
601728.SH,11342856.2962,2021-08-20,
002493.SZ,11312452.9688,2010-11-02,
000596.SZ,11105748.0000,1996-09-27,
601006.SH,11056762.4650,2006-08-01,
603501.SH,10993177.2882,2017-05-04,
002050.SZ,10959577.2317,2005-06-07,
601211.SH,10836107.4095,2015-06-26,
002230.SZ,10779576.6733,2008-05-12,
601800.SH,10760467.6493,2012-03-09,
600989.SH,10486704.8000,2019-05-16,
603993.SH,10440471.5966,2012-10-09,
600585.SH,10411225.8131,2002-02-07,
600999.SH,10375963.3703,2009-11-17,
002027.SZ,10326172.8041,2004-08-04,
000625.SZ,10279090.6297,1997-06-10,
600346.SH,10136303.6918,2001-08-20,
688981.SH,10095010.9148,2020-07-16,
300274.SZ,10080959.4440,2011-11-02,
601186.SH,10042333.3215,2008-03-10,
600893.SH,9900938.4760,1996-04-08,
601169.SH,9789201.7179,2007-09-19,
000166.SZ,9757874.6678,2015-01-26,
001979.SZ,9587356.1743,2015-12-30,
000538.SZ,9513608.6280,1993-12-15,
300498.SZ,9456962.9203,2015-11-02,
002129.SZ,9444167.0181,2007-04-20,
601066.SH,9379761.9263,2018-06-20,
000792.SZ,9322689.6940,1997-09-04,
688012.SH,9306978.7638,2019-07-22,
603195.SH,9210145.7671,2020-02-06,
601989.SH,9208945.9686,2009-12-16,2025-09-05
000895.SZ,9141744.7785,1998-12-10,
600188.SH,9111347.2080,1998-07-01,
600547.SH,9075867.2443,2003-08-28,
601111.SH,8907056.1338,2006-08-18,
600837.SH,8829014.2741,1994-02-24,2025-03-04
300308.SZ,8687378.0688,2012-04-10,
000776.SZ,8683600.5777,1997-06-11,
600011.SH,8655197.7063,2001-12-06,
002179.SZ,8646473.8607,2007-11-01,
601100.SH,8567846.1389,2011-10-28,
601229.SH,8543978.9906,2016-11-16,
002459.SZ,8451592.7424,2010-08-10,
002736.SZ,8416873.3042,2014-12-29,
300014.SZ,8399387.0193,2009-10-30,
601127.SH,8399068.7993,2016-06-15,
000617.SZ,8369056.3503,1996-10-22,
601600.SH,8213427.9853,2007-04-30,
600886.SH,8198832.9294,1996-01-18,
601689.SH,8169484.2110,2015-03-19,
002466.SZ,8100960.9811,2010-08-31,
601898.SH,7998848.3496,2008-02-01,
002920.SZ,7898045.4000,2017-12-26,
600111.SH,7877228.4697,1997-09-24,
600845.SH,7839216.0555,1994-03-11,
600029.SH,7756082.4031,2003-07-25,
600703.SH,7693066.8770,1996-05-28,
601336.SH,7680673.0892,2011-12-16,
601881.SH,7540444.8372,2017-01-23,
002311.SZ,7523086.2535,2009-11-27,
600085.SH,7512914.0952,1997-06-25,
600089.SH,7488116.2541,1997-06-18,
000708.SZ,7474812.7376,1997-03-26,
601009.SH,7416162.8561,2007-07-19,
002049.SZ,7407351.7517,2005-06-06,
600660.SH,7395025.5377,1993-06-10,
000963.SZ,7390847.0508,2000-01-27,
000100.SZ,7384204.9540,2004-01-30,
603369.SH,7360151.5000,2014-07-03,
600941.SH,7344986.5983,2022-01-05,
601238.SH,7337703.1908,2012-03-29,
600015.SH,7334576.7655,2003-09-12,
600009.SH,7301245.5595,1998-02-18,
601698.SH,7168782.0442,2019-06-28,
600958.SH,7155764.5837,2015-03-23,
688396.SH,7140376.8761,2020-02-27,
601360.SH,7023892.0227,2012-01-16,
601669.SH,6993266.3298,2011-10-18,
300122.SZ,6913663.1161,2010-09-28,
600426.SH,6779134.7968,2002-06-20,
000938.SZ,6741208.2630,1999-11-04,
688599.SH,6644573.4152,2020-06-10,
600674.SH,6602014.8802,1993-09-24,
600795.SH,6563507.8222,1997-03-18,
601618.SH,6551911.2354,2009-09-21,
603986.SH,6548189.0745,2016-08-18,
601788.SH,6508560.2658,2009-08-18,
603260.SH,6489034.2507,2017-10-30,
600905.SH,6487894.0000,2021-06-10,
600372.SH,6350816.0594,2001-07-06,
000301.SZ,6349038.6140,2000-05-29,
000338.SZ,6327176.6479,2007-04-30,
603799.SH,6325435.6156,2015-01-29,
000768.SZ,6287577.9109,1997-06-26,
600570.SH,6165520.9043,2003-12-16,
600600.SH,6163292.3288,1993-08-27,
688271.SH,6134013.0412,2022-08-22,
601901.SH,6091755.0323,2011-08-10,
300433.SZ,6091669.4812,2015-03-18,
603392.SH,6067484.6884,2020-04-29,
600196.SH,6056664.0735,1998-08-07,
601939.SH,6044004.2918,2007-09-25,
600938.SH,6007674.8172,2022-04-21,
600926.SH,5984822.1422,2016-10-27,
001965.SZ,5968702.6652,2017-12-25,
600115.SH,5931479.7313,1997-11-05,
601727.SH,5922693.0791,2008-12-05,
600741.SH,5917662.9180,1996-08-26,
603659.SH,5895543.1077,2017-11-03,
603198.SH,5884000.0000,2015-05-28,
300316.SZ,5871849.7432,2012-05-11,
603833.SH,5841162.5841,2017-03-28,
600039.SH,5756271.8212,2003-03-25,
300408.SZ,5716075.5106,2014-12-03,
600023.SH,5698711.4183,2013-12-19,
601699.SH,5680686.0708,2006-09-22,
600588.SH,5679049.6938,2001-05-18,
688008.SH,5655900.9826,2019-07-22,
603019.SH,5605757.0167,2014-11-06,
000661.SZ,5587700.2953,1996-12-18,
601377.SH,5544303.8427,2010-10-13,
000977.SZ,5528246.0826,2000-06-08,
601916.SH,5515375.6065,2019-11-26,
601018.SH,5453558.9927,2010-09-28,
600584.SH,5450431.7614,2003-06-03,
600745.SH,5424859.7311,1996-08-28,
600010.SH,5417504.8442,2001-03-09,
600176.SH,5404234.5828,1999-04-22,
002460.SZ,5383366.1810,2010-08-10,
688126.SH,5378029.9348,2020-04-20,
601021.SH,5353640.5122,2015-01-21,
603806.SH,5324054.0548,2014-09-05,
002271.SZ,5323977.9813,2008-09-10,
600489.SH,5302959.9450,2003-08-14,
601838.SH,5236775.5574,2018-01-31,
000807.SZ,5236544.1015,1998-04-08,
601872.SH,5236361.3128,2006-12-01,
300782.SZ,5190862.1899,2019-06-18,
000425.SZ,5178168.0511,1996-08-28,
600233.SH,5173664.8574,2000-06-08,
002648.SZ,5158865.6607,2011-12-28,
600522.SH,5068230.2332,2002-10-24,
600256.SH,5016236.9262,2000-05-26,
601877.SH,5004948.7451,2010-01-21,
002821.SZ,4978184.0598,2016-11-18,
000876.SZ,4963447.2250,1998-03-11,
002001.SZ,4960561.8421,2004-06-25,
600803.SH,4933184.7255,1994-01-03,
600415.SH,4932574.5495,2002-05-09,
000786.SZ,4905514.1582,1997-06-06,
000999.SZ,4903717.2837,2000-03-09,
600221.SH,4865156.1451,1999-11-25,
000157.SZ,4840273.4461,2000-10-12,
601808.SH,4801879.0960,2007-09-28,
601865.SH,4799204.7936,2019-02-15,
688041.SH,4753247.6630,2022-08-12,
601117.SH,4706519.2375,2010-01-07,
600026.SH,4697897.6860,2002-05-23,
002252.SZ,4689744.0529,2008-06-23,
002241.SZ,4655819.6848,2008-05-22,
002938.SZ,4638201.4526,2018-09-18,
688009.SH,4551897.5040,2019-07-22,
002812.SZ,4452572.4750,2016-09-14,
300832.SZ,4436218.4554,2020-05-12,
600061.SH,4427036.4376,1997-05-19,
300759.SZ,4419108.1019,2019-01-28,
600332.SH,4417309.3618,2001-02-06,
600236.SH,4414131.5691,2000-03-23,
600027.SH,4382818.6795,2005-02-03,
002236.SZ,4362714.0095,2008-05-20,
601799.SH,4342327.1688,2011-02-01,
002463.SZ,4288226.3072,2010-08-18,
300418.SZ,4241837.7626,2015-01-21,
603000.SH,4239219.5087,2012-04-27,
600161.SH,4223335.8459,1998-06-16,
601555.SH,4221324.7348,2011-12-12,
000733.SZ,4211641.7405,1997-07-03,
600702.SH,4148702.2375,1996-05-24,
000932.SZ,4131310.8566,1999-08-03,
600132.SH,4126338.4341,1997-10-30,
000983.SZ,4121139.3600,2000-07-26,
600160.SH,4109013.5353,1998-06-26,
300033.SZ,4058529.2212,2009-12-25,
000800.SZ,4012343.0217,1997-06-18,
603605.SH,4011168.6502,2017-11-15,
600362.SH,3996926.5020,2002-01-11,
