ts_code,circ_mv,list_date,delist_date
600519.SH,212423047.9800,2001-08-27,
601398.SH,129953086.4438,2006-10-27,
601857.SH,120955792.1300,2007-11-05,
601288.SH,105647441.9966,2010-07-15,
300750.SZ,88837890.2584,2018-06-11,
601988.SH,82409316.3048,2006-07-05,
601628.SH,72799060.8800,2007-01-09,
600036.SH,67580421.9494,2002-04-09,
000858.SZ,63490119.2608,1998-04-27,
600028.SH,60493439.5853,2001-08-08,
601088.SH,50709941.7116,2007-10-09,
600900.SH,50168541.4614,2003-11-18,
601318.SH,49938731.7048,2007-03-01,
601138.SH,49900337.0788,2018-06-08,
000333.SZ,40540476.2160,2013-09-18,
300760.SZ,36348963.7616,2018-10-16,
601658.SH,32822851.2528,2019-12-10,
601166.SH,32511743.3876,2007-02-05,
000568.SZ,30691621.9591,1994-05-09,
600276.SH,30532456.2529,2000-10-18,
002415.SZ,30159126.8185,2010-05-28,
002594.SZ,30082375.4275,2011-06-30,
600309.SH,27579534.3628,2001-01-05,
603288.SH,26051413.5486,2014-02-11,
601816.SH,25830010.9054,2020-01-16,
601668.SH,23717904.1149,2009-07-29,
601899.SH,23337265.2336,2008-04-25,
002475.SZ,23104939.1438,2010-09-15,
601328.SH,22765501.1287,2007-05-15,
600809.SH,22577877.8566,1994-01-06,
600030.SH,22483299.6564,2003-01-06,
002352.SZ,21829205.4393,2010-02-05,
688111.SH,21793683.0521,2019-11-18,
000001.SZ,21792429.2249,1991-04-03,
601012.SH,21726220.9866,2012-04-11,
601888.SH,21580712.1878,2009-10-15,
600000.SH,21250974.5255,1999-11-10,
601319.SH,20730689.8445,2018-11-16,
000651.SZ,20416898.7661,1996-11-18,
601998.SH,20382652.0872,2007-04-27,
002304.SZ,19719521.2262,2009-11-06,
300059.SZ,18895095.5175,2010-03-19,
600406.SH,18408233.1325,2003-10-16,
000063.SZ,18140593.8388,1997-11-18,
601601.SH,17783417.7001,2007-12-25,
600887.SH,17772274.2231,1996-03-12,
601225.SH,17635205.0000,2014-01-28,
600436.SH,17276591.6256,2003-06-16,
002371.SZ,16777497.2669,2010-03-16,
600104.SH,16555464.7542,1997-11-25,
002142.SZ,16504307.1873,2007-07-19,
603259.SH,15948081.0048,2018-05-08,
601766.SH,15813068.7312,2008-08-18,
600048.SH,15597487.7737,2006-07-31,
601633.SH,15513076.4324,2011-09-28,
600438.SH,15446242.6938,2004-03-02,
601390.SH,15435562.7765,2007-12-03,
002714.SZ,15326125.2974,2014-01-28,
000725.SZ,15251106.0887,2001-01-12,
600050.SH,14863513.1098,2002-10-09,
300124.SZ,14851623.3393,2010-09-28,
600690.SH,14812481.6316,1993-11-19,
600150.SH,14718763.0426,1998-05-20,
002230.SZ,14460719.1220,2008-05-12,
300015.SZ,14316504.7054,2009-10-30,
601818.SH,14246892.3772,2010-08-18,
600031.SH,14075990.9369,2003-07-03,
002459.SZ,13758160.7304,2010-08-10,
000002.SZ,13622767.4354,1991-01-29,
002129.SZ,13410702.2713,2007-04-20,
601985.SH,13312715.8312,2015-06-10,
600016.SH,13298296.2049,2000-12-19,
300274.SZ,13171530.7563,2011-11-02,
600025.SH,12834000.0000,2017-12-15,
601800.SH,12816233.8487,2012-03-09,
600760.SH,12351315.6585,1996-10-11,
600019.SH,12284150.4690,2000-12-12,
003816.SZ,12233180.6771,2019-08-26,
600018.SH,12166179.1913,2006-10-26,
601919.SH,12046545.5017,2007-06-26,
688036.SH,11818070.1450,2019-09-30,
603501.SH,11573093.3487,2017-05-04,
601186.SH,11330696.8175,2008-03-10,
601006.SH,11252295.8788,2006-08-01,
300014.SZ,11183611.3158,2009-10-30,
300308.SZ,11061778.0332,2012-04-10,
002493.SZ,11055999.3750,2010-11-02,
601728.SH,11029409.4901,2021-08-20,
600919.SH,10795737.2345,2016-08-02,
002050.SZ,10737125.9969,2005-06-07,
601989.SH,10644393.1819,2009-12-16,2025-09-05
600893.SH,10438134.7827,1996-04-08,
601211.SH,10426101.9911,2015-06-26,
000792.SZ,10414701.2309,1997-09-04,
000166.SZ,10411404.3800,2015-01-26,
002466.SZ,10308825.1402,2010-08-31,
600011.SH,10183879.3850,2001-12-06,
000596.SZ,10107946.8000,1996-09-27,
601688.SH,10088369.1652,2010-02-26,
600346.SH,10087029.9933,2001-08-20,
001979.SZ,10082565.4203,2015-12-30,
600999.SH,10071661.1541,2009-11-17,
000625.SZ,9889035.8513,1997-06-10,
688981.SH,9888798.5414,2020-07-16,
002027.SZ,9835138.0134,2004-08-04,
300498.SZ,9816592.0369,2015-11-02,
601169.SH,9789201.7179,2007-09-19,
688012.SH,9671715.8923,2019-07-22,
600585.SH,9495293.9225,2002-02-07,
603993.SH,9415856.7867,2012-10-09,
000538.SZ,9369229.1624,1993-12-15,
688599.SH,9260966.7628,2020-06-10,
600989.SH,9247366.9600,2019-05-16,
002179.SZ,9236237.8624,2007-11-01,
601066.SH,9223496.0836,2018-06-20,
000617.SZ,9140223.1741,1996-10-22,
000938.SZ,9109354.3987,1999-11-04,
600188.SH,8974864.4762,1998-07-01,
601360.SH,8960285.4490,2012-01-16,
601689.SH,8893528.7158,2015-03-19,
600845.SH,8816081.6241,1994-03-11,
600886.SH,8811829.7840,1996-01-18,
600009.SH,8752245.2708,1998-02-18,
300316.SZ,8725930.5553,2012-05-11,
000776.SZ,8707277.7435,1997-06-11,
600111.SH,8668927.8891,1997-09-24,
600089.SH,8667474.9457,1997-06-18,
002920.SZ,8567212.8500,2017-12-26,
603195.SH,8525375.8542,2020-02-06,
600547.SH,8486712.9788,2003-08-28,
000895.SZ,8483639.0491,1998-12-10,
603392.SH,8443642.1976,2020-04-29,
600570.SH,8415128.5316,2003-12-16,
601698.SH,8398078.1991,2019-06-28,
601100.SH,8397380.8800,2011-10-28,
601111.SH,8208796.6205,2006-08-18,
600837.SH,8181257.4480,1994-02-24,2025-03-04
000708.SZ,7994693.9413,1997-03-26,
601229.SH,7962379.1241,2016-11-16,
002049.SZ,7922671.5965,2005-06-06,
600703.SH,7909888.4462,1996-05-28,
600085.SH,7894182.8281,1997-06-25,
002311.SZ,7787433.3726,2009-11-27,
601881.SH,7727768.3093,2017-01-23,
601898.SH,7724288.3376,2008-02-01,
002736.SZ,7706074.5762,2014-12-29,
603659.SH,7689058.9072,2017-11-03,
601336.SH,7668160.4532,2011-12-16,
600029.SH,7642021.7817,2003-07-25,
601238.SH,7636760.1951,2012-03-29,
000963.SZ,7588566.2072,2000-01-27,
