ts_code,circ_mv,list_date,delist_date
600519.SH,252370138.0200,2001-08-27,
601398.SH,149365165.7466,2006-10-27,
600036.SH,105413906.0322,2002-04-09,
000858.SZ,101720147.0101,1998-04-27,
601288.SH,99978799.9274,2010-07-15,
601318.SH,85253069.5993,2007-03-01,
601988.SH,70606447.4734,2006-07-05,
601857.SH,69626493.4617,2007-11-05,
601628.SH,66260472.4600,2007-01-09,
601888.SH,59761371.4508,2009-10-15,
000333.SZ,56533146.5360,2013-09-18,
603288.SH,51782282.4638,2014-02-11,
600276.SH,48865390.9593,2000-10-18,
600900.SH,48758546.1891,2003-11-18,
601166.SH,47253138.5774,2007-02-05,
002415.SZ,46642574.6925,2010-05-28,
300750.SZ,43718408.6898,2018-06-11,
000001.SZ,42712065.5995,1991-04-03,
600028.SH,41376514.8629,2001-08-08,
000651.SZ,37431328.3892,1996-11-18,
002352.SZ,36380516.5174,2010-02-05,
601012.SH,33190812.9608,2012-04-11,
601088.SH,33146986.2896,2007-10-09,
000568.SZ,32949826.1006,1994-05-09,
600000.SH,32258002.8414,1999-11-10,
000002.SZ,29152659.7950,1991-01-29,
600031.SH,28977031.0503,2003-07-03,
600809.SH,28815430.2925,1994-01-06,
601601.SH,25901636.8657,2007-12-25,
002714.SZ,25409257.7012,2014-01-28,
600887.SH,23738739.0593,1996-03-12,
002475.SZ,23725499.0923,2010-09-15,
600030.SH,23447226.8013,2003-01-06,
002142.SZ,23049064.9423,2007-07-19,
600104.SH,22981368.5050,1997-11-25,
601668.SH,21094538.4960,2009-07-29,
000725.SZ,21027661.1693,2001-01-12,
603259.SH,20693877.3277,2018-05-08,
600346.SH,20645679.6723,2001-08-20,
002304.SZ,20546626.0222,2009-11-06,
600585.SH,20486476.6096,2002-02-07,
300015.SZ,20349246.4282,2009-10-30,
603501.SH,20138877.2317,2017-05-04,
300760.SZ,19920947.6105,2018-10-16,
600690.SH,19670067.1752,1993-11-19,
300059.SZ,19442391.4761,2010-03-19,
601328.SH,19429177.6874,2007-05-15,
601899.SH,18893987.7881,2008-04-25,
002594.SZ,18852730.1521,2011-06-30,
601998.SH,18558708.3535,2007-04-27,
601633.SH,18161547.4770,2011-09-28,
600019.SH,17947581.5771,2000-12-12,
600016.SH,17908372.2226,2000-12-19,
600436.SH,17312790.6582,2003-06-16,
600048.SH,17032588.9488,2006-07-31,
601818.SH,16872095.1038,2010-08-18,
000661.SZ,16332827.9168,1996-12-18,
002493.SZ,16017909.7442,2010-11-02,
601816.SH,15987286.6575,2020-01-16,
601766.SH,15618446.3468,2008-08-18,
300122.SZ,15530465.3122,2010-09-28,
600309.SH,15034867.7952,2001-01-05,
600999.SH,14584240.3595,2009-11-17,
600406.SH,14303191.9255,2003-10-16,
600438.SH,14038439.5094,2004-03-02,
