ts_code,circ_mv,list_date,delist_date
600519.SH,191193305.1600,2001-08-27,
601398.SH,190615834.2651,2006-10-27,
601288.SH,176542048.5597,2010-07-15,
601857.SH,134233402.5111,2007-11-05,
601988.SH,116342564.1950,2006-07-05,
300750.SZ,97563908.3250,2018-06-11,
600036.SH,89591505.6551,2002-04-09,
601628.SH,79733296.3700,2007-01-09,
600900.SH,72501914.6391,2003-11-18,
601088.SH,65238546.1500,2007-10-09,
601728.SH,62336672.1453,2021-08-20,
601318.SH,57343440.1990,2007-03-01,
600028.SH,54818574.7639,2001-08-08,
000333.SZ,54666520.8867,2013-09-18,
000858.SZ,49077173.3870,1998-04-27,
601166.SH,47033040.7085,2007-02-05,
002594.SZ,40951843.1414,2011-06-30,
601138.SH,37590393.8327,2018-06-08,
601899.SH,36502414.6768,2008-04-25,
600000.SH,36191236.7021,1999-11-10,
601658.SH,35776236.6416,2019-12-10,
600276.SH,34918658.4479,2000-10-18,
601998.SH,32447347.4325,2007-04-27,
600030.SH,31074558.0856,2003-01-06,
601328.SH,29830656.6514,2007-05-15,
601319.SH,29356644.6941,2018-11-16,
601816.SH,28776399.9820,2020-01-16,
300059.SZ,27582108.7217,2010-03-19,
300760.SZ,27384912.3349,2018-10-16,
002415.SZ,25614249.1868,2010-05-28,
000651.SZ,25600397.0366,1996-11-18,
688256.SH,25200194.3516,2020-07-20,
603288.SH,24700187.6164,2014-02-11,
601601.SH,23567477.7296,2007-12-25,
601668.SH,23469981.7722,2009-07-29,
601211.SH,23182680.4808,2015-06-26,
600809.SH,22483940.6115,1994-01-06,
000001.SZ,22432841.0586,1991-04-03,
002371.SZ,22339135.4442,2010-03-16,
002352.SZ,22108989.1968,2010-02-05,
002475.SZ,21992291.3800,2010-09-15,
601919.SH,20667221.0916,2007-06-26,
601127.SH,20536057.3892,2016-06-15,
601225.SH,20233465.0000,2014-01-28,
600919.SH,20149754.2604,2016-08-02,
600887.SH,19070607.0546,1996-03-12,
600104.SH,18763560.4003,1997-11-25,
601818.SH,18423505.7777,2010-08-18,
600025.SH,18126000.0000,2017-12-15,
601985.SH,18090186.9026,2015-06-10,
600406.SH,17743844.6380,2003-10-16,
002142.SZ,17628319.1871,2007-07-19,
601766.SH,17516014.5946,2008-08-18,
000568.SZ,17179770.4840,1994-05-09,
600309.SH,16998588.2332,2001-01-05,
605499.SH,16640416.0000,2021-05-27,
600050.SH,16491018.8041,2002-10-09,
688981.SH,16322440.0900,2020-07-16,
600031.SH,15938118.4211,2003-07-03,
603259.SH,15883320.2596,2018-05-08,
300124.SZ,15704741.6652,2010-09-28,
600690.SH,15661270.7419,1993-11-19,
600016.SH,15426023.5977,2000-12-19,
002714.SZ,15410564.3579,2014-01-28,
603501.SH,15163175.6685,2017-05-04,
601229.SH,15030694.9998,2016-11-16,
601066.SH,14927052.0384,2018-06-20,
600019.SH,14681125.1208,2000-12-12,
003816.SZ,14435939.8987,2019-08-26,
000725.SZ,14037110.3717,2001-01-12,
601633.SH,13989420.7075,2011-09-28,
600150.SH,13716939.0008,1998-05-20,
601006.SH,13599344.9583,2006-08-01,
600018.SH,13557313.4083,2006-10-26,
601169.SH,13320080.0914,2007-09-19,
600760.SH,13199537.3148,1996-10-11,
688111.SH,13037690.7587,2019-11-18,
601009.SH,12691998.1251,2007-07-19,
603993.SH,12647356.2857,2012-10-09,
000063.SZ,12521104.8644,1997-11-18,
600436.SH,12310687.6701,2003-06-16,
600905.SH,12264101.9109,2021-06-10,
601688.SH,12246126.5857,2010-02-26,
600999.SH,12008804.5301,2009-11-17,
601888.SH,11830049.3211,2009-10-15,
600989.SH,11733376.0000,2019-05-16,
600886.SH,11673245.5621,1996-01-18,
600660.SH,11611311.7666,1993-06-10,
600015.SH,11586579.6592,2003-09-12,
601881.SH,11451843.2620,2017-01-23,
601390.SH,11445445.5890,2007-12-03,
600926.SH,10942666.6285,2016-10-27,
688012.SH,10938058.8112,2019-07-22,
601012.SH,10897224.6692,2012-04-11,
600547.SH,10843330.0410,2003-08-28,
002027.SZ,10788323.1953,2004-08-04,
600346.SH,10664236.1758,2001-08-20,
000166.SZ,10659294.9605,2015-01-26,
600941.SH,10547036.9902,2022-01-05,
601336.SH,10489759.8802,2011-12-16,
601800.SH,10325819.9386,2012-03-09,
300308.SZ,10324793.3906,2012-04-10,
002736.SZ,10262919.3493,2014-12-29,
000625.SZ,10201998.8083,1997-06-10,
601989.SH,10078499.6132,2009-12-16,2025-09-05
002230.SZ,10076628.7457,2008-05-12,
002311.SZ,10076541.6175,2009-11-27,
300433.SZ,10065466.4812,2015-03-18,
000538.SZ,10012182.7438,1993-12-15,
002304.SZ,9897106.6307,2009-11-06,
300015.SZ,9842320.3337,2009-10-30,
601898.SH,9801792.4284,2008-02-01,
600048.SH,9731970.4988,2006-07-31,
601995.SH,9674001.9340,2020-11-02,
600415.SH,9660800.2468,2002-05-09,
000776.SZ,9617696.3276,1997-06-11,
300274.SZ,9600255.3625,2011-11-02,
002625.SZ,9557720.1493,2011-11-03,
002050.SZ,9488113.3353,2005-06-07,
600893.SH,9450532.3919,1996-04-08,
601727.SH,9415563.3564,2008-12-05,
601111.SH,9333763.7981,2006-08-18,
600585.SH,9291309.0910,2002-02-07,
601100.SH,9133672.5975,2011-10-28,
603195.SH,9108148.3900,2020-02-06,
601186.SH,9099067.1905,2008-03-10,
603392.SH,8767300.8238,2020-04-29,
688008.SH,8737031.7315,2019-07-22,
300498.SZ,8716903.8455,2015-11-02,
601939.SH,8663072.8182,2007-09-25,
001965.SZ,8641367.4782,2017-12-25,
601600.SH,8589334.6244,2007-04-30,
000617.SZ,8583971.6946,1996-10-22,
601689.SH,8567529.4094,2015-03-19,
000895.SZ,8435141.3166,1998-12-10,
600111.SH,8412258.2143,1997-09-24,
300014.SZ,8387624.5149,2009-10-30,
000792.SZ,8381807.6697,1997-09-04,
600418.SH,8364757.4995,2001-08-24,
601825.SH,8347658.9137,2021-08-19,
688036.SH,8289208.3297,2019-09-30,
001289.SZ,8273813.9631,2022-01-24,
601698.SH,8267122.2513,2019-06-28,
600674.SH,8213712.5052,1993-09-24,
601838.SH,8204021.8459,2018-01-31,
002179.SZ,8160540.1097,2007-11-01,
002493.SZ,8159023.5938,2010-11-02,
688271.SH,8153707.8272,2022-08-22,
600795.SH,8150877.9205,1997-03-18,
600011.SH,7951344.2714,2001-12-06,
000963.SZ,7831177.2892,2000-01-27,
300502.SZ,7787773.3512,2016-03-03,
000100.SZ,7746638.0859,2004-01-30,
600029.SH,7718068.4101,2003-07-25,
600938.SH,7711210.0000,2022-04-21,
600188.SH,7624073.5651,1998-07-01,
000338.SZ,7492544.2409,2007-04-30,
603986.SH,7453530.8934,2016-08-18,
300476.SZ,7395844.9500,2015-06-11,
001979.SZ,7341388.1454,2015-12-30,
600438.SH,7333734.8763,2004-03-02,
601868.SH,7231606.2628,2021-09-28,
000977.SZ,7197710.2517,2000-06-08,
600023.SH,7173672.0207,2013-12-19,
600160.SH,7138128.6382,1998-06-26,
601360.SH,6999557.8790,2012-01-16,
600958.SH,6969027.5121,2015-03-23,
601916.SH,6937308.3801,2019-11-26,
000768.SZ,6934587.3684,1997-06-26,
600115.SH,6897151.0736,1997-11-05,
000938.SZ,6872771.9372,1999-11-04,
300033.SZ,6816283.5795,2009-12-25,
600489.SH,6762001.0268,2003-08-14,
000425.SZ,6672305.5205,1996-08-28,
002001.SZ,6660167.1581,2004-06-25,
002938.SZ,6517631.5748,2018-09-18,
300765.SZ,6473553.0049,2019-03-22,
000002.SZ,6452045.4144,1991-01-29,
002241.SZ,6449308.7770,2008-05-22,
601077.SH,6407332.6842,2019-10-29,
601788.SH,6356199.0111,2009-08-18,
688396.SH,6323022.5227,2020-02-27,
002602.SZ,6314654.1946,2011-07-28,
601901.SH,6264629.1616,2011-08-10,
600377.SH,6220371.3896,2001-01-16,
600183.SH,6212907.8708,1998-10-28,
600009.SH,6208900.0877,1998-02-18,
600039.SH,6207570.1261,2003-03-25,
600703.SH,6201350.2777,1996-05-28,
300979.SZ,6176890.5086,2021-04-26,
601669.SH,6169760.2012,2011-10-18,
000596.SZ,6151473.0000,1996-09-27,
002920.SZ,6115469.5375,2017-12-26,
300408.SZ,6114272.2156,2014-12-03,
603893.SH,6042305.6460,2020-02-07,
002463.SZ,5954795.0207,2010-08-18,
600089.SH,5866292.1749,1997-06-18,
603260.SH,5789267.3901,2017-10-30,
600584.SH,5754757.2571,2003-06-03,
601021.SH,5752600.5272,2015-01-21,
