ts_code,circ_mv,list_date,delist_date
600519.SH,256892450.1000,2001-08-27,
601398.SH,128605025.3811,2006-10-27,
300750.SZ,108864257.6340,2018-06-11,
601288.SH,90383930.5467,2010-07-15,
600036.SH,87054145.4904,2002-04-09,
601857.SH,85818701.2435,2007-11-05,
000858.SZ,78379084.2879,1998-04-27,
601988.SH,68709557.8398,2006-07-05,
601628.SH,64719531.2400,2007-01-09,
601088.SH,54915156.3902,2007-10-09,
600900.SH,52579178.5398,2003-11-18,
601318.SH,50577710.5412,2007-03-01,
601012.SH,50491987.4313,2012-04-11,
601888.SH,45479012.8464,2009-10-15,
603288.SH,41871322.0993,2014-02-11,
000333.SZ,41352651.4782,2013-09-18,
601166.SH,41340639.5945,2007-02-05,
600809.SH,39551318.9546,1994-01-06,
600028.SH,38987570.5868,2001-08-08,
002594.SZ,38843734.7788,2011-06-30,
300760.SZ,37973633.9231,2018-10-16,
000568.SZ,36105895.2990,1994-05-09,
002415.SZ,33216738.0864,2010-05-28,
600309.SH,30452402.5256,2001-01-05,
000001.SZ,29069471.8811,1991-04-03,
300059.SZ,28165224.5457,2010-03-19,
002352.SZ,27083361.7030,2010-02-05,
600438.SH,26946267.4294,2004-03-02,
603259.SH,26539429.9503,2018-05-08,
600030.SH,24620236.1253,2003-01-06,
600887.SH,24453743.1329,1996-03-12,
002475.SZ,23919211.1225,2010-09-15,
600276.SH,23659719.4343,2000-10-18,
600000.SH,23511089.6607,1999-11-10,
002142.SZ,23360444.2801,2007-07-19,
002304.SZ,22952907.7064,2009-11-06,
601633.SH,22663991.5039,2011-09-28,
601668.SH,21724415.1610,2009-07-29,
600436.SH,21522134.8323,2003-06-16,
600048.SH,20900115.3262,2006-07-31,
600104.SH,20808244.6911,1997-11-25,
601225.SH,20534010.0000,2014-01-28,
300015.SZ,19954922.5440,2009-10-30,
000002.SZ,19920984.1933,1991-01-29,
002714.SZ,19903037.0868,2014-01-28,
000651.SZ,19795504.2136,1996-11-18,
601328.SH,19546930.2795,2007-05-15,
601138.SH,19477188.7922,2018-06-08,
601899.SH,19121537.9701,2008-04-25,
002129.SZ,19021940.8079,2007-04-20,
002812.SZ,18586091.2535,2016-09-14,
002466.SZ,18393291.7958,2010-08-31,
300014.SZ,17937482.0040,2009-10-30,
600406.SH,17894582.6724,2003-10-16,
601919.SH,17597713.1058,2007-06-26,
600690.SH,17323285.5879,1993-11-19,
601319.SH,16449117.6393,2018-11-16,
000792.SZ,16264911.3336,1997-09-04,
600031.SH,16188203.1560,2003-07-03,
