ts_code,circ_mv,list_date,delist_date
600519.SH,212925527.1000,2001-08-27,
601398.SH,143703309.2833,2006-10-27,
601857.SH,143139116.7911,2007-11-05,
601288.SH,133763324.3156,2010-07-15,
601988.SH,94212185.1362,2006-07-05,
600036.SH,66095137.9505,2002-04-09,
300750.SZ,63684736.5304,2018-06-11,
601088.SH,63655406.5063,2007-10-09,
601628.SH,63157766.4900,2007-01-09,
600900.SH,60138177.5400,2003-11-18,
600028.SH,59357481.9038,2001-08-08,
000858.SZ,55214706.0271,1998-04-27,
601318.SH,46171801.5116,2007-03-01,
000333.SZ,42764351.5696,2013-09-18,
601138.SH,37071393.5385,2018-06-08,
300760.SZ,35061352.0366,2018-10-16,
601166.SH,34589195.9769,2007-02-05,
601658.SH,32554361.6720,2019-12-10,
002415.SZ,31833974.2367,2010-05-28,
600809.SH,28432486.1579,1994-01-06,
600276.SH,27179622.8523,2000-10-18,
601899.SH,26949300.1702,2008-04-25,
000568.SZ,25787184.8355,1994-05-09,
601225.SH,25013100.0000,2014-01-28,
600309.SH,24976684.4098,2001-01-05,
601816.SH,24798774.7286,2020-01-16,
601328.SH,24610291.7374,2007-05-15,
600030.SH,24211035.5249,2003-01-06,
603288.SH,22609401.8119,2014-02-11,
002594.SZ,22270299.2285,2011-06-30,
601668.SH,22106408.8875,2009-07-29,
601998.SH,21916464.0142,2007-04-27,
000651.SZ,21802683.3885,1996-11-18,
600000.SH,20986806.4463,1999-11-10,
000001.SZ,20550474.2201,1991-04-03,
002475.SZ,19734139.3766,2010-09-15,
300059.SZ,18856746.6890,2010-03-19,
002352.SZ,18668075.4645,2010-02-05,
601319.SH,18636322.2061,2018-11-16,
600406.SH,18471984.5893,2003-10-16,
600887.SH,17874941.9408,1996-03-12,
601601.SH,17536996.2077,2007-12-25,
600104.SH,17316647.9697,1997-11-25,
601888.SH,17006061.9882,2009-10-15,
600025.SH,16704000.0000,2017-12-15,
601985.SH,16390691.2646,2015-06-10,
601012.SH,16095748.4173,2012-04-11,
600150.SH,15877122.0909,1998-05-20,
601766.SH,15521135.1546,2008-08-18,
600690.SH,15197303.3435,1993-11-19,
003816.SZ,15183304.6346,2019-08-26,
002304.SZ,15171887.5888,2009-11-06,
002371.SZ,15019093.9834,2010-03-16,
601818.SH,14942994.6106,2010-08-18,
600050.SH,14863513.1098,2002-10-09,
300124.SZ,14768284.1110,2010-09-28,
000725.SZ,14667513.6506,2001-01-12,
600019.SH,14579231.9623,2000-12-12,
002142.SZ,14534942.8723,2007-07-19,
601633.SH,14434190.2598,2011-09-28,
600016.SH,14326697.7781,2000-12-19,
600919.SH,14012877.1805,2016-08-02,
002714.SZ,13995247.3865,2014-01-28,
603259.SH,13980759.3904,2018-05-08,
601127.SH,13879427.7002,2016-06-15,
600436.SH,13453973.7830,2003-06-16,
601919.SH,13395689.8089,2007-06-26,
601390.SH,12966350.8268,2007-12-03,
688036.SH,12800189.7240,2019-09-30,
600018.SH,12583305.3350,2006-10-26,
688111.SH,12510393.5451,2019-11-18,
601006.SH,12242803.0813,2006-08-01,
000625.SZ,12174435.5216,1997-06-10,
000063.SZ,12024684.0342,1997-11-18,
600438.SH,11930230.5011,2004-03-02,
600031.SH,11799116.8768,2003-07-03,
600048.SH,11695123.2194,2006-07-31,
603501.SH,11658498.4512,2017-05-04,
600188.SH,11644526.7034,1998-07-01,
300308.SZ,11640186.3658,2012-04-10,
300015.SZ,11581488.5014,2009-10-30,
601728.SH,11460398.8485,2021-08-20,
601898.SH,11385088.4976,2008-02-01,
601211.SH,11287807.1897,2015-06-26,
600989.SH,11198040.7200,2019-05-16,
601169.SH,10952065.8529,2007-09-19,
603993.SH,10864450.1385,2012-10-09,
002230.SZ,10789175.7910,2008-05-12,
601688.SH,10586662.3567,2010-02-26,
600760.SH,10504107.7834,1996-10-11,
600999.SH,10465027.4335,2009-11-17,
300498.SZ,10437265.5827,2015-11-02,
601989.SH,10379387.5425,2009-12-16,2025-09-05
000166.SZ,10321262.3507,2015-01-26,
601995.SH,10203163.1156,2020-11-02,
000895.SZ,10122083.4569,1998-12-10,
601800.SH,10055633.5238,2012-03-09,
600886.SH,10037823.4930,1996-01-18,
601186.SH,9984817.0940,2008-03-10,
300274.SZ,9821924.6242,2011-11-02,
000002.SZ,9755533.8839,1991-01-29,
600015.SH,9755500.0052,2003-09-12,
002493.SZ,9745236.5625,2010-11-02,
600011.SH,9699980.1486,2001-12-06,
600585.SH,9575287.9741,2002-02-07,
688981.SH,9542400.3466,2020-07-16,
603392.SH,9327662.4776,2020-04-29,
002050.SZ,9195712.6132,2005-06-07,
600893.SH,9170694.2923,1996-04-08,
002027.SZ,9098585.8274,2004-08-04,
688012.SH,9090402.6502,2019-07-22,
603195.SH,9057412.9218,2020-02-06,
601229.SH,9042495.2122,2016-11-16,
600346.SH,8960774.0276,2001-08-20,
000596.SZ,8953651.8000,1996-09-27,
000538.SZ,8896125.9368,1993-12-15,
601066.SH,8880473.5019,2018-06-20,
601881.SH,8800752.4119,2017-01-23,
000792.SZ,8773976.6060,1997-09-04,
600660.SH,8670927.8312,1993-06-10,
000776.SZ,8393555.2960,1997-06-11,
000338.SZ,8386331.0866,2007-04-30,
688271.SH,8385724.4285,2022-08-22,
600795.SH,8347069.7304,1997-03-18,
601111.SH,8245641.0744,2006-08-18,
000100.SZ,8198639.3240,2004-01-30,
600845.SH,8120303.4838,1994-03-11,
600837.SH,8110270.3985,1994-02-24,2025-03-04
601009.SH,8061047.0605,2007-07-19,
601600.SH,7912617.7247,2007-04-30,
002466.SZ,7909239.7126,2010-08-31,
002736.SZ,7877681.6376,2014-12-29,
600547.SH,7839727.6196,2003-08-28,
000617.SZ,7838089.0290,1996-10-22,
600941.SH,7737953.2434,2022-01-05,
601699.SH,7729801.3728,2006-09-22,
600674.SH,7633634.2926,1993-09-24,
601100.SH,7617204.0556,2011-10-28,
300122.SZ,7598352.9911,2010-09-28,
600089.SH,7523485.2242,1997-06-18,
600029.SH,7502616.2333,2003-07-25,
688041.SH,7495302.7247,2022-08-12,
000708.SZ,7353706.8005,1997-03-26,
001979.SZ,7289176.3650,2015-12-30,
603019.SH,7230466.5621,2014-11-06,
600023.SH,7213898.2190,2013-12-19,
600938.SH,7181359.6325,2022-04-21,
002311.SZ,7168960.8674,2009-11-27,
601698.SH,7134986.9609,2019-06-28,
300014.SZ,7131660.3842,2009-10-30,
002179.SZ,7084601.1385,2007-11-01,
688256.SH,7026282.0106,2020-07-20,
601336.SH,6840241.0352,2011-12-16,
600111.SH,6814399.1122,1997-09-24,
600009.SH,6779039.8201,1998-02-18,
603369.SH,6736665.0000,2014-07-03,
601939.SH,6715560.3242,2007-09-25,
601669.SH,6679549.7094,2011-10-18,
601788.SH,6598414.3391,2009-08-18,
001965.SZ,6598123.1575,2017-12-25,
600958.SH,6580614.4032,2015-03-23,
601238.SH,6559751.9223,2012-03-29,
601689.SH,6471236.2671,2015-03-19,
000938.SZ,6320776.5215,1999-11-04,
601901.SH,6272861.2630,2011-08-10,
600905.SH,6270726.0000,2021-06-10,
601360.SH,6266483.5238,2012-01-16,
600703.SH,6206339.2964,1996-05-28,
002459.SZ,6197954.3119,2010-08-10,
600085.SH,6103042.6659,1997-06-25,
002049.SZ,6081350.4109,2005-06-06,
300433.SZ,6002436.6255,2015-03-18,
601916.SH,5989353.1977,2019-11-26,
688008.SH,5958427.0777,2019-07-22,
601618.SH,5944922.1836,2009-09-21,
600926.SH,5941920.9093,2016-10-27,
000963.SZ,5897192.8236,2000-01-27,
601872.SH,5863540.5742,2006-12-01,
600426.SH,5807669.9973,2002-06-20,
000301.SZ,5771861.3190,2000-05-29,
000768.SZ,5767073.8830,1997-06-26,
603260.SH,5693077.5581,2017-10-30,
002920.SZ,5658519.8403,2017-12-26,
688396.SH,5656593.6244,2020-02-27,
300832.SZ,5656318.2101,2020-05-12,
600600.SH,5654500.0739,1993-08-27,
000157.SZ,5652874.0976,2000-10-12,
600372.SH,5636810.1306,2001-07-06,
601021.SH,5613934.4943,2015-01-21,
601018.SH,5595825.7490,2010-09-28,
002648.SZ,5583246.4456,2011-12-28,
600160.SH,5510181.7513,1998-06-26,
600741.SH,5507808.8000,1996-08-26,
002001.SZ,5498159.6772,2004-06-25,
000977.SZ,5495908.5624,2000-06-08,
002129.SZ,5461700.6356,2007-04-20,
688599.SH,5459306.6497,2020-06-10,
600039.SH,5450281.5170,2003-03-25,
000983.SZ,5405845.8127,2000-07-26,
000999.SZ,5379217.4034,2000-03-09,
601727.SH,5365858.6870,2008-12-05,
600803.SH,5312092.2522,1994-01-03,
600027.SH,5267892.7429,2005-02-03,
600196.SH,5207245.5319,1998-08-07,
603806.SH,5186107.0606,2014-09-05,
000661.SZ,5164934.6540,1996-12-18,
600115.SH,5136122.2219,1997-11-05,
603198.SH,5116000.0000,2015-05-28,
600489.SH,5050899.6917,2003-08-14,
601838.SH,5036073.3724,2018-01-31,
002463.SZ,5035395.4358,2010-08-18,
601377.SH,5017508.6178,2010-10-13,
002241.SZ,5008596.3400,2008-05-22,
600256.SH,4917750.5991,2000-05-26,
300394.SZ,4916601.6880,2015-02-17,
300896.SZ,4884905.2287,2020-09-28,
603986.SH,4868690.8783,2016-08-18,
600010.SH,4850556.6628,2001-03-09,
002460.SZ,4834166.2679,2010-08-10,
600482.SH,4832647.5646,2004-07-14,
000425.SZ,4815213.1156,1996-08-28,
002938.SZ,4802224.2937,2018-09-18,
600026.SH,4788241.8723,2002-05-23,
002252.SZ,4782838.2178,2008-06-23,
300782.SZ,4781778.1275,2019-06-18,
600745.SH,4741317.2277,1996-08-28,
601058.SH,4734864.3730,2011-06-30,
600985.SH,4701568.8311,2004-04-28,
600221.SH,4700792.7618,1999-11-25,
600584.SH,4679573.9852,2003-06-03,
300408.SZ,4676118.5467,2014-12-03,
603799.SH,4671147.1439,2015-01-29,
600161.SH,4663300.9925,1998-06-16,
600570.SH,4639815.7314,2003-12-16,
000408.SZ,4629046.0003,1996-06-28,
000786.SZ,4585553.8337,1997-06-06,
600377.SH,4581630.5162,2001-01-16,
300316.SZ,4556755.1021,2012-05-11,
600236.SH,4548131.9918,2000-03-23,
600415.SH,4495953.6814,2002-05-09,
600522.SH,4467551.0945,2002-10-24,
300418.SZ,4466431.6765,2015-01-21,
002032.SZ,4447662.0755,2004-08-17,
600061.SH,4433462.2419,1997-05-19,
601877.SH,4422578.1526,2010-01-21,
600233.SH,4388837.4539,2000-06-08,
600588.SH,4329335.7172,2001-05-18,
601808.SH,4322283.2800,2007-09-28,
688169.SH,4283141.5402,2020-02-21,
603833.SH,4232391.2018,2017-03-28,
601117.SH,4222558.3904,2010-01-07,
688009.SH,4207056.7840,2019-07-22,
688126.SH,4191979.8329,2020-04-20,
603605.SH,4189549.9352,2017-11-15,
600332.SH,4158625.4271,2001-02-06,
000933.SZ,4136683.9465,1999-08-31,
601865.SH,4136161.9038,2019-02-15,
600066.SH,4133424.5293,1997-05-08,
688188.SH,4116084.5522,2019-08-08,
600362.SH,4065409.6664,2002-01-11,
000800.SZ,4049323.1418,1997-06-18,
600183.SH,4038190.2442,1998-10-28,
000807.SZ,4022775.6012,1998-04-08,
601799.SH,4012367.4399,2011-02-01,
600176.SH,4011143.0015,1999-04-22,
000876.SZ,3997433.8213,1998-03-11,
601878.SH,3971270.9110,2017-06-26,
603939.SH,3969961.2097,2015-02-17,
601168.SH,3967695.0000,2007-07-12,
600350.SH,3964285.6565,2002-03-18,
601077.SH,3958561.0575,2019-10-29,
601298.SH,3952390.9750,2019-01-21,
002078.SZ,3934425.6459,2006-11-16,
000932.SZ,3930963.0057,1999-08-03,
603658.SH,3890502.6908,2016-09-01,
002812.SZ,3810416.6949,2016-09-14,
002600.SZ,3783435.4786,2011-07-15,
600398.SH,3780806.3243,2000-12-28,
603659.SH,3779411.2153,2017-11-03,
601567.SH,3771845.4361,2011-06-15,
300033.SZ,3748721.6868,2009-12-25,
000423.SZ,3740861.3706,1996-07-29,
000975.SZ,3725077.0419,2000-06-08,
300502.SZ,3708795.3574,2016-03-03,
601108.SH,3705703.6725,2017-10-24,
600642.SH,3682758.2825,1993-04-16,
601236.SH,3655510.5001,2019-07-05,
601555.SH,3655476.9352,2011-12-12,
600348.SH,3650790.0000,2003-08-21,
600546.SH,3645736.8415,2003-07-31,
600219.SH,3629651.3829,1999-12-23,
002236.SZ,3626126.4623,2008-05-20,
002916.SZ,3584691.4522,2017-12-13,
688777.SH,3577132.6272,2020-11-24,
300765.SZ,3558072.7678,2019-03-22,
002128.SZ,3506418.4249,2007-04-18,
002945.SZ,3501900.0000,2019-01-17,
601607.SH,3501845.6766,1994-03-24,
000630.SZ,3452653.3127,1996-11-20,
002271.SZ,3446218.1311,2008-09-10,
002028.SZ,3441457.9041,2004-08-05,
600515.SH,3441004.6905,2002-08-06,
600177.SH,3402170.1852,1998-11-19,
600566.SH,3388268.1920,2001-08-22,
002422.SZ,3387342.6846,2010-06-03,
600418.SH,3380847.1565,2001-08-24,
600079.SH,3379839.6214,1997-06-06,
002064.SZ,3377257.5701,2006-08-23,
600968.SH,3374814.5941,2019-06-26,
002223.SZ,3370149.8820,2008-04-18,
002156.SZ,3366038.6786,2007-08-16,
002602.SZ,3364844.9283,2011-07-28,
600096.SH,3345815.6345,1997-07-09,
600060.SH,3338720.3650,1997-04-22,
300759.SZ,3335742.2040,2019-01-28,
002821.SZ,3334968.7225,2016-11-18,
600875.SH,3308102.1365,1995-10-10,
300450.SZ,3295870.0996,2015-05-18,
603899.SH,3290676.8320,2015-01-27,
601216.SH,3282388.7647,2011-02-22,
002673.SZ,3275028.1026,2012-05-03,
000066.SZ,3266371.4215,1997-06-26,
601966.SH,3265326.3320,2016-07-06,
601958.SH,3258870.4440,2008-04-17,
002294.SZ,3254346.2254,2009-09-10,
601666.SH,3238750.4792,2006-11-23,
601231.SH,3189300.5048,2012-02-20,
000988.SZ,3188819.4897,2000-06-08,
601991.SH,3185794.9002,2006-12-20,
600998.SH,3181837.8064,2010-11-02,
600873.SH,3178900.1902,1995-02-17,
603156.SH,3173857.9488,2018-02-12,
600132.SH,3170011.3469,1997-10-30,
300661.SZ,3168413.0641,2017-06-06,
300919.SZ,3153190.3957,2020-12-23,
601598.SH,3148294.2081,2019-01-18,
000027.SZ,3135119.9546,1993-09-03,
002555.SZ,3132744.2748,2011-03-02,
601577.SH,3132044.7428,2018-09-26,
002007.SZ,3104686.9419,2004-06-25,
601868.SH,3100505.2099,2021-09-28,
301236.SZ,3093394.0738,2022-03-15,
600606.SH,3091928.0291,1992-03-27,
601233.SH,3090341.1063,2011-05-18,
000987.SZ,3089870.8314,2000-07-18,
603816.SH,3086202.6538,2016-10-14,
001872.SZ,3082427.1621,1993-05-05,
600895.SH,3081892.2045,1996-04-22,
600378.SH,3073419.3954,2001-01-11,
002180.SZ,3067075.4342,2007-11-13,
600157.SH,3066051.4520,1998-05-13,
601990.SH,3052263.8984,2018-06-13,
688617.SH,3049212.1860,2021-01-07,
000728.SZ,3045911.5891,1997-06-16,
000783.SZ,3041478.8129,1997-07-31,
600118.SH,3041362.0552,1997-09-08,
000009.SZ,3036202.0856,1991-06-25,
601696.SH,3033576.0000,2020-02-26,
603568.SH,3032644.3309,2015-05-28,
600487.SH,3019283.2202,2003-08-22,
000733.SZ,2994562.9356,1997-07-03,
603338.SH,2988971.5297,2015-03-25,
601825.SH,2981037.4220,2021-08-19,
600153.SH,2970369.2317,1998-06-16,
600460.SH,2959590.1561,2003-03-11,
000883.SZ,2954768.9430,1998-05-19,
002603.SZ,2953436.2083,2011-07-28,
603885.SH,2951269.0222,2015-05-27,
603000.SH,2934504.0626,2012-04-27,
000629.SZ,2933407.8266,1996-11-15,
600705.SH,2923069.0446,1996-05-16,2025-05-27
600109.SH,2922334.6625,1997-08-07,
600298.SH,2907915.2997,2000-08-18,
603160.SH,2899152.1156,2016-10-17,
603688.SH,2887688.0681,2014-10-31,
600863.SH,2884884.4125,1994-05-20,
300142.SZ,2884246.8777,2010-11-12,
002152.SZ,2861900.1711,2007-08-13,
002709.SZ,2858406.3098,2014-01-23,
688047.SH,2850966.8250,2022-06-24,
605499.SH,2850629.7986,2021-05-27,
688819.SH,2838532.0000,2021-01-18,
600582.SH,2834933.3910,2002-05-15,
002608.SZ,2826003.6186,2011-08-10,
688065.SH,2817132.5503,2020-08-12,
603882.SH,2807854.8893,2017-09-08,
002601.SZ,2791654.4331,2011-07-15,
601880.SH,2786595.7729,2010-12-06,
603298.SH,2786157.3442,2016-12-27,
600352.SH,2784852.0722,2003-08-01,
002939.SZ,2762197.3819,2018-10-26,
600517.SH,2762004.4644,2003-10-10,
600918.SH,2761102.8242,2020-06-03,
601179.SH,2752598.8230,2010-01-28,
688223.SH,2744933.2992,2022-01-26,
601198.SH,2744346.2465,2015-02-26,
000723.SZ,2740510.4456,1997-05-15,
600583.SH,2736818.6212,2002-02-05,
000831.SZ,2735699.3680,1998-09-11,
603379.SH,2728841.2954,2019-04-02,
600369.SH,2728127.1416,2001-01-09,
603596.SH,2727832.1130,2018-04-27,
002340.SZ,2726359.8251,2010-01-22,
300223.SZ,2725607.6024,2011-05-31,
002430.SZ,2720384.3268,2010-06-10,
600862.SH,2710873.5622,1994-05-20,
603233.SH,2709314.0440,2017-07-31,
601162.SH,2703716.3288,2018-10-19,
002738.SZ,2701727.1893,2014-12-30,
600702.SH,2701351.3683,1996-05-24,
600733.SH,2701101.9864,1996-08-16,
600536.SH,2692983.3739,2002-05-17,
000921.SZ,2689534.7168,1999-07-13,
600663.SH,2687050.6790,1993-06-28,
603606.SH,2666960.1971,2014-10-15,
002465.SZ,2659410.6362,2010-08-31,
600754.SH,2656212.0471,1996-10-11,
601928.SH,2649240.9000,2011-11-30,
002456.SZ,2642851.3352,2010-08-03,
000564.SZ,2641558.6241,1994-01-10,
601158.SH,2640000.0000,2010-03-29,
002625.SZ,2635619.6476,2011-11-03,
002080.SZ,2626263.4090,2006-11-20,
600497.SH,2622015.1575,2004-04-20,
601456.SH,2620879.0853,2020-07-31,
002185.SZ,2620663.3078,2007-11-20,
600282.SH,2620163.6797,2000-09-19,
002074.SZ,2618815.7108,2006-10-18,
603979.SH,2610269.2314,2015-06-30,
603786.SH,2608199.4250,2019-10-15,
300347.SZ,2602116.7239,2012-08-17,
688122.SH,2599957.3170,2019-07-22,
600885.SH,2596262.5702,1996-02-05,
002202.SZ,2592963.4017,2007-12-26,
603290.SH,2590827.1775,2020-02-04,
601000.SH,2583704.8757,2010-07-05,
600655.SH,2567476.7670,1992-09-02,
603345.SH,2560458.6454,2017-02-22,
600518.SH,2559230.4837,2001-03-19,
600848.SH,2559092.2198,1994-03-24,
603589.SH,2543245.1141,2015-06-29,
300413.SZ,2531772.4959,2015-01-21,
300251.SZ,2530798.8054,2011-08-03,
002966.SZ,2526731.9539,2019-08-02,
688301.SH,2525187.5595,2020-09-18,
000703.SZ,2523767.1462,1997-03-28,
600535.SH,2520293.6584,2002-08-23,
002739.SZ,2518867.2405,2015-01-22,
600871.SH,2510335.0319,1995-04-11,
002444.SZ,2506231.1671,2010-07-13,
600637.SH,2487805.8646,1993-03-16,
600707.SH,2479079.7848,1996-05-20,
002429.SZ,2465761.4948,2010-06-10,
300207.SZ,2457353.6226,2011-04-21,
302132.SZ,2454609.8733,2010-08-27,
300144.SZ,2453613.8209,2010-12-09,
600779.SH,2452550.9408,1996-12-06,
300003.SZ,2438691.4142,2009-10-30,
603728.SH,2421559.7325,2017-05-09,
600765.SH,2415976.2855,1996-11-06,
600732.SH,2415304.8960,1996-08-16,
600004.SH,2397485.6207,2003-04-28,
688278.SH,2396458.8000,2020-01-17,
601933.SH,2395809.7662,2010-12-15,
688180.SH,2395309.6589,2020-07-15,
301269.SZ,2387125.1586,2022-07-29,
002517.SZ,2384331.6400,2010-12-07,
600549.SH,2373779.8474,2002-11-07,
600839.SH,2372088.7363,1994-03-11,
002797.SZ,2367865.2000,2016-05-11,
000937.SZ,2363065.6715,1999-09-09,
600704.SH,2352799.7384,1996-06-06,
601155.SH,2348103.3931,2015-12-04,
300751.SZ,2346621.9591,2018-11-09,
600563.SH,2346075.0000,2002-12-10,
600390.SH,2343492.1041,2001-01-15,
002508.SZ,2342426.9525,2010-11-23,
600499.SH,2342000.7547,2002-10-10,
002532.SZ,2341713.0913,2010-12-31,
601099.SH,2337996.5149,2007-12-28,
600483.SH,2335127.4496,2004-05-31,
300017.SZ,2331324.0717,2009-10-30,
688099.SH,2329724.2510,2019-08-08,
000738.SZ,2326560.4978,1997-06-26,
600299.SH,2322526.5024,2000-04-20,
600879.SH,2321775.4639,1995-11-15,
002372.SZ,2321728.1467,2010-03-18,
603707.SH,2320050.1181,2017-07-19,
601615.SH,2307758.6761,2019-01-23,
002056.SZ,2301773.4499,2006-08-02,
000513.SZ,2291752.5736,1993-10-28,
003022.SZ,2283821.2800,2020-12-08,
688120.SH,2283466.6406,2022-06-08,
600699.SH,2280597.0682,1993-12-06,
603087.SH,2278842.3744,2020-06-29,
002281.SZ,2269181.3237,2009-08-21,
603826.SH,2267928.0000,2017-04-14,
600977.SH,2264671.0000,2016-08-09,
000960.SZ,2264623.4860,2000-02-21,
601717.SH,2264481.7107,2010-08-03,
600909.SH,2264273.8716,2016-12-06,
600380.SH,2253552.7589,2001-06-08,
000709.SZ,2253119.8864,1997-04-16,
603893.SH,2248496.7688,2020-02-07,
600673.SH,2248166.8873,1993-09-17,
000400.SZ,2245533.2254,1997-04-18,
300699.SZ,2235202.6370,2017-09-01,
002558.SZ,2234050.0036,2011-03-02,
600685.SH,2231017.9516,1993-10-28,
000021.SZ,2227704.4931,1994-02-02,
601098.SH,2227040.0000,2010-10-28,
601001.SH,2226021.0000,2006-06-23,
300496.SZ,2225302.8251,2015-12-10,
603712.SH,2223360.0000,2018-02-26,
002262.SZ,2222039.1690,2008-07-23,
000878.SZ,2219979.3443,1998-06-02,
600598.SH,2209656.1269,2002-03-29,
300037.SZ,2206718.3263,2010-01-08,
600486.SH,2204496.8643,2002-04-25,
601019.SH,2203766.4000,2017-11-22,
688728.SH,2200544.3542,2021-08-18,
000729.SZ,2198374.6634,1997-07-16,
688072.SH,2192129.9099,2022-04-20,
600021.SH,2185332.1045,2003-10-29,
600612.SH,2184885.3507,1992-08-14,
600170.SH,2177055.2373,1998-06-23,
000050.SZ,2176227.4542,1995-03-15,
002410.SZ,2175115.0863,2010-05-25,
000958.SZ,2174891.9921,1999-12-23,
603077.SH,2172487.5561,2012-07-31,
603179.SH,2171417.5828,2017-03-17,
000069.SZ,2166331.9671,1997-09-10,
688017.SH,2164232.5876,2020-08-28,
002044.SZ,2160826.3858,2005-05-18,
000825.SZ,2158877.9147,1998-10-21,
300373.SZ,2154288.7541,2014-01-23,
