ts_code,circ_mv,list_date,delist_date
600519.SH,219583375.4400,2001-08-27,
601398.SH,166620347.3491,2006-10-27,
601288.SH,153237221.1730,2010-07-15,
601857.SH,146053714.1918,2007-11-05,
601988.SH,105382757.4230,2006-07-05,
300750.SZ,98274015.5878,2018-06-11,
601628.SH,91623532.0000,2007-01-09,
600036.SH,77585459.9975,2002-04-09,
600900.SH,72141805.7915,2003-11-18,
601088.SH,71900925.4838,2007-10-09,
600028.SH,66100491.8480,2001-08-08,
000858.SZ,63078677.5147,1998-04-27,
601318.SH,61444012.7808,2007-03-01,
000333.SZ,52328737.7683,2013-09-18,
601138.SH,50033423.2414,2018-06-08,
601166.SH,40032076.6704,2007-02-05,
601899.SH,37289115.5673,2008-04-25,
002594.SZ,35723481.9242,2011-06-30,
300760.SZ,35524504.2767,2018-10-16,
601658.SH,35306379.8752,2019-12-10,
600276.SH,33362181.8930,2000-10-18,
600030.SH,33120218.6493,2003-01-06,
002475.SZ,31237945.0460,2010-09-15,
600000.SH,29733755.6809,1999-11-10,
601816.SH,29660316.7050,2020-01-16,
002415.SZ,29403270.2511,2010-05-28,
601328.SH,29045639.3711,2007-05-15,
600309.SH,28672166.1886,2001-01-05,
300059.SZ,27119335.7265,2010-03-19,
601998.SH,27040912.3224,2007-04-27,
603288.SH,26785412.8204,2014-02-11,
601601.SH,26764112.0891,2007-12-25,
601225.SH,26738810.0000,2014-01-28,
600809.SH,26703796.8554,1994-01-06,
000651.SZ,26584869.3513,1996-11-18,
601319.SH,26410330.8978,2018-11-16,
601668.SH,25536001.2944,2009-07-29,
000001.SZ,23694259.0017,1991-04-03,
600406.SH,22093069.2036,2003-10-16,
000568.SZ,21963317.9099,1994-05-09,
002352.SZ,21538648.8682,2010-02-05,
601985.SH,21054862.6267,2015-06-10,
600025.SH,20790000.0000,2017-12-15,
600690.SH,20108221.0204,1993-11-19,
601919.SH,20047374.0885,2007-06-26,
601766.SH,19875811.0052,2008-08-18,
002371.SZ,19479984.8146,2010-03-16,
601633.SH,18724240.2607,2011-09-28,
600150.SH,18681334.9222,1998-05-20,
600887.SH,18328908.7202,1996-03-12,
003816.SZ,17700743.7450,2019-08-26,
002714.SZ,17647430.9781,2014-01-28,
300308.SZ,17277955.6452,2012-04-10,
600104.SH,16934663.0880,1997-11-25,
002142.SZ,16765647.3200,2007-07-19,
601818.SH,16706453.6020,2010-08-18,
600050.SH,16566623.9869,2002-10-09,
000725.SZ,16473159.4774,2001-01-12,
600031.SH,15980439.5003,2003-07-03,
300274.SZ,15833231.4417,2011-11-02,
600436.SH,15595146.5613,2003-06-16,
600919.SH,15415112.5489,2016-08-02,
603993.SH,15369222.1472,2012-10-09,
600019.SH,15169395.7749,2000-12-12,
600018.SH,15089475.5401,2006-10-26,
601888.SH,15073111.1997,2009-10-15,
002304.SZ,14905348.4318,2009-11-06,
600999.SH,14428378.2488,2009-11-17,
600016.SH,14255773.5316,2000-12-19,
300124.SZ,14157993.4744,2010-09-28,
600905.SH,13864140.4345,2021-06-10,
601127.SH,13651450.5891,2016-06-15,
601728.SH,13589545.1813,2021-08-20,
601898.SH,13499200.5900,2008-02-01,
601390.SH,13415578.7295,2007-12-03,
601012.SH,13307033.3618,2012-04-11,
603259.SH,13220120.1135,2018-05-08,
600048.SH,13203399.0901,2006-07-31,
603501.SH,13018657.5686,2017-05-04,
000166.SZ,12890310.1848,2015-01-26,
601688.SH,12838022.0707,2010-02-26,
600760.SH,12820665.6535,1996-10-11,
600989.SH,12723379.6000,2019-05-16,
300015.SZ,12576861.5422,2009-10-30,
000063.SZ,12544386.8296,1997-11-18,
601989.SH,12541119.4282,2009-12-16,2025-09-05
601006.SH,12452031.5652,2006-08-01,
601169.SH,12347502.8148,2007-09-19,
688111.SH,12321683.1295,2019-11-18,
000625.SZ,12220101.0599,1997-06-10,
688036.SH,12187361.4850,2019-09-30,
688256.SH,12071179.4697,2020-07-20,
688981.SH,11928166.4149,2020-07-16,
600886.SH,11807155.3232,1996-01-18,
601600.SH,11679558.7695,2007-04-30,
600660.SH,11657380.4522,1993-06-10,
600015.SH,11432707.4194,2003-09-12,
601800.SH,11359576.6560,2012-03-09,
601995.SH,11287797.3608,2020-11-02,
601881.SH,11147619.7218,2017-01-23,
600346.SH,11023230.2649,2001-08-20,
600893.SH,11004300.1258,1996-04-08,
300498.SZ,10952619.4605,2015-11-02,
601229.SH,10925773.5521,2016-11-16,
605499.SH,10839470.9800,2021-05-27,
002736.SZ,10811249.8577,2014-12-29,
000538.SZ,10793340.2135,1993-12-15,
603195.SH,10711079.5897,2020-02-06,
600547.SH,10586704.5634,2003-08-28,
600585.SH,10455222.5415,2002-02-07,
603392.SH,10357560.1507,2020-04-29,
600438.SH,10278015.9772,2004-03-02,
601186.SH,10249391.7405,2008-03-10,
601066.SH,10237318.3803,2018-06-20,
002027.SZ,10210635.2063,2004-08-04,
001979.SZ,10195108.3775,2015-12-30,
688012.SH,10189410.2000,2019-07-22,
300433.SZ,10145020.0541,2015-03-18,
601009.SH,10087890.3586,2007-07-19,
000792.SZ,10083257.0948,1997-09-04,
000776.SZ,9885216.7449,1997-06-11,
600188.SH,9831577.8779,1998-07-01,
002493.SZ,9830721.0938,2010-11-02,
600795.SH,9756083.6379,1997-03-18,
002230.SZ,9707855.2774,2008-05-12,
601336.SH,9680609.4163,2011-12-16,
000002.SZ,9444861.6608,1991-01-29,
000895.SZ,9384311.2225,1998-12-10,
000617.SZ,9317212.2812,1996-10-22,
600674.SH,9188633.8708,1993-09-24,
601111.SH,9170830.2655,2006-08-18,
688041.SH,9156362.5654,2022-08-12,
