ts_code,circ_mv,list_date,delist_date
600519.SH,204622059.6420,2001-08-27,
601398.SH,130222698.6563,2006-10-27,
601857.SH,121441558.3635,2007-11-05,
601288.SH,105348157.4584,2010-07-15,
300750.SZ,85879086.4481,2018-06-11,
601988.SH,82198550.7899,2006-07-05,
601628.SH,77755061.0200,2007-01-09,
600036.SH,66631490.5057,2002-04-09,
000858.SZ,62562434.5690,1998-04-27,
600028.SH,60493439.5853,2001-08-08,
600900.SH,51191925.1267,2003-11-18,
601318.SH,50913523.1406,2007-03-01,
601088.SH,46554200.1470,2007-10-09,
300760.SZ,36443534.1143,2018-10-16,
601138.SH,35736828.9532,2018-06-08,
000333.SZ,35318103.2615,2013-09-18,
601166.SH,34402180.6143,2007-02-05,
002415.SZ,31753161.0055,2010-05-28,
000568.SZ,29880286.4357,1994-05-09,
002594.SZ,29545418.9451,2011-06-30,
600276.SH,29034517.3762,2000-10-18,
601816.SH,28334441.6205,2020-01-16,
603288.SH,28034694.4114,2014-02-11,
600309.SH,25827555.7455,2001-01-05,
600809.SH,25598509.2702,1994-01-06,
601668.SH,24379030.3620,2009-07-29,
601888.SH,24034973.9466,2009-10-15,
601328.SH,22961755.4488,2007-05-15,
002352.SZ,22913645.8959,2010-02-05,
600030.SH,22790200.1067,2003-01-06,
000001.SZ,22510434.4620,1991-04-03,
601998.SH,21963979.0386,2007-04-27,
601899.SH,21941544.8854,2008-04-25,
601012.SH,21839886.5669,2012-04-11,
601319.SH,21724627.0288,2018-11-16,
600000.SH,21573848.4479,1999-11-10,
002304.SZ,20153395.7320,2009-11-06,
688111.SH,19926647.5680,2019-11-18,
002475.SZ,19433516.2585,2010-09-15,
601601.SH,19063440.4522,2007-12-25,
300059.SZ,18655580.2222,2010-03-19,
000651.SZ,18442873.7690,1996-11-18,
600436.SH,18352909.5282,2003-06-16,
600406.SH,18222291.3828,2003-10-16,
600887.SH,18079774.7305,1996-03-12,
601766.SH,17126769.8258,2008-08-18,
603259.SH,16635888.4575,2018-05-08,
601225.SH,16248820.0000,2014-01-28,
601390.SH,16066832.4943,2007-12-03,
002142.SZ,16047666.2770,2007-07-19,
002371.SZ,16020728.8995,2010-03-16,
300015.SZ,15909978.5944,2009-10-30,
600104.SH,15679205.1518,1997-11-25,
600438.SH,15360705.3545,2004-03-02,
600048.SH,15250344.9145,2006-07-31,
600050.SH,15235100.9375,2002-10-09,
000725.SZ,14803640.8734,2001-01-12,
601818.SH,14618146.9017,2010-08-18,
002714.SZ,14562546.0170,2014-01-28,
600016.SH,14043000.7923,2000-12-19,
000063.SZ,14013579.5326,1997-11-18,
601633.SH,13873505.9774,2011-09-28,
000002.SZ,13836534.1142,1991-01-29,
300124.SZ,13667379.2730,2010-09-28,
600690.SH,13550771.1008,1993-11-19,
600025.SH,13500000.0000,2017-12-15,
601919.SH,13305299.8080,2007-06-26,
601985.SH,13284393.8234,2015-06-10,
600150.SH,12889539.6806,1998-05-20,
600019.SH,12852456.3626,2000-12-12,
002230.SZ,12713935.0829,2008-05-12,
601800.SH,12440322.3151,2012-03-09,
300274.SZ,12438586.9630,2011-11-02,
600031.SH,12425468.8487,2003-07-03,
003816.SZ,12233180.6771,2019-08-26,
600018.SH,12212526.5406,2006-10-26,
002129.SZ,12004396.5225,2007-04-20,
601186.SH,11951872.0745,2008-03-10,
601728.SH,11930569.0576,2021-08-20,
300014.SZ,11830597.0944,2009-10-30,
002459.SZ,11815939.8684,2010-08-10,
603501.SH,11791475.8731,2017-05-04,
601006.SH,11570328.4676,2006-08-01,
600760.SH,11553381.4564,1996-10-11,
600011.SH,11195668.6975,2001-12-06,
600346.SH,11114738.5621,2001-08-20,
601211.SH,11029755.1492,2015-06-26,
002493.SZ,11018006.2500,2010-11-02,
600919.SH,10898553.7795,2016-08-02,
688012.SH,10715853.1977,2019-07-22,
688981.SH,10648270.7968,2020-07-16,
000166.SZ,10636759.4532,2015-01-26,
002466.SZ,10608165.9360,2010-08-31,
600999.SH,10324009.3334,2009-11-17,
000596.SZ,10293451.2000,1996-09-27,
601989.SH,10268968.5261,2009-12-16,2025-09-05
000792.SZ,10208254.3624,1997-09-04,
688036.SH,10109675.6513,2019-09-30,
600585.SH,10023254.6630,2002-02-07,
601169.SH,10000631.5607,2007-09-19,
601360.SH,9967781.6598,2012-01-16,
601688.SH,9912537.0228,2010-02-26,
000617.SZ,9898747.9189,1996-10-22,
600893.SH,9818169.8441,1996-04-08,
001979.SZ,9811736.7252,2015-12-30,
601066.SH,9677048.1637,2018-06-20,
000938.SZ,9329580.5490,1999-11-04,
002027.SZ,9271892.2241,2004-08-04,
603993.SH,9256864.8335,2012-10-09,
