ts_code,circ_mv,list_date,delist_date
601288.SH,256672345.4647,2010-07-15,
601398.SH,218655504.3691,2006-10-27,
600519.SH,181641794.6858,2001-08-27,
300750.SZ,158846897.3209,2018-06-11,
601857.SH,157874025.8726,2007-11-05,
601988.SH,127934667.5115,2006-07-05,
601138.SH,120578891.9182,2018-06-08,
601628.SH,90624002.5600,2007-01-09,
600036.SH,88601316.3226,2002-04-09,
601088.SH,67844130.1469,2007-10-09,
600900.SH,67172303.6954,2003-11-18,
601318.SH,62883723.9246,2007-03-01,
601899.SH,58840327.7757,2008-04-25,
300308.SZ,56877999.7989,2012-04-10,
688256.SH,55682414.8144,2020-07-20,
000333.SZ,55382527.1751,2013-09-18,
600028.SH,54766930.7668,2001-08-08,
601728.SH,53253993.8875,2021-08-20,
688041.SH,50507866.7174,2022-08-12,
000858.SZ,45742823.5739,1998-04-27,
601166.SH,44674780.4601,2007-02-05,
002475.SZ,41980784.8728,2010-09-15,
600276.SH,39600846.1170,2000-10-18,
600000.SH,38235102.3684,1999-11-10,
601658.SH,38125520.4736,2019-12-10,
600030.SH,33595104.1373,2003-01-06,
002594.SZ,33188080.4295,2011-06-30,
601998.SH,31632087.4467,2007-04-27,
300059.SZ,31300743.2587,2010-03-19,
002371.SZ,30975535.7707,2010-03-16,
300502.SZ,30793933.4122,2016-03-03,
601319.SH,30741057.2009,2018-11-16,
300274.SZ,29075785.8222,2011-11-02,
603993.SH,28338946.8516,2012-10-09,
002415.SZ,27157393.6732,2010-05-28,
600150.SH,25865560.3669,1998-05-20,
601211.SH,25854491.1532,2015-06-26,
601816.SH,24903170.7993,2020-01-16,
300760.SZ,24734287.0332,2018-10-16,
601601.SH,23786519.0561,2007-12-25,
600809.SH,23703904.8335,1994-01-06,
300476.SZ,23150327.2897,2015-06-11,
688981.SH,22715030.5566,2020-07-16,
603259.SH,22553842.5633,2018-05-08,
000001.SZ,22529902.3581,1991-04-03,
000651.SZ,22259167.8281,1996-11-18,
601225.SH,21988260.0000,2014-01-28,
601668.SH,21486603.0309,2009-07-29,
600309.SH,21011725.5537,2001-01-05,
603288.SH,20551979.6106,2014-02-11,
000568.SZ,19964383.4594,1994-05-09,
601328.SH,19788981.6329,2007-05-15,
600919.SH,19672619.8243,2016-08-02,
002714.SZ,19338770.4776,2014-01-28,
601127.SH,19051941.4935,2016-06-15,
002142.SZ,18723880.4573,2007-07-19,
600887.SH,18491565.5203,1996-03-12,
601919.SH,18423115.3842,2007-06-26,
002352.SZ,18310235.6521,2010-02-05,
600406.SH,17719855.6637,2003-10-16,
601766.SH,17686309.1809,2008-08-18,
600690.SH,17249914.0200,1993-11-19,
600031.SH,17219960.5552,2003-07-03,
600104.SH,17208430.4235,1997-11-25,
600025.SH,17046000.0000,2017-12-15,
000063.SZ,16951158.5641,1997-11-18,
688012.SH,16786955.6807,2019-07-22,
300124.SZ,16760635.4424,2010-09-28,
601818.SH,16752860.4175,2010-08-18,
600050.SH,16614086.1086,2002-10-09,
601985.SH,16296274.8402,2015-06-10,
600111.SH,16267796.2890,1997-09-24,
600760.SH,16134599.9532,1996-10-11,
601066.SH,16102768.4958,2018-06-20,
002050.SZ,15834680.9968,2005-06-07,
600019.SH,15792011.4430,2000-12-12,
601888.SH,15430414.2242,2009-10-15,
601688.SH,15417259.6037,2010-02-26,
003816.SZ,14829289.7597,2019-08-26,
603019.SH,14504201.2634,2014-11-06,
600016.SH,14504008.3941,2000-12-19,
603501.SH,14448750.7708,2017-05-04,
688111.SH,14419234.5704,2019-11-18,
601009.SH,14304647.3025,2007-07-19,
000725.SZ,14168535.3776,2001-01-12,
601012.SH,14072443.6485,2012-04-11,
601229.SH,14038491.5880,2016-11-16,
000792.SZ,13996127.9182,1997-09-04,
601600.SH,13837069.1624,2007-04-30,
600183.SH,13811484.9058,1998-10-28,
605499.SH,13710662.7580,2021-05-27,
601336.SH,13695080.1458,2011-12-16,
300433.SZ,13672645.3710,2015-03-18,
601633.SH,13598242.4153,2011-09-28,
601100.SH,13582516.6490,2011-10-28,
688008.SH,13570043.2605,2019-07-22,
603986.SH,13556545.7608,2016-08-18,
300014.SZ,13489729.8295,2009-10-30,
002463.SZ,13353918.8253,2010-08-18,
600346.SH,13310937.6953,2001-08-20,
600989.SH,13200048.0000,2019-05-16,
600660.SH,13195673.9552,1993-06-10,
600547.SH,13178260.4432,2003-08-28,
002916.SZ,13004478.4588,2017-12-13,
600018.SH,12715954.9375,2006-10-26,
000776.SZ,12481160.2435,1997-06-11,
002736.SZ,12457708.4726,2014-12-29,
601898.SH,12373504.5408,2008-02-01,
002602.SZ,12330756.9330,2011-07-28,
300394.SZ,12258467.6988,2015-02-17,
600999.SH,12090446.5881,2009-11-17,
601169.SH,12009215.0665,2007-09-19,
600905.SH,11949637.7594,2021-06-10,
603799.SH,11649259.9438,2015-01-29,
000166.SZ,11605786.2677,2015-01-26,
000617.SZ,11580144.4364,1996-10-22,
601881.SH,11517034.0206,2017-01-23,
600926.SH,11301194.9723,2016-10-27,
601390.SH,11117847.8620,2007-12-03,
601006.SH,11040653.3884,2006-08-01,
601727.SH,11038684.6815,2008-12-05,
600089.SH,11015087.8048,1997-06-18,
688271.SH,10969542.8203,2022-08-22,
601689.SH,10950101.9896,2015-03-19,
600489.SH,10896758.6439,2003-08-14,
002230.SZ,10840400.9210,2008-05-12,
300498.SZ,10780574.6736,2015-11-02,
600418.SH,10701647.9759,2001-08-24,
600015.SH,10663346.2202,2003-09-12,
002027.SZ,10615016.7986,2004-08-04,
002938.SZ,10422250.7366,2018-09-18,
002384.SZ,10405730.8528,2010-04-09,
600436.SH,10369212.8883,2003-06-16,
600438.SH,10300552.7471,2004-03-02,
600886.SH,10264405.5805,1996-01-18,
600795.SH,10041453.5432,1997-03-18,
601800.SH,10035228.5157,2012-03-09,
002600.SZ,10004575.8448,2011-07-15,
002304.SZ,9972431.0489,2009-11-06,
000538.SZ,9938283.8031,1993-12-15,
600893.SH,9908933.8502,1996-04-08,
000625.SZ,9862580.6532,1997-06-10,
002625.SZ,9730086.6083,2011-11-03,
600941.SH,9722809.9276,2022-01-05,
000425.SZ,9586401.7721,1996-08-28,
000408.SZ,9543731.7911,1996-06-28,
601360.SH,9533397.8312,2012-01-16,
002241.SZ,9424816.6412,2008-05-22,
000895.SZ,9349908.6387,1998-12-10,
601111.SH,9345401.9076,2006-08-18,
002311.SZ,9276868.8707,2009-11-27,
601939.SH,9267473.2474,2007-09-25,
600585.SH,9139320.3930,2002-02-07,
600029.SH,9137353.9764,2003-07-25,
300015.SZ,9127780.8039,2009-10-30,
002493.SZ,9100056.9459,2010-11-02,
000977.SZ,9056749.5791,2000-06-08,
600160.SH,9049548.8635,1998-06-26,
600415.SH,9025938.4860,2002-05-09,
601186.SH,8892008.7715,2008-03-10,
300033.SZ,8849239.2617,2009-12-25,
601825.SH,8830723.8016,2021-08-19,
601698.SH,8765599.7299,2019-06-28,
002028.SZ,8745880.0209,2004-08-05,
000338.SZ,8629322.6005,2007-04-30,
600115.SH,8580582.3061,1997-11-05,
000807.SZ,8565764.9960,1998-04-08,
600011.SH,8556218.3170,2001-12-06,
688072.SH,8527701.9969,2022-04-20,
600938.SH,8309210.0000,2022-04-21,
600188.SH,8240160.3178,1998-07-01,
300408.SZ,8227155.2748,2014-12-03,
002466.SZ,8121432.1441,2010-08-31,
600048.SH,8092019.7506,2006-07-31,
001289.SZ,8062052.7282,2022-01-24,
002558.SZ,7959564.0137,2011-03-02,
688521.SH,7820576.1575,2020-08-18,
001979.SZ,7791385.5008,2015-12-30,
600958.SH,7775731.6614,2015-03-23,
300442.SZ,7770600.7805,2015-04-24,
600362.SH,7767651.0369,2002-01-11,
603195.SH,7716120.3970,2020-02-06,
