ts_code,circ_mv,list_date,delist_date
600519.SH,229391767.8624,2001-08-27,
300750.SZ,130197167.7453,2018-06-11,
601398.SH,125908903.2557,2006-10-27,
600036.SH,111334413.0833,2002-04-09,
601857.SH,88733298.6443,2007-11-05,
601288.SH,87989654.2408,2010-07-15,
000858.SZ,84038533.7351,1998-04-27,
601988.SH,64283482.0280,2006-07-05,
601628.SH,62054119.4000,2007-01-09,
601318.SH,53697517.9166,2007-03-01,
601012.SH,52877964.1507,2012-04-11,
601888.SH,52416158.4542,2009-10-15,
603288.SH,49295566.3413,2014-02-11,
600900.SH,48326450.8638,2003-11-18,
000333.SZ,46912752.6191,2013-09-18,
300760.SZ,45720932.8230,2018-10-16,
002415.SZ,42554896.3820,2010-05-28,
601633.SH,41339605.0376,2011-09-28,
600028.SH,40612052.6946,2001-08-08,
000001.SZ,37841221.2263,1991-04-03,
600809.SH,36642849.8958,1994-01-06,
601166.SH,36543211.7765,2007-02-05,
002594.SZ,35958117.9138,2011-06-30,
603259.SH,35146191.6681,2018-05-08,
000568.SZ,33523787.5067,1994-05-09,
601088.SH,32800674.4925,2007-10-09,
600276.SH,31410207.1972,2000-10-18,
002352.SZ,29106233.3375,2010-02-05,
300059.SZ,28075417.0586,2010-03-19,
002475.SZ,27192878.8794,2010-09-15,
600000.SH,26240836.0303,1999-11-10,
600438.SH,25762360.2570,2004-03-02,
600887.SH,25629231.0341,1996-03-12,
600030.SH,25400344.4796,2003-01-06,
600436.SH,24912174.2353,2003-06-16,
600104.SH,23694059.6482,1997-11-25,
002304.SZ,23252793.2752,2009-11-06,
002142.SZ,22645943.4361,2007-07-19,
000651.SZ,21881072.9125,1996-11-18,
002812.SZ,21660140.5509,2016-09-14,
300015.SZ,21638186.2908,2009-10-30,
600406.SH,21457543.8035,2003-10-16,
601899.SH,21437436.9954,2008-04-25,
603501.SH,20906899.8614,2017-05-04,
300014.SZ,20849595.5963,2009-10-30,
002714.SZ,20274544.5954,2014-01-28,
600031.SH,19498161.3061,2003-07-03,
601668.SH,18940375.6053,2009-07-29,
601601.SH,18755413.5867,2007-12-25,
601919.SH,18729823.4073,2007-06-26,
600111.SH,18383313.9600,1997-09-24,
300274.SZ,17987696.8004,2011-11-02,
601328.SH,17741390.5348,2007-05-15,
000002.SZ,17695664.4956,1991-01-29,
600690.SH,17159263.2189,1993-11-19,
002371.SZ,17098270.2124,2010-03-16,
000725.SZ,16466879.6344,2001-01-12,
002493.SZ,16375036.8750,2010-11-02,
002129.SZ,15871744.3284,2007-04-20,
600019.SH,15837408.0006,2000-12-12,
000792.SZ,15716654.4614,1997-09-04,
600346.SH,15514175.9283,2001-08-20,
601998.SH,15459916.1525,2007-04-27,
603260.SH,15455426.0000,2017-10-30,
600585.SH,15230867.4208,2002-02-07,
600048.SH,15034455.1242,2006-07-31,
600309.SH,15016358.9617,2001-01-05,
600760.SH,14779758.5885,1996-10-11,
601766.SH,14450712.0405,2008-08-18,
002460.SZ,14387235.3689,2010-08-10,
601818.SH,14225494.5571,2010-08-18,
002466.SZ,13891682.8460,2010-08-31,
300122.SZ,13847073.5555,2010-09-28,
600016.SH,13794765.9299,2000-12-19,
600893.SH,13778554.1994,1996-04-08,
600703.SH,13703507.7581,1996-05-28,
603806.SH,13629316.7088,2014-09-05,
300124.SZ,13550478.9898,2010-09-28,
603799.SH,13445506.7462,2015-01-29,
600018.SH,13116299.8519,2006-10-26,
601211.SH,13013194.3625,2015-06-26,
002241.SZ,12962847.0590,2008-05-22,
601877.SH,12951440.6712,2010-01-21,
600999.SH,12736161.0468,2009-11-17,
000063.SZ,12677441.7093,1997-11-18,
601816.SH,12571199.7649,2020-01-16,
600050.SH,12548302.8385,2002-10-09,
601238.SH,12366050.0930,2012-03-29,
603659.SH,12309520.2658,2017-11-03,
002049.SZ,12297166.1215,2005-06-06,
600025.SH,12222000.0000,2017-12-15,
601225.SH,12128445.0000,2014-01-28,
000776.SZ,11909614.4256,1997-06-11,
300450.SZ,11786383.5515,2015-05-18,
002230.SZ,11730120.3705,2008-05-12,
601985.SH,11692273.0145,2015-06-10,
601688.SH,11604328.5998,2010-02-26,
000166.SZ,11560715.2531,2015-01-26,
000625.SZ,11406630.1811,1997-06-10,
002709.SZ,10917929.5292,2014-01-23,
002311.SZ,10882391.5924,2009-11-27,
601066.SH,10782343.1489,2018-06-20,
601100.SH,10717005.6000,2011-10-28,
601390.SH,10690858.1236,2007-12-03,
002027.SZ,10629458.9983,2004-08-04,
603993.SH,10552738.3183,2012-10-09,
300433.SZ,10550737.6060,2015-03-18,
600837.SH,10476107.3979,1994-02-24,2025-03-04
603986.SH,10440309.6494,2016-08-18,
600588.SH,10306245.8549,2001-05-18,
688981.SH,10298194.2528,2020-07-16,
600745.SH,10267577.2394,1996-08-28,
600089.SH,10226266.7744,1997-06-18,
000661.SZ,10101973.4550,1996-12-18,
002736.SZ,10062915.2542,2014-12-29,
600196.SH,10054790.2250,1998-08-07,
601229.SH,9990174.8771,2016-11-16,
600660.SH,9894752.4801,1993-06-10,
002179.SZ,9836156.2084,2007-11-01,
603486.SH,9606401.0000,2018-05-28,
300347.SZ,9598858.7683,2012-08-17,
688599.SH,9502909.6690,2020-06-10,
601006.SH,9440479.5334,2006-08-01,
601169.SH,9366342.0325,2007-09-19,
002821.SZ,9283924.4858,2016-11-18,
600919.SH,9233634.8340,2016-08-02,
300316.SZ,9227157.2142,2012-05-11,
600570.SH,9207831.0240,2003-12-16,
601669.SH,9149553.6643,2011-10-18,
601989.SH,9142694.5587,2009-12-16,2025-09-05
600010.SH,8901296.4559,2001-03-09,
000596.SZ,8732654.0000,1996-09-27,
601800.SH,8692954.2145,2012-03-09,
601360.SH,8603017.2892,2012-01-16,
601186.SH,8558414.6520,2008-03-10,
600011.SH,8479234.3475,2001-12-06,
601111.SH,8477774.1797,2006-08-18,
300142.SZ,8469622.8980,2010-11-12,
600741.SH,8430383.9332,1996-08-26,
000768.SZ,8391748.4341,1997-06-26,
002050.SZ,8384423.6246,2005-06-07,
001979.SZ,8262354.1123,2015-12-30,
601009.SH,8227741.6863,2007-07-19,
601336.SH,8168665.8948,2011-12-16,
002271.SZ,8122201.0615,2008-09-10,
600460.SH,8091483.9735,2003-03-11,
601600.SH,8030326.0876,2007-04-30,
300498.SZ,7958577.0321,2015-11-02,
000938.SZ,7928141.4107,1999-11-04,
600958.SH,7893528.3049,2015-03-23,
000100.SZ,7821655.9271,2004-01-30,
603833.SH,7753895.1461,2017-03-28,
601155.SH,7719030.6273,2015-12-04,
002938.SZ,7699138.6719,2018-09-18,
600176.SH,7662003.6974,1999-04-22,
600763.SH,7645981.4400,1996-10-30,
600845.SH,7640672.3400,1994-03-11,
002410.SZ,7390497.6118,2010-05-25,
600886.SH,7348996.3811,1996-01-18,
600132.SH,7281346.6739,1997-10-30,
600600.SH,7256987.1981,1993-08-27,
601618.SH,7248163.3830,2009-09-21,
600926.SH,7226247.5443,2016-10-27,
600015.SH,7219172.5856,2003-09-12,
300207.SZ,7207643.8729,2011-04-21,
300661.SZ,7066120.5036,2017-06-06,
600547.SH,7044697.0958,2003-08-28,
300408.SZ,7003205.0440,2014-12-03,
000799.SZ,6983048.7092,1997-07-18,
002074.SZ,6941427.0276,2006-10-18,
600884.SH,6927463.3992,1996-01-30,
002001.SZ,6915499.0967,2004-06-25,
601901.SH,6717394.7383,2011-08-10,
600188.SH,6715707.6075,1998-07-01,
600029.SH,6704213.3488,2003-07-25,
002648.SZ,6678719.4547,2011-12-28,
601127.SH,6605749.3262,2016-06-15,
600426.SH,6555305.3235,2002-06-20,
601799.SH,6532345.5949,2011-02-01,
300896.SZ,6514069.7836,2020-09-28,
000963.SZ,6411127.2462,2000-01-27,
000617.SZ,6409534.0931,1996-10-22,
000338.SZ,6404573.6933,2007-04-30,
601898.SH,6388096.2792,2008-02-01,
688111.SH,6372716.7491,2019-11-18,
601881.SH,6368918.8345,2017-01-23,
002080.SZ,6323169.6645,2006-11-20,
002202.SZ,6288331.6592,2007-12-26,
000876.SZ,6224283.1056,1998-03-11,
688036.SH,6213204.3835,2019-09-30,
300782.SZ,6204371.6784,2019-06-18,
603369.SH,6187194.0000,2014-07-03,
600779.SH,6184852.1057,1996-12-06,
601377.SH,6114061.2384,2010-10-13,
300601.SZ,6105815.5419,2017-02-07,
601658.SH,6099483.6271,2019-12-10,
600702.SH,6080401.8456,1996-05-24,
601727.SH,6011280.3687,2008-12-05,
601788.SH,5949902.3318,2009-08-18,
002013.SZ,5904877.0365,2004-07-05,2023-03-17
002920.SZ,5902639.7500,2017-12-26,
603899.SH,5854765.9130,2015-01-27,
002459.SZ,5823472.4898,2010-08-10,
600009.SH,5773555.3762,1998-02-18,
600674.SH,5767653.0662,1993-09-24,
601689.SH,5719621.7087,2015-03-19,
601939.SH,5689038.9604,2007-09-25,
600885.SH,5536557.3776,1996-02-05,
600150.SH,5509659.0078,1998-05-20,
600584.SH,5500598.3230,2003-06-03,
300759.SZ,5448551.2966,2019-01-28,
000538.SZ,5442244.7027,1993-12-15,
300454.SZ,5401370.3425,2018-05-16,
601021.SH,5361306.8711,2015-01-21,
000009.SZ,5335040.8075,1991-06-25,
000733.SZ,5333386.2025,1997-07-03,
603882.SH,5276100.7966,2017-09-08,
600061.SH,5268745.5646,1997-05-19,
600606.SH,5251167.0247,1992-03-27,
002120.SZ,5246292.8054,2007-03-06,
002340.SZ,5190255.1320,2010-01-22,
601117.SH,5184583.0000,2010-01-07,
600219.SH,5162608.0166,1999-12-23,
000157.SZ,5151099.8669,2000-10-12,
600023.SH,5141060.8155,2013-12-19,
600183.SH,5139632.6913,1998-10-28,
603127.SH,5114161.5840,2017-08-25,
603026.SH,5107536.0000,2015-05-29,
600905.SH,5031406.8818,2021-06-10,
600795.SH,4976137.7239,1997-03-18,
601018.SH,4939817.9284,2010-09-28,
600754.SH,4935837.9402,1996-10-11,
603345.SH,4873276.3910,2017-02-22,
603198.SH,4867200.0000,2015-05-28,
002326.SZ,4846422.9081,2009-12-22,
600141.SH,4837988.4141,1999-06-16,
600362.SH,4833251.2062,2002-01-11,
600862.SH,4812984.6647,1994-05-20,
601966.SH,4785696.7623,2016-07-06,
000425.SZ,4778575.3550,1996-08-28,
000786.SZ,4771170.1458,1997-06-06,
600115.SH,4737498.5844,1997-11-05,
000301.SZ,4719308.3875,2000-05-29,
600096.SH,4701588.3581,1997-07-09,
603160.SH,4680291.8697,2016-10-17,
002007.SZ,4664778.7626,2004-06-25,
002600.SZ,4664118.0259,2011-07-15,
600233.SH,4612985.9912,2000-06-08,
601838.SH,4593230.1693,2018-01-31,
600298.SH,4584362.2859,2000-08-18,
600383.SH,4582302.3256,2001-04-12,
601615.SH,4581618.4883,2019-01-23,
600236.SH,4563896.7474,2000-03-23,
601233.SH,4561336.8878,2011-05-18,
000977.SZ,4515328.9765,2000-06-08,
603707.SH,4504352.8154,2017-07-19,
300390.SZ,4480590.5940,2014-07-31,
000723.SZ,4462537.3960,1997-05-15,
601878.SH,4459730.9303,2017-06-26,
300223.SZ,4453661.4099,2011-05-31,
000069.SZ,4416846.4434,1997-09-10,
601808.SH,4405176.3840,2007-09-28,
600085.SH,4399676.6005,1997-06-25,
000895.SZ,4392031.4313,1998-12-10,
000825.SZ,4386055.5708,1998-10-21,
002268.SZ,4376388.4375,2008-08-11,
600563.SH,4353750.0000,2002-12-10,
300496.SZ,4351363.6696,2015-12-10,
603456.SH,4341493.7664,2014-10-10,
600256.SH,4339964.1469,2000-05-26,
600039.SH,4339851.6630,2003-03-25,
601216.SH,4328702.9211,2011-02-22,
002601.SZ,4324869.1739,2011-07-15,
